vertices,init,destroy,tarjan,user,system,elapsed,pCPU
250000,0.151442,0.000360,0.064908,0.19,0.02,0.21,99;
250000,0.149596,0.000192,0.063683,0.20,0.01,0.21,99;
250000,0.149482,0.000218,0.064164,0.20,0.01,0.21,99;
250000,0.150492,0.000216,0.063734,0.20,0.01,0.21,99;
250000,0.147799,0.000225,0.063311,0.20,0.00,0.21,99;
250000,0.150547,0.000213,0.064051,0.19,0.02,0.21,100;
250000,0.150872,0.000220,0.064047,0.20,0.01,0.21,100;
250000,0.149157,0.000221,0.063653,0.20,0.01,0.21,99;
250000,0.148939,0.000217,0.063947,0.19,0.02,0.21,99;
250000,0.149024,0.000232,0.063649,0.18,0.03,0.21,99;
250000,0.149644,0.000218,0.064500,0.18,0.02,0.21,99;
250000,0.152143,0.000222,0.064369,0.20,0.01,0.21,99;
250000,0.149509,0.000215,0.063740,0.19,0.02,0.21,99;
250000,0.148906,0.000211,0.065552,0.20,0.01,0.21,100;
250000,0.147937,0.000213,0.064150,0.18,0.02,0.21,99;
250000,0.149323,0.000212,0.064093,0.19,0.01,0.21,99;
250000,0.150681,0.000216,0.063927,0.20,0.01,0.21,100;
250000,0.148134,0.000283,0.063525,0.20,0.01,0.21,99;
250000,0.149167,0.000212,0.063619,0.20,0.00,0.21,100;
250000,0.152914,0.000260,0.064902,0.20,0.01,0.21,99;
250000,0.151163,0.000224,0.063905,0.20,0.01,0.21,99;
250000,0.149703,0.000234,0.064590,0.20,0.01,0.21,100;
250000,0.148127,0.000283,0.063770,0.19,0.02,0.21,99;
250000,0.149121,0.000211,0.063746,0.19,0.02,0.21,100;
250000,0.151128,0.000226,0.065015,0.20,0.01,0.21,99;
250000,0.149219,0.000216,0.063705,0.19,0.01,0.21,99;
250000,0.150697,0.000221,0.064381,0.18,0.02,0.21,99;
250000,0.149616,0.000227,0.063495,0.19,0.01,0.21,99;
250000,0.149998,0.000198,0.064288,0.19,0.02,0.21,100;
250000,0.149991,0.000214,0.063973,0.19,0.02,0.21,99;
250000,0.149852,0.000219,0.063788,0.20,0.00,0.21,99;
250000,0.149961,0.000254,0.063511,0.21,0.00,0.21,99;
250000,0.149464,0.000211,0.063847,0.19,0.02,0.21,99;
250000,0.150779,0.000225,0.064300,0.19,0.02,0.21,99;
250000,0.150480,0.000218,0.063376,0.20,0.01,0.21,100;
250000,0.148748,0.000259,0.063535,0.18,0.02,0.21,99;
250000,0.149929,0.000226,0.063664,0.20,0.01,0.21,99;
250000,0.149274,0.000219,0.064372,0.21,0.00,0.21,100;
250000,0.149708,0.000220,0.063782,0.19,0.02,0.21,99;
250000,0.150712,0.000210,0.063354,0.19,0.02,0.21,99;
250000,0.149069,0.000215,0.063715,0.19,0.01,0.21,99;
250000,0.149221,0.000221,0.063502,0.20,0.00,0.21,99;
250000,0.149067,0.000223,0.063568,0.20,0.00,0.21,99;
250000,0.148778,0.000229,0.064002,0.20,0.01,0.21,99;
250000,0.150940,0.000218,0.064385,0.19,0.02,0.21,99;
250000,0.151353,0.000214,0.064593,0.19,0.02,0.21,100;
250000,0.149550,0.000216,0.063773,0.20,0.01,0.21,99;
250000,0.149599,0.000207,0.063604,0.20,0.00,0.21,99;
250000,0.149759,0.000223,0.063416,0.20,0.00,0.21,99;
250000,0.148915,0.000219,0.063367,0.18,0.03,0.21,99;
250000,0.149849,0.000220,0.063714,0.19,0.01,0.21,99;
250000,0.149353,0.000217,0.063489,0.19,0.01,0.21,99;
250000,0.149806,0.000217,0.063607,0.20,0.01,0.21,100;
250000,0.149164,0.000220,0.063720,0.19,0.01,0.21,99;
250000,0.148201,0.000218,0.063921,0.19,0.01,0.21,99;
250000,0.149584,0.000216,0.063902,0.21,0.00,0.21,100;
250000,0.148297,0.000210,0.064166,0.20,0.01,0.21,99;
250000,0.150625,0.000226,0.064340,0.18,0.03,0.21,99;
250000,0.150780,0.000231,0.064378,0.18,0.02,0.21,99;
250000,0.149156,0.000221,0.063663,0.20,0.00,0.21,100;
250000,0.148767,0.000224,0.063628,0.20,0.01,0.21,99;
250000,0.150311,0.000232,0.063852,0.19,0.01,0.21,99;
250000,0.149179,0.000208,0.064288,0.20,0.00,0.21,100;
250000,0.147644,0.000213,0.063350,0.18,0.02,0.21,99;
250000,0.149576,0.000181,0.065306,0.19,0.02,0.21,99;
250000,0.151240,0.000220,0.064268,0.18,0.02,0.21,99;
250000,0.149381,0.000222,0.063565,0.20,0.01,0.21,100;
250000,0.150861,0.000278,0.063628,0.20,0.01,0.21,100;
250000,0.150238,0.000224,0.063726,0.19,0.01,0.21,99;
250000,0.149941,0.000254,0.064582,0.20,0.01,0.21,100;
