verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
12500,2.331995,0.015136,0.003242,9.225540,2.775662,13.41,1.00,14.43,99;
12500,2.334543,0.015591,0.003244,9.373154,2.799259,13.57,1.02,14.61,99;
12500,2.326150,0.015031,0.003244,9.381661,2.818092,13.60,1.00,14.63,99;
12500,2.306124,0.016117,0.003313,10.216193,3.131994,14.57,1.16,15.76,99;
12500,2.378623,0.016485,0.003243,10.405940,3.148341,15.01,1.00,16.04,99;
12500,2.325772,0.015226,0.003243,9.474401,2.854119,13.67,1.09,14.79,99;
12500,2.332458,0.015241,0.003271,9.199600,2.857496,13.39,1.11,14.52,99;
12500,2.340272,0.015566,0.003314,12.247282,3.066344,16.52,1.22,17.75,99;
12500,2.314306,0.015213,0.004842,9.399921,2.838078,13.57,1.06,14.65,99;
12500,2.373355,0.016125,0.003460,10.196211,3.131038,14.68,1.10,15.81,99;
12500,2.342407,0.015775,0.003445,9.710310,3.075776,14.21,1.00,15.23,99;
12500,2.383276,0.016100,0.004017,10.214475,3.125151,14.70,1.10,15.84,99;
12500,2.351142,0.015898,0.003440,9.984675,3.110892,14.53,1.00,15.55,99;
12500,2.637391,0.015503,0.003385,9.700328,3.104283,14.61,0.91,15.55,99;
12500,2.340807,0.015083,0.003455,11.816887,2.763837,15.88,1.12,17.02,99;
12500,2.331491,0.015777,0.003320,9.706197,3.111472,14.19,1.04,15.26,99;
12500,2.326490,0.015288,0.003246,9.270902,2.818080,13.48,1.01,14.52,99;
12500,2.366334,0.015830,0.003243,10.354370,3.131028,14.83,1.10,15.96,99;
12500,2.322048,0.015149,0.003242,9.189686,2.871089,13.42,1.04,14.48,99;
12500,2.467208,0.015776,0.003314,10.321009,3.162305,14.92,1.11,16.08,99;
12500,2.324479,0.015867,0.003237,9.601353,3.083394,14.10,0.99,15.11,99;
12500,2.328879,0.015194,0.003243,9.209251,2.824709,13.42,1.02,14.46,99;
12500,2.357407,0.015768,0.003241,10.084707,3.125226,14.65,0.99,15.67,99;
12500,2.368445,0.015219,0.003248,9.212606,2.823615,13.39,1.09,14.51,99;
12500,2.363474,0.015626,0.003320,10.264607,3.125499,14.81,1.03,15.86,99;
