Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
409600,200704,0.099783,0.765657,0.059063,0.049946,0.768807,5.321598,0.082350,0.002120,12.43,0.21,8.40,150;
409600,200704,0.043686,0.744258,0.046954,0.039170,0.747089,5.230668,0.055698,0.002247,12.11,0.13,6.39,191;
409600,200704,0.042695,1.069170,0.049176,0.038188,1.071663,5.244076,0.055929,0.002048,12.77,0.13,6.72,191;
409600,200704,0.092530,0.797388,0.048765,0.041151,0.800290,5.327132,0.056754,0.002516,12.46,0.19,8.41,150;
409600,200704,0.043185,1.080218,0.050184,0.039736,1.083059,5.270838,0.057923,0.002017,12.85,0.14,6.76,192;
409600,200704,0.044085,0.827733,0.049319,0.042824,0.830686,5.286287,0.062203,0.002328,12.37,0.15,6.53,191;
409600,200704,0.055613,1.066030,0.049303,0.039362,1.068850,5.332374,0.057517,0.002238,13.00,0.13,8.65,151;
409600,200704,0.045433,1.072768,0.049812,0.039371,1.075539,5.244741,0.057907,0.002085,12.80,0.14,6.73,192;
409600,200704,0.048160,0.787150,0.047536,0.040903,0.790093,6.347234,0.056675,0.002372,14.46,0.13,7.57,192;
409600,200704,0.054484,1.076066,0.051166,0.039307,1.078843,5.406138,0.056879,0.002105,13.12,0.17,8.73,152;
409600,200704,0.046358,1.109252,0.055972,0.057046,1.112066,5.204683,0.098776,0.002171,12.83,0.18,6.76,192;
409600,200704,0.047421,1.086426,0.054263,0.051591,1.089206,5.202062,0.087483,0.002158,12.77,0.15,6.73,191;
409600,200704,0.072982,0.829277,0.049753,0.048804,0.832164,5.243118,0.079871,0.002347,12.37,0.18,8.08,155;
409600,200704,0.048963,1.105020,0.056708,0.056090,1.107831,5.196839,0.103033,0.002118,12.85,0.15,6.76,192;
409600,200704,0.087161,0.843045,0.051636,0.051797,0.845946,5.186676,0.102330,0.002436,12.39,0.15,6.54,191;
409600,200704,0.054494,0.831708,0.050077,0.051346,0.834612,5.265694,0.079289,0.002184,12.44,0.12,8.16,153;
409600,200704,0.088425,0.854041,0.061011,0.056142,0.857210,5.190131,0.112789,0.002186,12.43,0.15,6.55,192;
409600,200704,0.046553,0.889822,0.053236,0.055925,0.892745,5.190835,0.095145,0.002447,12.38,0.15,6.53,191;
409600,200704,0.059224,0.816272,0.053235,0.048607,0.819401,5.238438,0.080070,0.002411,12.37,0.13,8.37,149;
409600,200704,0.042150,1.111217,0.056018,0.056420,1.114070,5.192853,0.098476,0.002084,12.84,0.14,6.75,192;
409600,200704,0.091467,0.831323,0.059530,0.052368,0.834408,5.188054,0.101025,0.002118,12.35,0.17,6.55,191;
409600,200704,0.055218,0.802325,0.048841,0.048080,0.805226,5.263646,0.078498,0.002274,12.36,0.14,8.17,152;
409600,200704,0.043157,1.095926,0.053741,0.050153,1.098681,5.198119,0.083702,0.002211,12.79,0.14,6.72,192;
409600,200704,0.086939,0.865680,0.059360,0.055795,0.868789,5.189574,0.112712,0.002143,12.43,0.19,6.59,191;
409600,200704,0.095325,0.831002,0.060810,0.052542,0.834160,5.238294,0.098915,0.002304,12.41,0.22,8.40,150;
