Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
150000,0.124133,3.442697,0.062338,0.000143,7.08,0.12,3.86,186;
150000,0.124611,3.354404,0.061639,0.000154,6.93,0.10,3.77,186;
150000,0.123108,3.358129,0.061589,0.000146,6.91,0.11,3.77,186;
150000,0.125349,2.225866,0.059292,0.000163,4.65,0.12,5.70,83;
150000,0.123432,3.371526,0.060692,0.000143,6.94,0.12,3.79,186;
150000,0.183024,2.210851,0.072235,0.000144,4.72,0.13,2.68,181;
150000,0.122120,3.376498,0.060455,0.000157,6.95,0.12,3.80,186;
150000,0.188745,2.267158,0.072726,0.000147,4.85,0.12,2.75,181;
150000,0.185801,2.262072,0.074805,0.000147,4.85,0.12,2.79,178;
150000,0.194182,2.248460,0.072317,0.000143,4.84,0.12,4.56,108;
150000,0.123356,3.394993,0.060582,0.000143,6.95,0.16,3.81,186;
150000,0.122790,3.406387,0.061102,0.000145,7.01,0.11,3.82,186;
150000,0.122056,3.420722,0.060354,0.000156,7.04,0.11,3.84,186;
150000,0.121200,3.433672,0.060563,0.000132,7.07,0.10,3.84,186;
150000,0.123388,3.378383,0.060761,0.000162,6.94,0.14,3.84,184;
150000,0.184992,2.243068,0.073878,0.000152,4.81,0.12,4.57,108;
150000,0.193215,2.222443,0.072540,0.000146,4.77,0.13,2.71,180;
150000,0.188992,2.206762,0.074385,0.000143,4.72,0.14,2.71,179;
150000,0.190626,2.255805,0.073079,0.000144,4.83,0.13,2.73,181;
150000,0.183653,2.223235,0.072785,0.000145,4.76,0.12,2.70,180;
150000,0.187683,2.238861,0.073156,0.000148,4.78,0.14,2.72,181;
150000,0.181385,2.214723,0.069224,0.000148,4.78,0.08,5.63,86;
150000,0.183926,2.220006,0.069563,0.000150,4.76,0.12,2.70,180;
150000,0.123108,3.490555,0.060682,0.000170,7.13,0.17,3.91,186;
150000,0.182758,3.385535,0.076576,0.000167,7.08,0.13,3.86,186;
