Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
250000,118498,0.086711,0.776483,0.058032,0.000231,0.776614,3.156743,0.060235,0.000324,6.59,1.72,4.76,174;
250000,118498,0.086852,0.777279,0.058333,0.000245,0.777411,3.161605,0.061775,0.000315,6.56,1.75,4.75,175;
250000,118498,0.045295,0.836461,0.049864,0.000214,0.836573,3.136679,0.042679,0.000309,6.50,1.76,6.48,127;
250000,118498,0.053181,0.629518,0.048631,0.000222,0.629663,3.119125,0.042802,0.000346,26.97,12.16,20.29,192;
250000,118498,0.091495,0.850289,0.059614,0.000274,0.850414,3.122842,0.061841,0.000326,6.60,1.78,6.32,132;
250000,118498,0.107607,0.961845,0.058722,0.000240,0.961972,3.142162,0.062900,0.000322,6.80,1.89,5.11,170;
250000,118498,0.089476,0.703124,0.058654,0.000231,0.703257,3.177424,0.061280,0.000297,6.47,1.71,4.87,167;
250000,118498,0.044615,0.659348,0.049949,0.000220,0.659464,3.121790,0.048719,0.000250,6.44,1.44,6.72,117;
250000,118498,0.049640,0.806419,0.049564,0.000213,0.806541,3.151730,0.042420,0.000247,6.66,1.56,4.80,171;
250000,118498,0.087706,0.770141,0.057716,0.000236,0.770280,3.149299,0.061835,0.000365,6.45,1.81,4.94,167;
250000,118498,0.053668,0.881495,0.049749,0.000211,0.881616,3.173275,0.042518,0.000273,6.65,1.80,7.78,108;
250000,118498,0.088203,1.168223,0.057985,0.000235,1.168346,3.163429,0.059703,0.000329,7.14,1.96,5.16,176;
250000,118498,0.053776,0.853152,0.048585,0.000216,0.853268,3.148847,0.042254,0.000249,6.63,1.70,4.80,173;
250000,118498,0.049083,0.813805,0.051542,0.000210,0.813913,3.184964,0.042576,0.000859,6.61,1.70,7.08,117;
250000,118498,0.097770,1.164171,0.058622,0.000233,1.164295,3.150032,0.063179,0.000293,7.11,1.98,5.37,169;
250000,118498,0.037174,0.831797,0.049398,0.000219,0.831910,3.184076,0.044046,0.000245,6.60,1.72,5.00,166;
250000,118498,0.053689,0.937811,0.049172,0.000233,0.937933,3.114817,0.042426,0.000293,6.63,1.81,7.08,119;
250000,118498,0.042827,0.651128,0.048808,0.000213,0.651253,3.135841,0.042287,0.000255,6.30,1.57,4.83,163;
250000,118498,0.090724,0.765710,0.057602,0.000238,0.765841,3.149877,0.061918,0.000347,6.54,1.74,4.77,173;
250000,118498,0.092092,0.814697,0.059545,0.000281,0.814827,3.143578,0.060859,0.000440,6.76,1.59,6.83,122;
250000,118498,0.050934,0.689475,0.049059,0.000215,0.689596,3.177674,0.042123,0.000264,6.53,1.51,4.93,163;
250000,118498,0.053668,0.881495,0.049749,0.000211,0.881616,3.173275,0.042518,0.000273,6.65,1.80,7.78,108;
250000,118498,0.090724,0.765710,0.057602,0.000238,0.765841,3.149877,0.061918,0.000347,6.54,1.74,4.77,173;
250000,118498,0.044615,0.659348,0.049949,0.000220,0.659464,3.121790,0.048719,0.000250,6.44,1.44,6.72,117;
250000,118498,0.086711,0.776483,0.058032,0.000231,0.776614,3.156743,0.060235,0.000324,6.59,1.72,4.76,174;
