Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
250000,118498,0.036508,0.944647,0.057294,0.000220,0.944764,3.037348,0.058776,0.000303,8.09,0.15,4.39,187;
250000,118498,0.036130,0.939336,0.056769,0.000253,0.939452,3.031534,0.055628,0.000307,8.09,0.12,4.37,187;
250000,118498,0.079450,0.735530,0.060407,0.000234,0.735653,3.035674,0.065647,0.000397,7.76,0.16,4.23,187;
250000,118498,0.052300,0.695272,0.053476,0.000262,0.695437,3.113112,0.042488,0.000318,7.76,0.13,6.81,115;
250000,118498,0.081473,0.705004,0.060773,0.000235,0.705126,3.031816,0.061097,0.000379,7.67,0.18,4.19,187;
250000,118498,0.036723,0.944280,0.057421,0.000215,0.944392,3.031190,0.059293,0.000272,8.07,0.16,4.39,187;
250000,118498,0.035285,0.740092,0.055874,0.000216,0.740214,3.033101,0.058186,0.000325,7.71,0.11,4.23,185;
250000,118498,0.095182,0.683639,0.060046,0.000257,0.683755,3.114635,0.061204,0.000298,7.83,0.17,6.16,130;
250000,118498,0.081421,0.813676,0.061384,0.000269,0.813801,3.040002,0.061952,0.000380,7.91,0.18,4.31,187;
250000,118498,0.037462,0.941807,0.056000,0.000260,0.941907,3.037358,0.056094,0.000226,8.06,0.16,4.38,187;
250000,118498,0.078900,0.731316,0.060294,0.000262,0.731437,3.033875,0.067027,0.000322,7.76,0.15,4.21,187;
250000,118498,0.092081,0.682220,0.060205,0.000243,0.682344,3.124202,0.062682,0.000434,7.86,0.17,8.50,94;
250000,118498,0.078804,0.692195,0.059755,0.000258,0.692322,3.038443,0.062482,0.000403,7.67,0.16,4.18,187;
250000,118498,0.037175,0.949074,0.056745,0.000228,0.949193,3.036487,0.055415,0.000282,8.14,0.13,4.41,187;
250000,118498,0.034005,0.942541,0.056916,0.000230,0.942652,3.032296,0.055694,0.000255,8.10,0.12,4.37,187;
250000,118498,0.045951,0.705602,0.054441,0.000269,0.705736,3.127349,0.042691,0.000270,7.80,0.13,6.96,113;
250000,118498,0.073804,0.702802,0.061140,0.000234,0.702928,3.033078,0.061425,0.000407,7.65,0.18,4.18,187;
250000,118498,0.079128,0.717902,0.059391,0.000235,0.718025,3.030948,0.066547,0.000359,7.70,0.18,4.20,187;
250000,118498,0.080039,0.729237,0.061226,0.000232,0.729357,3.031662,0.067850,0.000291,7.76,0.14,4.21,187;
250000,118498,0.049967,0.942033,0.054616,0.000226,0.942137,3.095922,0.041862,0.000248,8.21,0.13,7.06,118;
250000,118498,0.036055,0.704561,0.051075,0.000257,0.704687,3.042610,0.042725,0.000273,7.61,0.13,4.13,187;
250000,118498,0.035420,0.945122,0.056417,0.000263,0.945226,3.030639,0.055807,0.000276,8.10,0.12,4.38,187;
250000,118498,0.037648,0.940560,0.056999,0.000229,0.940671,3.035649,0.056286,0.000279,8.10,0.13,4.38,187;
250000,118498,0.035827,0.948825,0.057517,0.000239,0.948943,3.031093,0.056789,0.000235,8.10,0.12,4.39,187;
250000,118498,0.051316,0.686047,0.059820,0.000251,0.686161,3.080096,0.062576,0.000290,7.74,0.12,6.03,130;
