Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
250000,118498,0.079513,0.846570,0.059739,0.000234,0.846689,3.119956,0.061478,0.000272,9.83,3.30,5.34,245;
250000,118498,0.091019,0.643298,0.059857,0.000249,0.643436,3.140436,0.061447,0.000351,9.14,2.94,4.93,245;
250000,118498,0.051941,0.866374,0.048472,0.000212,0.866497,3.147449,0.042803,0.000294,9.83,3.25,7.01,186;
250000,118498,0.087909,1.141154,0.058215,0.000268,1.141287,3.186986,0.062272,0.000315,10.28,3.77,5.61,250;
250000,118498,0.056396,0.686593,0.050778,0.000270,0.686719,3.127089,0.044488,0.000253,9.65,2.93,5.14,244;
250000,118498,0.092474,1.302534,0.058704,0.000243,1.302677,3.150991,0.062365,0.000326,10.87,3.85,7.39,199;
250000,118498,0.090603,1.137931,0.058562,0.000234,1.138054,3.135825,0.062125,0.000340,10.37,3.62,5.54,252;
250000,118498,0.046089,0.631977,0.048721,0.000240,0.632091,3.149538,0.042276,0.000229,9.20,3.23,5.03,246;
250000,118498,0.058132,0.812799,0.050865,0.000214,0.812918,3.121790,0.044277,0.000376,9.80,3.03,7.21,178;
250000,118498,0.048813,0.577077,0.049407,0.000213,0.577195,3.137161,0.042627,0.000234,8.94,2.81,5.01,234;
250000,118498,0.056283,0.533572,0.048900,0.000220,0.533684,3.155752,0.043787,0.000227,8.77,2.97,4.83,243;
250000,118498,0.089192,0.631134,0.058577,0.000235,0.631266,3.126561,0.061315,0.000314,9.09,3.37,5.14,242;
250000,118498,0.052743,1.165010,0.047778,0.000248,1.165127,3.109126,0.042144,0.000288,10.33,3.69,7.08,198;
250000,118498,0.046587,0.524355,0.047939,0.000228,0.524471,3.146053,0.043263,0.000228,8.74,2.93,4.62,252;
250000,118498,0.088638,0.842558,0.058972,0.000241,0.842679,3.174491,0.061844,0.000317,9.70,3.46,5.34,246;
250000,118498,0.089850,0.527191,0.058226,0.000289,0.527324,3.142345,0.062209,0.000313,8.93,2.92,6.36,186;
250000,118498,0.051253,0.835744,0.050500,0.000226,0.835881,3.150691,0.045405,0.000267,9.84,3.21,5.34,244;
250000,118498,0.037721,0.626728,0.049984,0.000234,0.626837,3.125187,0.044845,0.000240,9.16,3.01,4.93,247;
250000,118498,0.088970,0.592169,0.058977,0.000287,0.592313,3.143447,0.060388,0.000402,8.98,3.05,6.47,186;
250000,118498,0.040077,1.190014,0.050196,0.000217,1.190123,3.150714,0.042503,0.000236,10.37,3.73,5.54,254;
250000,118498,0.080592,0.865058,0.057904,0.000233,0.865180,3.139568,0.061789,0.000355,9.70,3.47,5.24,251;
250000,118498,0.094571,0.510771,0.057661,0.000249,0.510903,3.152963,0.062449,0.000303,8.75,3.05,6.37,185;
250000,118498,0.048786,1.175651,0.048579,0.000216,1.175773,3.160747,0.043758,0.000242,10.48,3.58,5.65,249;
250000,118498,0.091868,0.516875,0.058300,0.000237,0.517000,3.156001,0.060862,0.000315,9.08,2.82,4.83,246;
250000,118498,0.054525,0.993232,0.049333,0.000210,0.993356,3.156325,0.043343,0.000292,10.04,3.39,6.98,192;
