Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
500000,236518,0.049345,1.367317,0.119989,0.000307,1.367470,14.215902,0.094359,0.000370,36.57,10.97,18.24,260;
500000,236518,0.108270,4.854616,0.152693,0.000367,4.854762,12.375873,0.128663,0.000588,59.24,24.00,35.75,232;
500000,236518,0.079326,1.844223,0.121871,0.000312,1.844375,12.245303,0.152635,0.000410,33.38,10.40,16.91,258;
500000,236518,0.060490,1.373385,0.153533,0.000430,1.373538,12.364403,0.092814,0.000472,32.15,9.85,18.45,227;
500000,236518,0.065719,1.340163,0.119294,0.000354,1.340282,12.417060,0.094350,0.000393,32.18,9.98,14.97,281;
500000,236518,0.108817,1.083109,0.150620,0.000359,1.083249,12.407733,0.129004,0.000490,31.94,9.85,16.19,258;
500000,236518,0.050533,1.390996,0.125961,0.000341,1.391146,12.351891,0.099902,0.000319,32.39,10.03,15.07,281;
500000,236518,0.058089,1.178278,0.126188,0.000327,1.178432,12.436396,0.101402,0.000372,31.88,9.81,16.09,259;
500000,236518,0.107507,1.785041,0.152128,0.000361,1.785175,12.474657,0.128122,0.000478,33.55,10.64,15.68,281;
500000,236518,0.077339,1.474005,0.122433,0.000323,1.474149,12.213130,0.153688,0.000440,32.36,10.27,16.50,258;
500000,236518,0.052855,1.578812,0.121510,0.000340,1.578934,12.384790,0.095241,0.000394,32.68,10.32,15.38,279;
500000,236518,0.101711,1.476275,0.150128,0.000358,1.476407,12.362167,0.127915,0.000462,32.58,10.43,16.81,255;
500000,236518,0.062509,1.164358,0.120984,0.000313,1.164478,12.408873,0.095280,0.000394,31.95,9.65,14.76,281;
500000,236518,0.108361,1.743570,0.152408,0.000357,1.743715,12.137744,0.168837,0.000545,32.66,10.58,17.02,253;
500000,236518,0.060698,1.262552,0.120073,0.000300,1.262666,12.472972,0.094787,0.000341,32.01,9.96,17.00,246;
500000,236518,0.056553,5.055301,0.123873,0.000322,5.055414,12.397818,0.096637,0.000601,68.90,29.98,33.91,291;
500000,236518,0.070009,1.882946,0.120250,0.000352,1.883077,12.407671,0.094449,0.000354,33.40,10.60,16.91,260;
500000,236518,0.060157,1.894083,0.123506,0.000343,1.894215,12.418575,0.097391,0.000349,34.28,11.26,17.02,267;
500000,236518,0.060530,1.268583,0.119113,0.000333,1.268708,12.447712,0.093618,0.000324,32.07,10.30,16.60,255;
500000,236518,0.082513,1.161985,0.119798,0.000307,1.162102,12.364875,0.138853,0.000400,31.61,10.01,14.76,281;
500000,236518,0.072714,1.775130,0.119874,0.000353,1.775251,12.413446,0.095101,0.000408,33.30,10.63,17.12,256;
500000,236518,0.056784,1.689182,0.126752,0.000325,1.689335,12.366636,0.100655,0.000605,33.16,10.12,17.32,249;
500000,236518,0.106625,1.149817,0.155330,0.000368,1.149950,12.404163,0.130327,0.000427,31.95,9.66,14.76,281;
500000,236518,0.055813,1.398307,0.166255,0.000475,1.398452,12.390132,0.094920,0.000468,32.33,9.81,16.61,253;
500000,236518,0.066678,1.671361,0.119619,0.000311,1.671480,12.400231,0.095979,0.000417,33.07,10.26,17.42,248;
