Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
500000,236518,0.059289,1.570727,0.120582,0.000306,1.570844,12.429751,0.092618,0.000384,23.30,5.15,14.86,191;
500000,236518,0.107468,1.376110,0.152891,0.000368,1.376249,12.142729,0.167724,0.000392,22.47,5.25,16.27,170;
500000,236518,0.107337,1.495318,0.153568,0.000377,1.495457,12.177815,0.168513,0.000545,22.93,5.09,14.69,190;
500000,236518,0.058216,1.574940,0.120737,0.000303,1.575058,12.443322,0.092540,0.000395,23.27,5.21,16.50,172;
500000,236518,0.110070,1.502763,0.153085,0.000372,1.502893,12.423843,0.127393,0.000496,23.07,5.40,15.17,187;
500000,236518,0.052518,1.549495,0.120591,0.000310,1.549610,12.371579,0.097164,0.000383,23.04,5.22,15.99,176;
500000,236518,0.111881,1.488417,0.152447,0.000367,1.488553,12.342503,0.130542,0.000490,22.90,5.39,17.94,157;
500000,236518,0.106043,1.805584,0.155003,0.000406,1.805728,12.408999,0.128606,0.000444,23.61,5.44,15.27,190;
500000,236518,0.108271,1.584142,0.155475,0.000394,1.584285,12.406560,0.126337,0.000421,23.40,5.18,16.50,173;
500000,236518,0.100041,1.529068,0.153359,0.000365,1.529201,12.366405,0.127740,0.000472,23.18,5.20,14.96,189;
500000,236518,0.065888,1.514457,0.123920,0.000315,1.514569,12.423646,0.095345,0.000329,23.29,5.03,16.09,175;
500000,236518,0.125546,1.548343,0.151613,0.000362,1.548475,12.377073,0.127739,0.000442,23.16,5.32,16.60,171;
500000,236518,0.068778,1.837531,0.122214,0.000298,1.837650,12.375385,0.093891,0.000382,23.36,5.52,15.37,187;
500000,236518,0.107048,1.596199,0.152142,0.000362,1.596340,12.368412,0.128130,0.000434,23.16,5.37,16.70,170;
500000,236518,0.064211,1.430694,0.123348,0.000312,1.430814,12.386034,0.094673,0.000315,22.91,5.16,14.86,188;
500000,236518,0.098462,1.644157,0.152818,0.000365,1.644296,12.160855,0.171110,0.000505,22.95,5.34,16.40,172;
500000,236518,0.100872,1.412871,0.153162,0.000363,1.413011,12.350900,0.127860,0.000439,22.85,5.26,14.96,187;
500000,236518,0.103480,1.623060,0.150688,0.000364,1.623187,12.429855,0.128597,0.000432,23.16,5.56,16.81,170;
500000,236518,0.104168,1.776943,0.156262,0.000374,1.777084,12.430202,0.127733,0.000451,23.62,5.40,17.01,170;
500000,236518,0.062965,1.616498,0.123098,0.000306,1.616616,12.361431,0.092992,0.000379,23.09,5.37,15.07,188;
500000,236518,0.103542,1.647079,0.157264,0.000402,1.647221,12.381859,0.127690,0.000487,23.26,5.39,16.50,173;
500000,236518,0.058544,1.368500,0.121484,0.000312,1.368614,12.367283,0.093222,0.000329,22.67,5.22,16.71,166;
500000,236518,0.064271,1.519370,0.119199,0.000349,1.519490,12.369689,0.093146,0.000347,23.19,5.02,14.76,191;
500000,236518,0.055080,1.511025,0.122699,0.000318,1.511137,12.416335,0.094585,0.000329,23.22,5.06,16.19,174;
500000,236518,0.112368,1.326872,0.151847,0.000399,1.327008,12.405070,0.129376,0.000421,22.71,5.35,16.50,170;
