verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
12500,2.371537,0.016126,0.003242,10.178423,3.176728,14.78,1.06,15.86,99;
12500,2.376832,0.015811,0.003244,9.540524,3.139036,14.08,1.06,15.16,99;
12500,2.386187,0.015953,0.003244,10.190087,3.169325,14.86,1.00,15.88,99;
12500,2.335442,0.015872,0.003243,9.662113,3.058146,14.06,1.08,15.16,99;
12500,2.361060,0.015926,0.003241,10.030517,3.161541,14.50,1.16,15.69,99;
12500,2.329561,0.015288,0.003242,9.220076,2.809104,13.37,1.07,14.48,99;
12500,2.339073,0.015615,0.003243,9.689253,3.077814,14.16,1.03,15.21,99;
12500,2.323440,0.015716,0.003244,9.556404,2.865013,13.76,1.06,14.85,99;
12500,2.334216,0.015863,0.003244,9.635552,2.915286,13.94,1.02,14.99,99;
12500,2.325123,0.016257,0.003241,9.725667,3.125488,14.26,1.00,15.28,99;
12500,2.323192,0.015874,0.003243,9.629324,3.133681,14.12,1.04,15.19,99;
12500,2.320811,0.015461,0.003245,9.339136,2.858337,13.57,1.03,14.62,99;
12500,2.331951,0.015896,0.003244,9.613724,3.101140,14.01,1.12,15.15,99;
12500,2.325014,0.015697,0.003244,9.403604,2.873659,13.62,1.06,14.70,99;
12500,2.325380,0.015994,0.003243,9.620367,3.120899,14.17,0.98,15.17,99;
12500,2.371962,0.016147,0.003244,10.309241,3.174093,14.86,1.07,15.96,99;
12500,2.324571,0.015797,0.003243,9.325653,2.834346,13.50,1.06,14.58,99;
12500,2.316176,0.015606,0.003245,9.565857,3.119520,14.04,1.08,15.13,99;
12500,2.338002,0.015250,0.003276,9.176752,2.871727,13.38,1.08,14.49,99;
12500,2.321240,0.015235,0.003244,9.385081,2.880142,13.63,1.03,14.69,99;
12500,2.326268,0.015649,0.003245,9.385676,2.882288,13.62,1.06,14.70,99;
12500,2.325901,0.015694,0.003245,9.235860,2.885503,13.49,1.03,14.55,99;
12500,2.325345,0.015800,0.003243,9.816710,3.109289,14.25,1.09,15.35,99;
12500,2.320766,0.015997,0.003243,9.777852,3.129768,14.29,1.02,15.33,99;
12500,2.330699,0.015352,0.003243,9.185362,2.843430,13.39,1.05,14.46,99;
