verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
12500,2.370856,0.015822,0.006011,10.224540,3.174425,14.73,1.12,15.87,99;
12500,2.326134,0.015111,0.006009,9.776399,3.021422,14.22,0.99,15.23,99;
12500,2.320205,0.014903,0.006011,9.543782,2.833789,13.76,1.01,14.80,99;
12500,2.325324,0.015054,0.006009,9.505366,2.872028,13.77,1.01,14.80,99;
12500,2.328124,0.015536,0.006008,9.188675,2.882205,13.38,1.10,14.50,99;
12500,2.324277,0.015884,0.006011,9.654188,3.124935,14.22,0.97,15.21,99;
12500,2.327979,0.015050,0.006009,9.192492,2.884288,13.39,1.10,14.51,99;
12500,2.325394,0.015556,0.005991,9.240228,2.879379,13.52,1.01,14.55,99;
12500,2.326447,0.015615,0.006009,9.178814,2.876313,13.42,1.04,14.49,99;
12500,2.331631,0.015025,0.006011,9.382096,2.874327,13.70,0.97,14.69,99;
12500,2.326373,0.015016,0.006010,9.381956,2.872985,13.70,0.97,14.68,99;
12500,2.430918,0.014928,0.006009,9.280152,2.877852,13.61,1.06,14.70,99;
12500,2.332887,0.015438,0.006010,9.228027,2.877362,13.50,1.02,14.54,99;
12500,2.322720,0.015610,0.006010,9.149234,2.874659,13.46,0.97,14.45,99;
12500,2.332436,0.014989,0.006021,9.401002,2.870569,13.65,1.04,14.71,99;
12500,2.329341,0.015453,0.006010,9.445020,2.862585,13.71,1.01,14.74,99;
12500,2.331788,0.015100,0.006015,9.368936,2.882086,13.68,0.99,14.68,99;
12500,2.321943,0.015347,0.006008,9.181411,2.878486,13.44,1.03,14.49,99;
12500,2.321925,0.015139,0.006008,9.212240,2.878967,13.52,1.00,14.55,99;
12500,2.323175,0.015510,0.006011,9.221771,2.873683,13.49,1.02,14.52,99;
12500,2.322994,0.015152,0.005995,9.211349,2.877417,13.41,1.08,14.52,99;
12500,2.374916,0.015871,0.006009,10.197321,3.172556,14.78,1.05,15.85,99;
12500,2.327654,0.015696,0.006011,9.603524,3.102090,14.02,1.09,15.13,99;
12500,2.366331,0.015504,0.006010,10.067702,3.171762,14.69,0.99,15.71,99;
12500,2.351742,0.015586,0.005993,9.831614,3.161006,14.40,1.03,15.45,99;
