verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
0,0.060488,0.000423,0.001564,0.000810,0.000001,0.03,0.03,0.07,96;
0,0.060069,0.000452,0.001567,0.000828,0.000001,0.03,0.04,0.10,73;
0,0.058432,0.000441,0.001563,0.000826,0.000001,0.02,0.04,0.09,78;
0,0.060105,0.000451,0.001570,0.000822,0.000001,0.03,0.03,0.09,77;
0,0.064795,0.000451,0.001557,0.000823,0.000001,0.03,0.04,0.08,96;
0,0.058624,0.000446,0.001566,0.000828,0.000000,0.03,0.04,0.08,95;
0,0.061716,0.000455,0.001591,0.000824,0.000001,0.02,0.04,0.07,96;
0,0.061634,0.000376,0.001567,0.000827,0.000001,0.03,0.04,0.07,97;
0,0.060185,0.000376,0.001568,0.000823,0.000001,0.03,0.03,0.07,97;
0,0.059662,0.000369,0.001564,0.000806,0.000000,0.03,0.04,0.07,97;
0,0.057603,0.000374,0.001565,0.000806,0.000001,0.03,0.04,0.09,77;
0,0.061767,0.000376,0.001568,0.000824,0.000001,0.02,0.04,0.09,76;
0,0.059203,0.000386,0.001572,0.000825,0.000001,0.02,0.04,0.07,96;
0,0.062466,0.000375,0.001566,0.000823,0.000001,0.03,0.04,0.09,79;
0,0.058823,0.000380,0.001565,0.000852,0.000001,0.03,0.03,0.09,73;
0,0.059000,0.000446,0.001566,0.000806,0.000001,0.03,0.04,0.07,96;
0,0.058488,0.000397,0.001567,0.000823,0.000001,0.02,0.04,0.09,76;
0,0.065673,0.000465,0.001571,0.000836,0.000001,0.03,0.04,0.08,97;
0,0.061589,0.000449,0.001566,0.000826,0.000001,0.03,0.04,0.07,96;
0,0.058266,0.000390,0.001583,0.000806,0.000002,0.03,0.03,0.07,96;
0,0.060522,0.000456,0.001583,0.000823,0.000001,0.03,0.04,0.07,96;
0,0.058059,0.000377,0.001564,0.000835,0.000001,0.03,0.03,0.09,75;
0,0.059250,0.000373,0.001563,0.000814,0.000001,0.02,0.04,0.07,96;
0,0.059812,0.000475,0.001566,0.000828,0.000001,0.03,0.04,0.07,97;
0,0.060525,0.000443,0.001574,0.000850,0.000001,0.03,0.04,0.07,94;
