Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
250000,118498,0.079934,0.956936,0.065509,0.000263,0.957075,3.031258,0.067282,0.000414,8.24,0.15,4.48,187;
250000,118498,0.035861,0.941498,0.054436,0.000216,0.941610,3.044978,0.044239,0.000277,8.08,0.14,4.38,187;
250000,118498,0.087655,0.688074,0.060281,0.000281,0.688200,3.095670,0.062084,0.000302,7.78,0.18,6.99,113;
250000,118498,0.037508,0.939566,0.055058,0.000267,0.939679,3.030611,0.047387,0.000295,8.04,0.16,4.36,187;
250000,118498,0.079842,0.796638,0.068432,0.000265,0.796751,3.030222,0.067885,0.000318,7.84,0.21,4.29,187;
250000,118498,0.081754,0.688127,0.060250,0.000236,0.688249,3.091842,0.062448,0.000411,7.78,0.16,4.23,187;
250000,118498,0.036189,0.936569,0.053906,0.000221,0.936674,3.075901,0.042913,0.000299,8.14,0.12,4.45,185;
250000,118498,0.043761,0.937098,0.054094,0.000218,0.937208,3.129872,0.042946,0.000239,8.28,0.12,6.28,133;
250000,118498,0.082042,0.688404,0.059778,0.000240,0.688533,3.078528,0.061955,0.000429,7.74,0.17,4.22,187;
250000,118498,0.036150,0.943383,0.053638,0.000221,0.943529,3.077860,0.042429,0.000297,8.13,0.15,4.40,188;
250000,118498,0.085920,0.695403,0.059880,0.000255,0.695532,3.074054,0.063001,0.000362,7.72,0.20,4.22,187;
250000,118498,0.081955,0.683099,0.050287,0.000211,0.683228,3.154420,0.043903,0.000240,7.83,0.19,7.19,111;
250000,118498,0.078848,0.704635,0.064612,0.000243,0.704754,3.081008,0.061535,0.000320,7.75,0.18,4.23,187;
250000,118498,0.084861,0.692879,0.060850,0.000232,0.692998,3.073818,0.061738,0.000365,7.77,0.15,4.23,187;
250000,118498,0.080245,0.691906,0.060039,0.000248,0.692030,3.082183,0.062093,0.000389,7.78,0.17,4.25,186;
250000,118498,0.091902,0.696028,0.059152,0.000248,0.696155,3.116529,0.062550,0.000300,7.83,0.20,7.23,111;
250000,118498,0.079344,0.685753,0.059265,0.000254,0.685872,3.078905,0.080554,0.000329,7.77,0.17,4.23,187;
250000,118498,0.040700,0.926937,0.049813,0.000211,0.927040,4.376402,0.042763,0.000259,10.70,0.16,5.70,190;
250000,118498,0.084329,0.687244,0.059256,0.000240,0.687370,3.402912,0.060117,0.000398,8.41,0.15,4.54,188;
250000,118498,0.063500,0.940800,0.056075,0.000265,0.940902,3.082121,0.049960,0.000241,8.24,0.15,7.19,116;
250000,118498,0.035328,0.939177,0.056026,0.000263,0.939285,3.027191,0.056405,0.000245,8.03,0.17,4.38,187;
250000,118498,0.079152,0.723839,0.059765,0.000276,0.723966,3.039655,0.064242,0.000382,7.73,0.17,4.22,187;
250000,118498,0.037790,0.954012,0.057201,0.000210,0.954126,3.035401,0.055797,0.000279,8.13,0.12,4.41,187;
250000,118498,0.079063,0.720988,0.060524,0.000239,0.721104,3.020701,0.067509,0.000386,7.70,0.17,4.25,185;
250000,118498,0.094122,0.687884,0.060435,0.000238,0.688008,3.114304,0.061784,0.000307,7.85,0.18,6.13,131;
