verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
0,0.066727,0.000320,0.000310,0.000827,0.000001,0.02,0.05,0.11,67;
0,0.056959,0.000500,0.000313,0.000823,0.000001,0.02,0.04,0.09,72;
0,0.056521,0.000351,0.000311,0.000889,0.000001,0.03,0.03,0.08,78;
0,0.056499,0.000359,0.000310,0.000860,0.000000,0.02,0.04,0.08,77;
0,0.055005,0.000466,0.000312,0.000807,0.000001,0.02,0.04,0.08,75;
0,0.063422,0.000451,0.000396,0.000831,0.000001,0.02,0.04,0.09,77;
0,0.061345,0.000393,0.002478,0.000842,0.000001,0.02,0.04,0.07,97;
0,0.059669,0.000503,0.000313,0.000822,0.000001,0.03,0.04,0.07,95;
0,0.061327,0.000405,0.000298,0.000822,0.000001,0.03,0.03,0.09,75;
0,0.055340,0.000382,0.000296,0.000826,0.000001,0.02,0.03,0.08,76;
0,0.060218,0.000425,0.000298,0.000875,0.000001,0.02,0.04,0.07,97;
0,0.063514,0.000494,0.000295,0.000807,0.000001,0.03,0.04,0.08,92;
0,0.054836,0.000452,0.000297,0.000806,0.000001,0.02,0.03,0.07,85;
0,0.057775,0.000432,0.000306,0.000821,0.000001,0.04,0.02,0.07,95;
0,0.060837,0.000546,0.000297,0.000810,0.000001,0.03,0.04,0.07,96;
0,0.057500,0.000448,0.000296,0.000808,0.000001,0.02,0.04,0.09,74;
0,0.056545,0.000497,0.000299,0.000861,0.000001,0.03,0.03,0.07,91;
0,0.058719,0.000311,0.000298,0.000823,0.000001,0.02,0.04,0.09,71;
0,0.058086,0.000358,0.000298,0.000806,0.000001,0.03,0.03,0.07,95;
0,0.063204,0.000404,0.000298,0.000823,0.000001,0.02,0.04,0.07,96;
0,0.057125,0.000354,0.000298,0.000806,0.000001,0.03,0.03,0.07,95;
0,0.055435,0.000444,0.000297,0.000807,0.000001,0.02,0.03,0.06,95;
0,0.056318,0.000408,0.000316,0.000822,0.000001,0.03,0.03,0.07,97;
0,0.057109,0.000518,0.000300,0.000807,0.000001,0.02,0.04,0.07,95;
0,0.055642,0.000436,0.000291,0.000829,0.000001,0.02,0.03,0.08,75;
