Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
51200,25088,0.028889,0.065457,0.002716,0.005076,0.065742,0.094338,0.007023,0.000374,0.39,0.08,0.50,94;
51200,25088,0.030220,0.066826,0.002741,0.005117,0.067139,0.098302,0.006852,0.000433,0.42,0.08,0.52,96;
51200,25088,0.078156,0.068836,0.003218,0.007503,0.069371,0.125472,0.010279,0.000467,0.54,0.14,2.15,31;
51200,25088,0.033279,0.051948,0.002662,0.005618,0.052324,0.132818,0.008006,0.000350,0.48,0.05,2.06,26;
51200,25088,0.029229,0.064339,0.002601,0.005130,0.064738,0.103001,0.007045,0.000359,0.43,0.05,0.51,97;
51200,25088,0.078353,0.070801,0.003364,0.007777,0.071247,0.094538,0.010141,0.000416,0.47,0.14,0.58,105;
51200,25088,0.029629,0.065838,0.002569,0.005077,0.066125,0.098763,0.007185,0.000354,0.40,0.09,0.51,97;
51200,25088,0.076217,0.052143,0.002999,0.007350,0.052611,0.094419,0.010214,0.000432,0.44,0.11,0.54,102;
51200,25088,0.063769,0.051544,0.002998,0.007366,0.052011,0.126411,0.010234,0.000404,0.47,0.11,0.56,106;
51200,25088,0.029235,0.065096,0.002735,0.005137,0.065495,0.113439,0.007157,0.000430,0.43,0.08,0.52,99;
51200,25088,0.028983,0.065572,0.002630,0.005079,0.066044,0.094486,0.007124,0.000409,0.40,0.07,0.52,91;
51200,25088,0.032550,0.066704,0.002866,0.005122,0.066975,0.094442,0.007155,0.000328,0.41,0.08,0.52,95;
51200,25088,0.044609,0.071383,0.003148,0.007394,0.071879,0.136959,0.009818,0.000463,0.52,0.08,2.10,29;
51200,25088,0.040432,0.048541,0.002579,0.005020,0.048891,0.133851,0.007112,0.000383,0.48,0.07,2.06,26;
51200,25088,0.076661,0.051681,0.003037,0.007259,0.052082,0.101990,0.010032,0.001107,0.46,0.12,0.59,99;
51200,25088,0.029781,0.066508,0.002851,0.005190,0.067022,0.094573,0.007156,0.000439,0.44,0.06,0.52,96;
51200,25088,0.069551,0.052092,0.002888,0.007282,0.052478,0.095727,0.009810,0.000433,0.43,0.10,0.53,101;
51200,25088,0.068528,0.051951,0.003034,0.007388,0.052334,0.094547,0.010177,0.000426,0.44,0.11,0.55,100;
51200,25088,0.070789,0.069469,0.003346,0.007084,0.070131,0.125841,0.010237,0.000436,0.56,0.10,0.61,108;
51200,25088,0.067658,0.052694,0.003099,0.007387,0.053247,0.109268,0.010072,0.000408,0.45,0.11,0.55,102;
51200,25088,0.067517,0.052553,0.003050,0.007484,0.052909,0.094191,0.010013,0.000410,0.42,0.11,0.53,99;
51200,25088,0.072343,0.052077,0.003048,0.007289,0.052543,0.093763,0.010151,0.000438,0.42,0.11,0.53,101;
51200,25088,0.037781,0.049728,0.002442,0.005119,0.050081,0.133514,0.006759,0.000341,0.45,0.09,2.07,26;
51200,25088,0.040479,0.048593,0.002582,0.004869,0.048880,0.137254,0.006945,0.000419,0.49,0.07,2.06,27;
51200,25088,0.030315,0.066847,0.002928,0.005171,0.067160,0.126770,0.007109,0.000391,0.49,0.07,0.56,101;
