Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
51200,25088,0.040124,0.095374,0.002740,0.005288,0.095789,0.133049,0.007494,0.000335,0.79,0.42,1.22,99;
51200,25088,0.038778,0.107773,0.002741,0.005071,0.108094,0.130905,0.007148,0.000411,0.82,0.43,1.25,100;
51200,25088,0.087477,0.170060,0.002732,0.007437,0.170367,0.138140,0.010233,0.000506,1.08,0.44,1.31,115;
51200,25088,0.067017,0.108209,0.002655,0.007378,0.108719,0.132947,0.010142,0.000443,0.74,0.41,1.02,112;
51200,25088,0.031668,0.106276,0.002685,0.005022,0.106695,0.133146,0.007186,0.000392,0.83,0.41,1.19,105;
51200,25088,0.036396,0.549322,0.002566,0.005088,0.549550,0.133893,0.007288,0.000427,1.79,0.99,1.79,155;
51200,25088,0.098271,0.111206,0.002826,0.007565,0.111648,0.125696,0.010049,0.000443,0.99,0.46,2.85,50;
51200,25088,0.078273,0.112109,0.003021,0.007433,0.112428,0.133033,0.010279,0.000474,1.14,0.55,1.24,135;
51200,25088,0.038615,0.130150,0.002707,0.005131,0.130422,0.133086,0.007358,0.000348,0.83,0.44,1.05,121;
51200,25088,0.037714,0.103955,0.002661,0.005067,0.104257,0.130289,0.007412,0.000383,0.85,0.35,1.01,118;
51200,25088,0.036136,0.095637,0.002632,0.004952,0.095922,0.132930,0.007241,0.000327,0.79,0.37,1.03,112;
51200,25088,0.036904,0.097171,0.002519,0.004877,0.097403,0.132842,0.007203,0.000386,0.75,0.38,1.04,108;
51200,25088,0.042292,0.096161,0.002503,0.004941,0.096470,0.132912,0.007086,0.000311,0.73,0.49,1.14,107;
51200,25088,0.038746,0.100366,0.002549,0.005165,0.100649,0.137306,0.007400,0.000533,0.86,0.38,1.25,99;
51200,25088,0.076220,0.112600,0.002722,0.007253,0.112902,0.133093,0.010073,0.000447,0.87,0.42,1.25,103;
51200,25088,0.037315,0.698067,0.002633,0.005134,0.698490,0.133101,0.007404,0.000398,2.16,1.10,3.37,96;
51200,25088,0.037559,0.729911,0.002837,0.005280,0.730171,0.132866,0.007624,0.000404,2.33,0.99,1.79,185;
51200,25088,0.045297,0.095869,0.002679,0.005006,0.096141,0.132953,0.007389,0.000354,0.82,0.42,1.23,101;
51200,25088,0.033921,0.697750,0.002590,0.004968,0.697989,0.134749,0.007038,0.000408,2.15,1.05,1.94,165;
51200,25088,0.075683,0.109978,0.002822,0.007311,0.110389,0.133117,0.010232,0.000435,0.79,0.48,1.07,119;
51200,25088,0.092377,0.108317,0.002706,0.007262,0.108629,0.132874,0.010172,0.000409,0.97,0.50,1.14,129;
51200,25088,0.075741,0.105795,0.002639,0.007509,0.106220,0.133131,0.010138,0.000428,0.85,0.43,1.24,103;
51200,25088,0.082563,0.124241,0.002828,0.007501,0.124727,0.131781,0.010101,0.000518,0.89,0.49,2.80,49;
51200,25088,0.040854,0.106998,0.002735,0.005098,0.107307,0.133109,0.007141,0.000384,0.83,0.36,1.02,118;
51200,25088,0.076744,0.111035,0.002794,0.007116,0.111351,0.133297,0.010135,0.000532,0.91,0.38,1.04,124;
