vertices,init,destroy,tarjan,user,system,elapsed,pCPU
819200,0.174027,0.002562,0.166491,0.29,0.05,0.34,99;
819200,0.175601,0.002404,0.170570,0.30,0.04,0.35,100;
819200,0.176129,0.002510,0.169477,0.29,0.06,0.35,100;
819200,0.173833,0.002633,0.167676,0.28,0.06,0.34,100;
819200,0.177202,0.002554,0.169605,0.29,0.06,0.35,100;
819200,0.170025,0.002257,0.164149,0.29,0.04,0.34,100;
819200,0.172016,0.002536,0.167046,0.29,0.05,0.34,100;
819200,0.173224,0.002460,0.168331,0.30,0.04,0.34,100;
819200,0.175484,0.002521,0.167810,0.28,0.06,0.35,99;
819200,0.172870,0.002566,0.166786,0.29,0.04,0.34,99;
819200,0.172606,0.002473,0.166462,0.29,0.04,0.34,100;
819200,0.173435,0.002397,0.167709,0.27,0.06,0.34,99;
819200,0.174489,0.002372,0.168331,0.27,0.07,0.34,99;
819200,0.173321,0.002449,0.167623,0.30,0.04,0.34,99;
819200,0.171851,0.002530,0.167863,0.29,0.05,0.34,99;
819200,0.174270,0.002409,0.166946,0.31,0.03,0.34,99;
819200,0.177651,0.002471,0.168666,0.29,0.05,0.35,100;
819200,0.173020,0.002565,0.167590,0.28,0.06,0.34,99;
819200,0.172497,0.002411,0.167385,0.29,0.05,0.34,99;
819200,0.176948,0.002727,0.168933,0.30,0.04,0.35,100;
819200,0.173876,0.002550,0.166365,0.31,0.03,0.34,100;
819200,0.175000,0.002527,0.169617,0.28,0.06,0.35,99;
819200,0.173058,0.002572,0.167797,0.28,0.05,0.34,99;
819200,0.178713,0.002512,0.169470,0.30,0.05,0.35,100;
819200,0.172490,0.002522,0.167097,0.29,0.05,0.34,99;
819200,0.174136,0.002415,0.167311,0.28,0.06,0.34,100;
819200,0.175297,0.002565,0.168534,0.29,0.05,0.35,100;
819200,0.172974,0.002597,0.167698,0.27,0.06,0.34,99;
819200,0.173844,0.002383,0.167831,0.31,0.02,0.34,99;
819200,0.173555,0.002552,0.167811,0.29,0.05,0.34,99;
819200,0.174456,0.002461,0.167801,0.27,0.07,0.34,99;
819200,0.173217,0.002409,0.172292,0.29,0.05,0.35,100;
819200,0.191853,0.002472,0.176870,0.33,0.04,0.37,99;
819200,0.174198,0.002508,0.167220,0.29,0.05,0.34,99;
819200,0.173113,0.002520,0.167883,0.30,0.04,0.34,99;
819200,0.172537,0.002386,0.167239,0.31,0.03,0.34,99;
819200,0.174331,0.002551,0.167936,0.28,0.06,0.34,99;
819200,0.169666,0.002348,0.163816,0.28,0.05,0.34,99;
819200,0.172020,0.002379,0.167291,0.29,0.04,0.34,100;
819200,0.174678,0.002541,0.166926,0.27,0.07,0.34,100;
819200,0.173009,0.002397,0.167436,0.29,0.04,0.34,99;
819200,0.175494,0.002516,0.169298,0.27,0.07,0.35,99;
819200,0.174143,0.002425,0.168756,0.29,0.05,0.34,99;
819200,0.175037,0.002552,0.167771,0.29,0.05,0.34,100;
819200,0.172361,0.002496,0.166026,0.27,0.07,0.34,99;
819200,0.169402,0.002390,0.164194,0.29,0.04,0.34,100;
819200,0.174188,0.002505,0.167765,0.29,0.05,0.34,100;
819200,0.173282,0.002388,0.168385,0.28,0.06,0.34,100;
819200,0.174707,0.002410,0.167638,0.30,0.04,0.34,99;
819200,0.180036,0.002566,0.167005,0.29,0.06,0.35,100;
819200,0.171741,0.002373,0.167179,0.30,0.04,0.34,99;
819200,0.172680,0.002497,0.167804,0.28,0.06,0.34,99;
819200,0.173152,0.002578,0.167130,0.29,0.04,0.34,99;
819200,0.174535,0.002459,0.167772,0.30,0.04,0.34,100;
819200,0.174090,0.002559,0.167001,0.29,0.04,0.34,99;
819200,0.173693,0.002508,0.166109,0.29,0.04,0.34,100;
819200,0.173906,0.002436,0.167376,0.29,0.05,0.34,99;
819200,0.173766,0.002537,0.167132,0.29,0.04,0.34,99;
819200,0.174566,0.002359,0.169544,0.31,0.04,0.35,100;
819200,0.175776,0.002462,0.167635,0.30,0.04,0.35,99;
819200,0.172806,0.002432,0.166242,0.30,0.04,0.34,100;
819200,0.171940,0.002355,0.167227,0.30,0.04,0.34,100;
819200,0.172573,0.002492,0.166855,0.29,0.05,0.34,99;
819200,0.175093,0.002486,0.167927,0.28,0.06,0.34,100;
819200,0.171759,0.002578,0.167382,0.28,0.05,0.34,100;
819200,0.173255,0.002460,0.168613,0.31,0.03,0.34,100;
819200,0.173680,0.002633,0.166663,0.30,0.04,0.34,99;
819200,0.170627,0.002479,0.167126,0.28,0.06,0.34,100;
819200,0.173171,0.002507,0.167949,0.30,0.04,0.34,100;
819200,0.173393,0.002454,0.167260,0.30,0.04,0.34,99;
819200,0.171826,0.002373,0.166208,0.28,0.06,0.34,100;
819200,0.172558,0.002448,0.167438,0.28,0.05,0.34,99;
819200,0.174464,0.002478,0.166274,0.30,0.04,0.34,99;
819200,0.171650,0.002443,0.166775,0.28,0.06,0.34,100;
819200,0.173270,0.002469,0.167019,0.26,0.07,0.34,100;
819200,0.172082,0.002479,0.166518,0.28,0.06,0.34,99;
819200,0.176624,0.002531,0.167991,0.29,0.05,0.35,99;
819200,0.171773,0.002487,0.166372,0.26,0.07,0.34,100;
819200,0.171996,0.002505,0.166854,0.29,0.04,0.34,100;
819200,0.171320,0.002464,0.167463,0.29,0.04,0.34,100;
819200,0.172382,0.002514,0.167686,0.29,0.04,0.34,99;
819200,0.171579,0.002398,0.166257,0.28,0.05,0.34,100;
819200,0.171915,0.002467,0.165842,0.29,0.04,0.34,100;
819200,0.173031,0.002488,0.167362,0.30,0.04,0.34,99;
819200,0.172871,0.002398,0.166982,0.29,0.05,0.34,99;
819200,0.172220,0.002446,0.166597,0.26,0.08,0.34,100;
819200,0.169045,0.002275,0.162919,0.28,0.05,0.33,99;
819200,0.173778,0.002324,0.166124,0.27,0.06,0.34,99;
819200,0.173908,0.002600,0.166284,0.29,0.05,0.34,99;
819200,0.171536,0.002467,0.166434,0.28,0.06,0.34,100;
819200,0.175188,0.002500,0.169347,0.28,0.06,0.35,99;
819200,0.171376,0.002495,0.166761,0.29,0.05,0.34,100;
819200,0.171952,0.002457,0.167072,0.30,0.03,0.34,99;
819200,0.173237,0.002443,0.165348,0.29,0.05,0.34,99;
819200,0.173408,0.002466,0.167312,0.29,0.04,0.34,99;
819200,0.172544,0.002522,0.167017,0.28,0.06,0.34,99;
819200,0.171905,0.002451,0.166035,0.31,0.03,0.34,100;
819200,0.176056,0.002468,0.168146,0.31,0.04,0.35,100;
819200,0.173181,0.002558,0.167281,0.28,0.05,0.34,99;
819200,0.176882,0.002533,0.168729,0.30,0.04,0.35,100;
