vertices,init,destroy,tarjan,user,system,elapsed,pCPU
51200,0.011376,0.000206,0.010972,0.01,0.00,0.02,95;
51200,0.012174,0.000233,0.010140,0.00,0.01,0.02,95;
51200,0.010744,0.000354,0.010148,0.02,0.00,0.02,95;
51200,0.010316,0.000183,0.009900,0.01,0.00,0.02,95;
51200,0.010523,0.000188,0.010221,0.02,0.00,0.02,100;
51200,0.010469,0.000185,0.010179,0.01,0.00,0.02,100;
51200,0.010353,0.000181,0.009836,0.01,0.00,0.02,100;
51200,0.010510,0.000216,0.010109,0.01,0.00,0.02,100;
51200,0.010566,0.000210,0.010144,0.02,0.00,0.02,100;
51200,0.010586,0.000216,0.010141,0.01,0.00,0.02,100;
51200,0.010497,0.000324,0.009905,0.02,0.00,0.02,100;
51200,0.010651,0.000216,0.010235,0.01,0.00,0.02,100;
51200,0.010681,0.000180,0.009928,0.01,0.00,0.02,100;
51200,0.010597,0.000185,0.010167,0.01,0.00,0.02,100;
51200,0.010572,0.000177,0.009883,0.02,0.00,0.02,100;
51200,0.010449,0.000313,0.009993,0.02,0.00,0.02,100;
51200,0.010422,0.000179,0.010018,0.01,0.00,0.02,100;
51200,0.010637,0.000275,0.010315,0.01,0.00,0.02,100;
51200,0.010681,0.000185,0.010126,0.02,0.00,0.02,100;
51200,0.010584,0.000197,0.010214,0.01,0.00,0.02,100;
51200,0.010375,0.000208,0.009852,0.01,0.00,0.02,100;
51200,0.010613,0.000180,0.010138,0.01,0.00,0.02,95;
51200,0.011103,0.000227,0.010158,0.02,0.00,0.02,100;
51200,0.010659,0.000208,0.009872,0.01,0.00,0.02,100;
51200,0.011224,0.000218,0.009953,0.01,0.00,0.02,95;
51200,0.010501,0.000175,0.010066,0.01,0.00,0.02,100;
51200,0.010681,0.000342,0.010035,0.02,0.00,0.02,100;
51200,0.010704,0.000195,0.010243,0.02,0.00,0.02,95;
51200,0.010548,0.000270,0.009928,0.01,0.00,0.02,100;
51200,0.010489,0.000183,0.010013,0.01,0.00,0.02,95;
51200,0.010591,0.000273,0.009965,0.01,0.00,0.02,95;
51200,0.010553,0.000187,0.009955,0.01,0.00,0.02,95;
51200,0.010937,0.000179,0.010123,0.01,0.00,0.02,100;
51200,0.010639,0.000188,0.009983,0.02,0.00,0.02,100;
51200,0.011023,0.000250,0.010058,0.02,0.00,0.02,95;
51200,0.010606,0.000174,0.009905,0.01,0.00,0.02,95;
51200,0.010904,0.000189,0.009952,0.01,0.00,0.02,100;
51200,0.010480,0.000182,0.009838,0.01,0.00,0.02,95;
51200,0.010651,0.000182,0.010132,0.02,0.00,0.02,100;
51200,0.010677,0.000210,0.009988,0.02,0.00,0.02,100;
51200,0.010713,0.000209,0.009968,0.02,0.00,0.02,100;
51200,0.011891,0.000185,0.009912,0.02,0.00,0.02,100;
51200,0.010668,0.000189,0.009963,0.01,0.00,0.02,95;
51200,0.010430,0.000334,0.009966,0.01,0.00,0.02,95;
51200,0.010353,0.000188,0.009985,0.02,0.00,0.02,100;
51200,0.010317,0.000282,0.010018,0.02,0.00,0.02,100;
51200,0.010588,0.000186,0.010089,0.01,0.00,0.02,100;
51200,0.010418,0.000202,0.009826,0.01,0.00,0.02,95;
51200,0.010999,0.000314,0.010079,0.01,0.00,0.02,95;
51200,0.010544,0.000179,0.010040,0.02,0.00,0.02,100;
51200,0.010763,0.000265,0.009829,0.02,0.00,0.02,100;
51200,0.010510,0.000209,0.010003,0.01,0.00,0.02,100;
51200,0.010559,0.000186,0.009991,0.01,0.00,0.02,100;
51200,0.010637,0.000181,0.010009,0.01,0.00,0.02,95;
51200,0.010552,0.000183,0.009787,0.01,0.00,0.02,95;
51200,0.010500,0.000195,0.010009,0.01,0.00,0.02,100;
51200,0.010644,0.000182,0.009971,0.02,0.00,0.02,100;
51200,0.010371,0.000180,0.009872,0.02,0.00,0.02,100;
51200,0.010489,0.000179,0.009947,0.01,0.00,0.02,100;
51200,0.010519,0.000193,0.009811,0.01,0.00,0.02,100;
51200,0.010639,0.000324,0.010039,0.02,0.00,0.02,100;
51200,0.010507,0.000210,0.010060,0.01,0.00,0.02,100;
51200,0.010370,0.000271,0.009926,0.02,0.00,0.02,100;
51200,0.010312,0.000170,0.009942,0.02,0.00,0.02,100;
51200,0.010599,0.000230,0.010252,0.01,0.00,0.02,100;
51200,0.010372,0.000277,0.009882,0.01,0.00,0.02,95;
51200,0.010548,0.000190,0.010179,0.02,0.00,0.02,100;
51200,0.010353,0.000279,0.009690,0.01,0.00,0.02,95;
51200,0.010600,0.000182,0.010059,0.02,0.00,0.02,100;
51200,0.010591,0.000284,0.010182,0.01,0.01,0.02,95;
51200,0.010508,0.000200,0.010122,0.01,0.00,0.02,95;
51200,0.010514,0.000295,0.010070,0.02,0.00,0.02,100;
51200,0.010549,0.000276,0.010045,0.01,0.00,0.02,100;
51200,0.010580,0.000202,0.009971,0.02,0.00,0.02,100;
51200,0.010650,0.000189,0.010069,0.02,0.00,0.02,100;
51200,0.010577,0.000289,0.009994,0.01,0.00,0.02,100;
51200,0.010565,0.000185,0.010021,0.02,0.00,0.02,100;
51200,0.010419,0.000192,0.009769,0.01,0.00,0.02,95;
51200,0.010340,0.000272,0.010008,0.01,0.00,0.02,100;
51200,0.010526,0.000180,0.010004,0.01,0.00,0.02,100;
51200,0.010550,0.000188,0.010128,0.01,0.00,0.02,95;
51200,0.010590,0.000186,0.010004,0.01,0.00,0.02,100;
51200,0.010545,0.000195,0.010271,0.02,0.00,0.02,100;
51200,0.010384,0.000301,0.009919,0.02,0.00,0.02,100;
51200,0.010476,0.000198,0.010098,0.01,0.01,0.02,95;
51200,0.010532,0.000183,0.009976,0.02,0.00,0.02,100;
51200,0.010531,0.000190,0.010185,0.02,0.00,0.02,100;
51200,0.010355,0.000324,0.009805,0.01,0.00,0.02,95;
51200,0.010246,0.000173,0.009899,0.01,0.00,0.02,95;
51200,0.010355,0.000194,0.009870,0.00,0.01,0.02,95;
51200,0.010421,0.000217,0.009924,0.00,0.01,0.02,100;
51200,0.010513,0.000185,0.009988,0.01,0.00,0.02,100;
51200,0.010578,0.000330,0.010057,0.02,0.00,0.02,100;
51200,0.010382,0.000186,0.009983,0.02,0.00,0.02,100;
51200,0.010742,0.000272,0.010148,0.02,0.00,0.02,100;
51200,0.010422,0.000214,0.010042,0.01,0.00,0.02,95;
51200,0.010579,0.000266,0.010001,0.02,0.00,0.02,100;
51200,0.010421,0.000175,0.010186,0.02,0.00,0.02,100;
51200,0.010438,0.000177,0.010058,0.02,0.00,0.02,100;
51200,0.010607,0.000279,0.010041,0.01,0.00,0.02,95;
