vertices,init,destroy,tarjan,user,system,elapsed,pCPU
1000000,0.075552,0.000658,0.136451,0.19,0.01,0.21,99;
1000000,0.074229,0.000634,0.131776,0.18,0.02,0.20,100;
1000000,0.073611,0.000648,0.134569,0.17,0.04,0.21,99;
1000000,0.075374,0.000644,0.133678,0.18,0.02,0.21,99;
1000000,0.074858,0.000689,0.136141,0.17,0.04,0.21,99;
1000000,0.075205,0.000642,0.133927,0.17,0.03,0.21,99;
1000000,0.075100,0.000662,0.134732,0.16,0.04,0.21,100;
1000000,0.074150,0.000674,0.134681,0.17,0.03,0.21,99;
1000000,0.075593,0.000692,0.136859,0.18,0.03,0.21,99;
1000000,0.074080,0.000640,0.132546,0.16,0.03,0.20,99;
1000000,0.074935,0.000656,0.134375,0.18,0.03,0.21,100;
1000000,0.075350,0.000636,0.131199,0.16,0.04,0.20,99;
1000000,0.075642,0.000654,0.135185,0.17,0.03,0.21,100;
1000000,0.076293,0.000649,0.134463,0.17,0.04,0.21,100;
1000000,0.075224,0.000640,0.132543,0.17,0.03,0.21,100;
1000000,0.075510,0.000698,0.135497,0.18,0.03,0.21,99;
1000000,0.076041,0.000646,0.135319,0.17,0.04,0.21,99;
1000000,0.074648,0.000633,0.130922,0.18,0.02,0.20,100;
1000000,0.075514,0.000674,0.136487,0.18,0.03,0.21,99;
1000000,0.074101,0.000649,0.131546,0.16,0.04,0.20,100;
1000000,0.074991,0.000646,0.132853,0.19,0.01,0.21,100;
