verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
12500,2.326231,0.017159,0.002310,9.227226,2.860004,13.46,1.04,14.52,99;
12500,2.325836,0.017604,0.002309,9.268978,2.888209,13.54,1.03,14.59,99;
12500,2.394913,0.017492,0.002316,10.333909,3.145929,14.93,1.02,15.99,99;
12500,2.390233,0.016922,0.002308,9.408076,2.850268,13.73,1.00,14.76,99;
12500,2.336743,0.017219,0.002349,9.265396,2.920553,13.58,1.02,14.63,99;
12500,2.393820,0.017721,0.002310,10.327074,3.147632,14.88,1.07,15.97,99;
12500,2.325596,0.017399,0.002324,9.604969,3.063736,14.03,1.04,15.10,99;
12500,2.384074,0.017965,0.002307,10.259557,3.146527,14.79,1.08,15.90,99;
12500,2.319066,0.017776,0.002311,9.332632,2.847885,13.62,0.99,14.64,99;
12500,2.328040,0.017459,0.002311,9.337149,2.859573,13.51,1.10,14.63,99;
12500,2.318177,0.017015,0.002311,9.423563,2.883679,13.64,1.07,14.73,99;
12500,2.387903,0.017934,0.002303,10.287235,3.154472,14.84,1.07,15.93,99;
12500,2.330052,0.017215,0.002313,9.446591,2.940699,13.73,1.07,14.82,99;
12500,2.394511,0.018138,0.002327,10.322769,3.142651,14.81,1.13,15.97,99;
12500,2.379951,0.017913,0.002311,10.464970,3.150496,14.93,1.14,16.10,99;
12500,2.371485,0.017545,0.002321,10.187117,3.133098,14.70,1.07,15.80,99;
12500,2.352326,0.017130,0.002319,9.870296,3.125917,14.36,1.08,15.46,99;
12500,2.330510,0.017241,0.002320,9.776227,3.126562,14.23,1.08,15.34,99;
12500,2.332619,0.017603,0.002315,9.505463,2.802221,13.70,1.02,14.75,99;
12500,2.338644,0.017161,0.002313,9.980846,3.129474,14.51,1.02,15.56,99;
12500,2.334241,0.017254,0.002348,9.222301,2.815699,13.40,1.05,14.47,99;
12500,2.454443,0.017766,0.002315,10.259491,3.156987,14.92,1.03,15.98,99;
12500,2.280528,0.017255,0.002386,9.711634,3.063517,14.08,1.06,15.16,99;
12500,2.289954,0.017832,0.002317,9.447528,2.872523,13.62,1.10,14.75,99;
12500,2.320232,0.017608,0.002296,9.438322,2.866413,13.68,1.02,14.73,99;
