verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
12500,2.398379,0.017721,0.003987,10.310134,3.152221,15.00,0.98,16.00,99;
12500,2.333015,0.016994,0.003974,9.550410,2.851787,13.79,1.02,14.84,99;
12500,2.343478,0.017359,0.003982,9.578111,2.845492,13.74,1.12,14.87,99;
12500,2.318340,0.018130,0.003982,9.241202,2.864050,13.53,0.98,14.53,99;
12500,2.334724,0.017046,0.004008,9.678192,3.093729,14.11,1.08,15.21,99;
12500,2.398556,0.017914,0.003988,10.308175,3.151868,14.91,1.04,15.97,99;
12500,2.319863,0.017234,0.003977,9.236702,2.881716,13.52,1.00,14.54,99;
12500,2.263306,0.017422,0.004062,9.484055,2.998834,13.80,1.06,14.89,99;
12500,2.384780,0.017951,0.003979,10.503176,3.143553,15.07,1.04,16.13,99;
12500,2.381761,0.017711,0.003990,10.168338,3.138138,14.65,1.15,15.83,99;
12500,2.326333,0.017069,0.003977,9.430909,2.809534,13.67,1.02,14.70,99;
12500,2.329524,0.017408,0.003982,9.231429,2.850645,13.49,1.00,14.52,99;
12500,2.379453,0.017460,0.003979,10.256938,3.150439,14.72,1.16,15.90,99;
12500,2.318914,0.017662,0.003986,9.416179,2.992789,13.85,0.97,14.84,99;
12500,2.319541,0.017949,0.003981,9.304214,3.023748,13.68,1.05,14.75,99;
12500,2.301594,0.017361,0.003981,9.519652,3.067619,13.84,1.13,15.00,99;
12500,2.328790,0.017341,0.003977,9.400812,2.852462,13.54,1.13,14.69,99;
12500,2.400964,0.017829,0.004006,10.282762,3.153240,14.72,1.20,15.95,99;
12500,2.332243,0.017557,0.003977,9.533979,2.883905,13.80,1.04,14.86,99;
12500,2.334859,0.017556,0.004022,9.226670,2.928116,13.58,0.99,14.60,99;
12500,2.387673,0.018070,0.003990,10.487573,3.156236,15.00,1.12,16.14,99;
12500,2.394456,0.016894,0.003990,9.416985,2.840300,13.72,1.02,14.76,99;
12500,2.392814,0.017859,0.003980,10.351746,3.158917,14.97,1.02,16.01,99;
12500,2.394626,0.017831,0.003995,10.281418,3.146819,14.80,1.10,15.93,99;
12500,2.457134,0.017443,0.003984,10.249787,3.139556,14.82,1.11,15.96,99;
