Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
150000,71094,0.082740,0.643467,0.027048,0.000139,0.643599,1.135782,0.038290,0.000412,3.08,0.86,4.11,95;
150000,71094,0.082956,0.575906,0.025136,0.000168,0.576045,1.108034,0.037514,0.000296,2.81,0.91,2.67,139;
150000,71094,0.044123,0.660381,0.021695,0.000124,0.660512,1.081181,0.025183,0.000274,2.91,0.90,2.78,136;
150000,71094,0.049590,0.570356,0.021702,0.000120,0.570493,1.107726,0.025547,0.000284,2.88,0.74,3.78,95;
150000,71094,0.081312,0.646795,0.027100,0.000146,0.646922,1.126363,0.038138,0.000260,2.96,0.96,2.80,140;
150000,71094,0.044588,0.652373,0.022746,0.000124,0.652506,1.086598,0.025373,0.000290,2.90,0.83,3.90,95;
150000,71094,0.039119,0.511953,0.024141,0.000132,0.512107,1.111424,0.024836,0.000221,2.78,0.72,2.48,140;
150000,71094,0.085034,0.566442,0.026013,0.000140,0.566572,1.141111,0.038530,0.000300,2.89,0.92,2.73,139;
150000,71094,0.050570,0.442343,0.022397,0.000136,0.442494,1.088350,0.025456,0.000337,2.58,0.77,3.65,91;
150000,71094,0.048668,0.639583,0.023522,0.000109,0.639680,1.117701,0.025361,0.000203,2.90,0.88,2.68,141;
150000,71094,0.040476,0.572060,0.022399,0.000125,0.572192,1.130307,0.025526,0.000302,2.87,0.80,3.85,95;
150000,71094,0.075574,0.639076,0.023716,0.000130,0.639226,1.113237,0.025568,0.000276,2.94,0.91,2.73,141;
150000,71094,0.087046,0.573673,0.025534,0.000148,0.573797,1.095942,0.038292,0.000304,2.84,0.89,2.38,156;
150000,71094,0.040423,0.576263,0.021900,0.000128,0.576400,1.126357,0.025893,0.000309,2.89,0.76,3.87,94;
150000,71094,0.090570,0.394508,0.025144,0.000140,0.394629,1.104478,0.037959,0.000399,2.62,0.77,2.25,150;
150000,71094,0.034018,0.815537,0.022233,0.000129,0.815686,1.101280,0.025214,0.000286,3.09,0.99,2.72,149;
150000,71094,0.085409,0.569121,0.025061,0.000140,0.569240,1.098290,0.037933,0.000305,2.85,0.85,2.48,149;
150000,71094,0.079769,0.575355,0.025249,0.000141,0.575474,1.133963,0.037551,0.000327,2.93,0.85,2.71,139;
150000,71094,0.035611,0.681442,0.024660,0.000116,0.681553,1.118483,0.025029,0.000216,3.09,0.77,2.75,140;
150000,71094,0.079513,0.574578,0.024873,0.000133,0.574699,1.106853,0.037675,0.000264,2.89,0.83,5.24,71;
150000,71094,0.033092,0.476602,0.022863,0.000126,0.476719,1.105257,0.025610,0.000196,2.68,0.73,2.60,131;
150000,71094,0.079645,0.418519,0.025708,0.000135,0.418644,1.086729,0.037107,0.000372,2.64,0.72,2.30,146;
150000,71094,0.042887,0.632038,0.024671,0.000129,0.632187,1.108564,0.025331,0.000230,2.85,0.88,2.62,142;
150000,71094,0.083178,0.418937,0.025310,0.000135,0.419070,1.094483,0.037988,0.000360,2.62,0.79,2.35,145;
150000,71094,0.091965,0.425725,0.025888,0.000155,0.425862,1.124853,0.037671,0.000268,2.69,0.80,5.31,65;
