Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
150000,71094,0.071742,0.438671,0.026090,0.000140,0.438803,1.084740,0.037925,0.000366,4.24,1.48,2.78,205;
150000,71094,0.047034,1.006126,0.022708,0.000124,1.006272,1.125069,0.025622,0.000314,5.33,2.11,4.55,163;
150000,71094,0.080969,0.836927,0.025514,0.000125,0.837047,1.090723,0.038683,0.000330,4.96,1.97,3.26,212;
150000,71094,0.082579,1.039020,0.026798,0.000137,1.039149,1.099367,0.038225,0.000282,5.38,2.12,5.13,146;
150000,71094,0.049206,0.330020,0.022357,0.000127,0.330140,1.076475,0.025513,0.000279,3.60,1.15,2.47,191;
150000,71094,0.065208,0.844443,0.023633,0.000113,0.844565,1.099110,0.028974,0.000266,5.01,1.92,4.93,140;
150000,71094,0.081626,0.328808,0.025768,0.000141,0.328967,1.097821,0.038612,0.000315,3.71,1.29,2.47,202;
150000,71094,0.040510,0.645783,0.022952,0.000127,0.645949,1.098515,0.026187,0.000263,4.51,1.75,3.09,202;
150000,71094,0.041699,0.518836,0.023248,0.000129,0.518981,1.129656,0.025647,0.000208,4.53,1.44,4.01,149;
150000,71094,0.086753,0.837817,0.026690,0.000143,0.837944,1.094216,0.037123,0.000287,4.98,1.96,3.19,217;
150000,71094,0.047963,1.004994,0.023495,0.000109,1.005140,1.113181,0.025583,0.000296,5.30,2.12,4.52,164;
150000,71094,0.090292,0.436433,0.025839,0.000139,0.436559,1.098064,0.038582,0.000353,4.30,1.45,2.88,199;
150000,71094,0.047716,1.021615,0.022907,0.000107,1.021726,1.130160,0.026013,0.000276,5.36,2.11,3.49,213;
150000,71094,0.041224,0.329383,0.021876,0.000128,0.329502,1.076772,0.025854,0.000299,3.55,1.19,3.50,135;
150000,71094,0.085547,0.335607,0.026265,0.000126,0.335739,1.098922,0.038109,0.000286,3.79,1.24,2.57,195;
150000,71094,0.044979,0.920912,0.029800,0.000154,0.921100,1.119460,0.025664,0.000304,5.01,2.00,4.52,155;
150000,71094,0.081565,0.940447,0.025853,0.000138,0.940588,1.099843,0.037981,0.000313,5.29,1.94,3.29,219;
150000,71094,0.057302,0.938713,0.022789,0.000123,0.938852,1.135395,0.026847,0.000246,5.08,2.17,4.73,153;
150000,71094,0.082998,0.940439,0.026322,0.000144,0.940609,1.120577,0.037919,0.000272,5.53,1.90,3.29,225;
150000,71094,0.049066,0.911907,0.023051,0.000132,0.912019,1.099219,0.025322,0.000214,5.01,1.93,4.52,153;
150000,71094,0.081752,0.328547,0.026344,0.000137,0.328677,1.118660,0.038349,0.000303,3.81,1.23,2.57,195;
150000,71094,0.091522,0.941407,0.027054,0.000126,0.941521,1.089087,0.037182,0.000343,5.16,2.08,5.65,128;
150000,71094,0.091849,0.336693,0.025647,0.000141,0.336829,1.093861,0.036493,0.000354,3.74,1.25,2.37,210;
150000,71094,0.089124,0.930862,0.026633,0.000145,0.930982,1.098673,0.038025,0.000346,5.18,2.07,4.42,164;
150000,71094,0.082684,0.407288,0.026589,0.000144,0.407434,1.128604,0.037780,0.000329,3.87,1.34,2.58,202;
