Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
409600,200704,0.087742,0.894030,0.047595,0.042821,0.897099,5.259286,0.058114,0.002543,10.38,2.38,8.79,145;
409600,200704,0.098348,0.937069,0.060020,0.054817,0.940327,5.347444,0.081370,0.002276,10.56,2.51,7.39,177;
409600,200704,0.055871,0.975681,0.046048,0.039562,0.978658,5.328490,0.056426,0.002670,10.41,2.57,9.84,131;
409600,200704,0.055871,0.975681,0.046048,0.039562,0.978658,5.328490,0.056426,0.002670,10.41,2.57,9.84,131;
409600,200704,0.091004,1.039660,0.058054,0.054675,1.042905,5.319535,0.080484,0.002326,10.49,2.71,9.03,146;
409600,200704,0.056656,0.997983,0.047443,0.039560,1.000788,5.340452,0.054023,0.002194,10.63,2.41,7.39,176;
409600,200704,0.051230,1.058329,0.045170,0.040259,1.061251,5.233310,0.056264,0.002393,10.38,2.56,8.62,150;
409600,200704,0.097690,0.903176,0.058626,0.055121,0.906506,5.336475,0.082356,0.002496,10.59,2.40,7.38,175;
409600,200704,0.052352,1.154046,0.045190,0.039555,1.156863,5.234430,0.057020,0.002248,10.57,2.56,7.59,172;
409600,200704,0.102846,1.066073,0.060539,0.055628,1.069389,5.322149,0.082119,0.002294,10.79,2.50,8.97,148;
409600,200704,0.106118,11.492953,0.063052,0.054737,11.496529,5.300274,0.080703,0.002371,43.97,20.55,32.94,195;
409600,200704,0.051301,1.005501,0.045985,0.040121,1.008405,5.219655,0.056248,0.002383,10.28,2.53,8.62,148;
409600,200704,0.057027,1.015371,0.045304,0.039128,1.018306,5.355260,0.055634,0.001988,10.56,2.56,7.28,180;
409600,200704,0.104750,0.880695,0.057751,0.054524,0.884109,5.337831,0.082872,0.002355,10.32,2.63,7.39,175;
409600,200704,0.058047,0.990119,0.045917,0.038942,0.992964,5.339024,0.053943,0.002298,10.52,2.51,8.72,149;
409600,200704,0.097642,0.944390,0.058764,0.054918,0.947642,5.323884,0.081170,0.002293,10.46,2.57,7.28,178;
409600,200704,0.057027,1.015371,0.045304,0.039128,1.018306,5.355260,0.055634,0.001988,10.56,2.56,7.28,180;
409600,200704,0.062524,1.157746,0.045858,0.040741,1.160759,5.230164,0.058848,0.002459,10.60,2.56,9.13,144;
409600,200704,0.062006,1.699531,0.045957,0.039711,1.702550,5.342985,0.055461,0.002296,11.55,2.90,8.01,180;
409600,200704,0.072120,1.159222,0.045111,0.038775,1.162127,5.284993,0.054997,0.002165,10.56,2.74,7.50,177;
409600,200704,0.118798,0.818025,0.059106,0.054721,0.821473,5.243309,0.082045,0.002392,10.22,2.47,9.63,131;
409600,200704,0.098700,0.853825,0.057768,0.055019,0.857138,5.344960,0.081829,0.002343,10.33,2.57,7.28,177;
409600,200704,0.062006,1.699531,0.045957,0.039711,1.702550,5.342985,0.055461,0.002296,11.55,2.90,8.01,180;
409600,200704,0.104196,1.084215,0.057930,0.054718,1.087519,6.020871,0.077577,0.002287,11.93,2.79,8.21,179;
409600,200704,0.057574,0.945973,0.045992,0.038877,0.948825,5.333762,0.055507,0.002393,10.47,2.47,9.86,131;
