vertices,init,destroy,tarjan,user,system,elapsed,pCPU
12500,9.599171,0.000215,2.953958,11.79,0.79,12.60,99;
12500,9.336107,0.000183,2.840474,11.38,0.83,12.22,99;
12500,9.154756,0.000160,2.837058,11.25,0.77,12.03,99;
12500,9.585660,0.000160,3.012837,11.86,0.78,12.64,99;
12500,9.374585,0.000184,2.879591,11.48,0.82,12.30,99;
12500,9.380472,0.000186,2.899640,11.55,0.77,12.32,99;
12500,9.300831,0.000182,2.929489,11.53,0.73,12.28,99;
12500,9.261845,0.000153,2.807712,11.32,0.79,12.11,99;
12500,9.305944,0.000167,2.973592,11.50,0.81,12.33,99;
12500,9.168400,0.000156,2.826191,11.31,0.72,12.04,99;
12500,9.262216,0.000160,2.912783,11.46,0.75,12.22,99;
12500,9.668923,0.000204,3.065399,11.95,0.82,12.78,99;
12500,9.506953,0.000264,2.951085,11.62,0.88,12.50,99;
12500,9.657606,0.000163,3.065613,11.93,0.83,12.77,99;
12500,9.668662,0.000149,2.977554,11.92,0.76,12.69,99;
12500,9.320485,0.000214,2.843265,11.37,0.83,12.21,99;
12500,9.618130,0.000204,2.959886,11.88,0.74,12.62,99;
12500,9.308543,0.000181,2.868246,11.38,0.84,12.22,99;
12500,9.143246,0.000180,2.840980,11.21,0.82,12.03,99;
12500,9.157058,0.000152,2.847986,11.19,0.86,12.05,99;
12500,9.300612,0.000158,2.857919,11.43,0.76,12.20,99;
12500,9.309486,0.000185,2.908449,11.39,0.86,12.26,99;
12500,9.262706,0.000193,2.801454,11.34,0.76,12.11,99;
12500,9.339689,0.000200,2.950030,11.56,0.76,12.34,99;
12500,9.206642,0.000177,2.831258,11.30,0.77,12.08,99;
12500,9.297566,0.000211,2.912629,11.47,0.78,12.25,99;
12500,9.593846,0.000196,3.066365,11.88,0.82,12.71,99;
12500,9.313458,0.000189,2.879244,11.45,0.78,12.23,99;
12500,9.325257,0.000172,2.927920,11.48,0.81,12.31,99;
