verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
401408,0.082215,0.002871,11.381520,0.185170,0.148829,11.72,0.09,11.83,99;
401408,0.079804,0.002967,11.307005,0.186611,0.150251,11.63,0.10,11.75,99;
401408,0.079126,0.002964,11.340915,0.186144,0.147536,11.67,0.10,11.79,99;
401408,0.083597,0.003072,11.313586,0.190894,0.150378,11.63,0.12,11.77,99;
401408,0.079922,0.002982,11.345707,0.186485,0.145018,11.69,0.08,11.79,99;
401408,0.078878,0.002932,11.320008,0.183797,0.143693,11.65,0.09,11.78,99;
401408,0.079419,0.002863,11.313172,0.185104,0.148365,11.65,0.09,11.76,99;
401408,0.080001,0.002776,11.349588,0.187885,0.144723,11.69,0.09,11.79,99;
401408,0.083483,0.003001,11.322483,0.185086,0.149301,11.64,0.11,11.80,99;
401408,0.079584,0.002979,11.314553,0.187801,0.150014,11.65,0.09,11.77,99;
401408,0.079182,0.003005,11.325066,0.189697,0.149961,11.67,0.08,11.78,99;
401408,0.085142,0.002873,11.334405,0.186682,0.147114,11.67,0.09,11.79,99;
401408,0.079946,0.003032,11.294191,0.184840,0.149018,11.60,0.12,11.75,99;
401408,0.079178,0.003070,11.330984,0.186165,0.149486,11.63,0.12,11.78,99;
401408,0.085035,0.003071,11.366424,0.189799,0.152766,11.73,0.08,11.83,99;
401408,0.079868,0.003089,11.322789,0.189781,0.148992,11.66,0.09,11.78,99;
401408,0.085240,0.002873,11.343178,0.193713,0.150498,11.69,0.10,11.82,99;
401408,0.080466,0.002865,11.333104,0.189559,0.147328,11.69,0.07,11.78,99;
401408,0.079792,0.002854,11.345012,0.187267,0.145007,11.70,0.07,11.79,99;
401408,0.079917,0.003096,11.329052,0.191367,0.147435,11.65,0.11,11.78,99;
401408,0.081066,0.002998,11.322653,0.187770,0.152898,11.65,0.10,11.78,99;
401408,0.079129,0.002861,11.295986,0.192263,0.150033,11.62,0.11,11.75,99;
401408,0.084364,0.002871,11.353480,0.192146,0.147107,11.70,0.09,11.82,99;
401408,0.079977,0.002831,11.352121,0.188331,0.147810,11.68,0.10,11.80,99;
401408,0.078561,0.002953,11.366260,0.183351,0.149919,11.69,0.10,11.82,99;
