vertices,init,destroy,tarjan,user,system,elapsed,pCPU
500000,0.380212,0.000356,0.145468,0.50,0.02,0.52,100;
500000,0.373564,0.000341,0.142049,0.47,0.03,0.51,99;
500000,0.375873,0.000404,0.141230,0.49,0.02,0.52,99;
500000,0.378211,0.000327,0.143470,0.50,0.02,0.52,100;
500000,0.376984,0.000340,0.142504,0.49,0.02,0.52,99;
500000,0.378752,0.000335,0.147266,0.50,0.02,0.52,99;
500000,0.375091,0.000346,0.142566,0.50,0.02,0.52,100;
500000,0.377376,0.000333,0.142488,0.50,0.01,0.52,100;
500000,0.373906,0.000403,0.141441,0.48,0.03,0.51,99;
500000,0.378560,0.000334,0.145801,0.50,0.01,0.52,99;
500000,0.379704,0.000336,0.142735,0.50,0.01,0.52,99;
500000,0.378907,0.000363,0.141867,0.50,0.01,0.52,99;
500000,0.382418,0.000345,0.143670,0.50,0.01,0.52,99;
500000,0.375960,0.000429,0.143345,0.48,0.03,0.52,99;
500000,0.373960,0.000378,0.145485,0.50,0.02,0.52,100;
500000,0.378293,0.000334,0.143316,0.50,0.02,0.52,100;
500000,0.374930,0.000336,0.142113,0.49,0.01,0.51,99;
500000,0.376242,0.000386,0.142631,0.49,0.02,0.52,99;
500000,0.377026,0.000335,0.141836,0.48,0.03,0.52,99;
500000,0.374959,0.000327,0.142281,0.49,0.02,0.52,99;
500000,0.375388,0.000336,0.141892,0.47,0.03,0.52,99;
500000,0.374987,0.000335,0.143137,0.49,0.02,0.52,99;
500000,0.374869,0.000384,0.142302,0.49,0.02,0.52,100;
500000,0.373895,0.000331,0.141859,0.49,0.02,0.51,100;
500000,0.374131,0.000329,0.141530,0.49,0.02,0.51,99;
500000,0.374670,0.000337,0.141578,0.50,0.01,0.51,99;
500000,0.374864,0.000334,0.142204,0.48,0.03,0.51,99;
500000,0.375774,0.000333,0.141544,0.49,0.02,0.52,99;
500000,0.375029,0.000322,0.143563,0.48,0.04,0.52,100;
500000,0.374808,0.000343,0.143125,0.49,0.02,0.52,100;
500000,0.374115,0.000337,0.142986,0.48,0.03,0.52,99;
500000,0.373548,0.000335,0.142432,0.49,0.02,0.51,99;
500000,0.372135,0.000349,0.143117,0.48,0.02,0.51,99;
500000,0.374968,0.000345,0.140993,0.48,0.03,0.51,99;
500000,0.380445,0.000397,0.143780,0.48,0.04,0.52,99;
500000,0.373405,0.000350,0.142349,0.47,0.04,0.51,99;
500000,0.374906,0.000347,0.142384,0.48,0.03,0.52,100;
500000,0.377085,0.000345,0.141891,0.47,0.04,0.52,100;
500000,0.374759,0.000342,0.141307,0.49,0.02,0.51,99;
500000,0.374201,0.000352,0.143327,0.48,0.04,0.52,100;
500000,0.374534,0.000334,0.143464,0.50,0.01,0.52,99;
500000,0.374757,0.000337,0.141430,0.46,0.05,0.51,99;
500000,0.375370,0.000336,0.142128,0.48,0.03,0.52,100;
