vertices,init,destroy,tarjan,user,system,elapsed,pCPU
250000,0.150103,0.000221,0.063898,0.19,0.01,0.21,99;
250000,0.149392,0.000218,0.064599,0.21,0.00,0.21,99;
250000,0.151471,0.000230,0.065215,0.18,0.03,0.21,99;
250000,0.149605,0.000219,0.063623,0.19,0.01,0.21,99;
250000,0.150419,0.000215,0.064706,0.19,0.02,0.21,99;
250000,0.151170,0.000223,0.063799,0.19,0.01,0.21,100;
250000,0.150169,0.000214,0.063758,0.20,0.01,0.21,99;
250000,0.148916,0.000222,0.063966,0.19,0.01,0.21,99;
250000,0.149519,0.000215,0.063899,0.19,0.01,0.21,99;
250000,0.149072,0.000220,0.063747,0.19,0.01,0.21,99;
250000,0.151231,0.000239,0.063858,0.20,0.01,0.21,99;
250000,0.151040,0.000228,0.064718,0.20,0.01,0.21,99;
250000,0.150245,0.000225,0.063516,0.19,0.01,0.21,99;
250000,0.150081,0.000221,0.064038,0.19,0.01,0.21,99;
250000,0.151377,0.000220,0.063947,0.20,0.01,0.21,100;
250000,0.149752,0.000229,0.063872,0.19,0.01,0.21,99;
250000,0.152151,0.000243,0.064336,0.20,0.01,0.21,100;
250000,0.150592,0.000227,0.063293,0.20,0.01,0.21,99;
250000,0.148890,0.000212,0.063421,0.19,0.01,0.21,99;
250000,0.150855,0.000218,0.063914,0.20,0.01,0.21,99;
250000,0.148401,0.000258,0.063153,0.19,0.01,0.21,99;
250000,0.149734,0.000226,0.064121,0.19,0.01,0.21,99;
250000,0.148372,0.000219,0.063947,0.20,0.00,0.21,100;
250000,0.150514,0.000217,0.063507,0.19,0.01,0.21,99;
250000,0.149204,0.000228,0.063762,0.19,0.01,0.21,99;
250000,0.153849,0.000188,0.064906,0.20,0.01,0.22,99;
250000,0.150219,0.000225,0.064233,0.20,0.01,0.21,99;
250000,0.147935,0.000227,0.063300,0.19,0.01,0.21,99;
250000,0.150211,0.000211,0.064357,0.20,0.01,0.21,100;
250000,0.153121,0.000227,0.064731,0.20,0.01,0.21,99;
250000,0.149638,0.000216,0.063521,0.19,0.02,0.21,99;
250000,0.150872,0.000220,0.064029,0.20,0.01,0.21,100;
250000,0.148683,0.000210,0.063542,0.19,0.02,0.21,99;
250000,0.151400,0.000211,0.064979,0.20,0.01,0.21,99;
250000,0.149103,0.000214,0.063452,0.19,0.01,0.21,100;
250000,0.149735,0.000218,0.063804,0.20,0.01,0.21,99;
250000,0.148910,0.000213,0.063392,0.19,0.01,0.21,99;
250000,0.151392,0.000221,0.064548,0.19,0.02,0.21,99;
250000,0.149457,0.000227,0.063731,0.20,0.01,0.21,99;
250000,0.150170,0.000216,0.064849,0.19,0.02,0.21,100;
250000,0.149579,0.000219,0.063616,0.19,0.02,0.21,99;
250000,0.148376,0.000210,0.063563,0.19,0.02,0.21,99;
250000,0.153045,0.000233,0.066361,0.20,0.01,0.22,99;
250000,0.148985,0.000217,0.063465,0.20,0.01,0.21,100;
250000,0.150635,0.000218,0.064362,0.20,0.00,0.21,100;
250000,0.150327,0.000222,0.063771,0.20,0.01,0.21,99;
250000,0.151086,0.000236,0.063962,0.19,0.02,0.21,100;
250000,0.150176,0.000209,0.063884,0.20,0.00,0.21,99;
250000,0.147441,0.000224,0.063434,0.20,0.00,0.21,99;
250000,0.149953,0.000213,0.063606,0.18,0.02,0.21,99;
250000,0.148086,0.000192,0.064466,0.19,0.01,0.21,100;
250000,0.150910,0.000218,0.063661,0.20,0.00,0.21,100;
250000,0.151182,0.000273,0.063675,0.20,0.00,0.21,100;
250000,0.150712,0.000232,0.064135,0.20,0.00,0.21,100;
250000,0.151599,0.000221,0.064753,0.18,0.02,0.21,99;
250000,0.148412,0.000220,0.064042,0.20,0.00,0.21,99;
250000,0.149596,0.000215,0.063977,0.18,0.03,0.21,99;
250000,0.149763,0.000213,0.063999,0.20,0.01,0.21,100;
250000,0.150357,0.000234,0.065570,0.19,0.02,0.21,100;
250000,0.148464,0.000244,0.063859,0.20,0.00,0.21,99;
250000,0.148940,0.000218,0.063743,0.19,0.01,0.21,99;
250000,0.149436,0.000213,0.063920,0.20,0.00,0.21,99;
250000,0.150731,0.000214,0.063465,0.20,0.00,0.21,99;
250000,0.148989,0.000218,0.063745,0.19,0.01,0.21,99;
250000,0.152176,0.000200,0.064886,0.21,0.00,0.21,99;
250000,0.149632,0.000226,0.063640,0.20,0.01,0.21,99;
250000,0.151029,0.000217,0.063915,0.20,0.01,0.21,100;
250000,0.151750,0.000218,0.064034,0.21,0.00,0.21,100;
250000,0.148739,0.000219,0.063478,0.18,0.02,0.21,99;
250000,0.149681,0.000203,0.064401,0.20,0.01,0.21,99;
250000,0.149473,0.000219,0.063297,0.18,0.03,0.21,99;
250000,0.149406,0.000216,0.063864,0.21,0.00,0.21,100;
250000,0.149977,0.000214,0.063940,0.20,0.01,0.21,99;
250000,0.150970,0.000244,0.065095,0.19,0.02,0.21,100;
250000,0.150083,0.000213,0.063903,0.19,0.01,0.21,99;
250000,0.149995,0.000222,0.063489,0.19,0.01,0.21,99;
250000,0.151395,0.000221,0.064575,0.19,0.02,0.21,100;
250000,0.149245,0.000216,0.063993,0.19,0.01,0.21,99;
250000,0.149348,0.000215,0.064058,0.20,0.01,0.21,99;
250000,0.149242,0.000218,0.063798,0.19,0.01,0.21,100;
250000,0.149564,0.000218,0.064201,0.20,0.00,0.21,99;
250000,0.149717,0.000202,0.064353,0.19,0.02,0.21,99;
250000,0.149198,0.000217,0.063742,0.19,0.02,0.21,100;
250000,0.152076,0.000262,0.065181,0.20,0.01,0.21,99;
250000,0.148920,0.000219,0.063429,0.20,0.00,0.21,100;
250000,0.150856,0.000219,0.064467,0.20,0.01,0.21,99;
250000,0.149446,0.000202,0.063574,0.21,0.00,0.21,100;
250000,0.149524,0.000249,0.063691,0.20,0.01,0.21,99;
250000,0.148335,0.000217,0.063452,0.19,0.02,0.21,100;
250000,0.148998,0.000222,0.063990,0.19,0.02,0.21,99;
250000,0.148188,0.000206,0.063411,0.20,0.01,0.21,99;
250000,0.150946,0.000452,0.064440,0.20,0.00,0.21,100;
250000,0.151922,0.000217,0.065298,0.20,0.01,0.21,99;
250000,0.149459,0.000196,0.063772,0.19,0.01,0.21,99;
250000,0.150484,0.000219,0.063866,0.20,0.01,0.21,100;
250000,0.150428,0.000259,0.064343,0.20,0.01,0.21,100;
250000,0.149564,0.000223,0.063555,0.21,0.00,0.21,100;
250000,0.149997,0.000232,0.063520,0.19,0.01,0.21,99;
250000,0.149525,0.000206,0.063660,0.20,0.01,0.21,99;
250000,0.151422,0.000237,0.064034,0.19,0.02,0.21,100;
