verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
118498,0.048895,0.000288,2.148789,0.051778,0.048166,2.26,0.04,2.34,98;
118498,0.047715,0.000287,2.142984,0.051430,0.047268,2.25,0.05,2.33,98;
118498,0.050648,0.000262,2.119305,0.056763,0.051478,2.23,0.05,2.32,98;
118498,0.049073,0.000291,2.123142,0.051642,0.047324,2.22,0.06,2.30,99;
118498,0.050882,0.000259,2.145672,0.054206,0.051446,2.26,0.05,2.33,99;
118498,0.049342,0.001393,2.134369,0.051461,0.049314,2.25,0.05,2.33,99;
118498,0.048736,0.000279,2.152112,0.050794,0.048165,2.25,0.06,2.33,99;
118498,0.047402,0.000282,2.146746,0.052870,0.049451,2.26,0.04,2.33,99;
118498,0.048460,0.000309,2.136563,0.051556,0.048416,2.24,0.05,2.32,99;
118498,0.048078,0.000300,2.145132,0.052046,0.048007,2.25,0.05,2.32,99;
118498,0.047111,0.000298,2.156599,0.051303,0.047425,2.27,0.04,2.34,99;
118498,0.047896,0.000297,2.148955,0.052887,0.047735,2.25,0.05,2.33,98;
118498,0.048767,0.000299,2.144985,0.051761,0.047922,2.25,0.05,2.33,98;
118498,0.052292,0.000295,2.155568,0.051434,0.046348,2.25,0.06,2.34,98;
118498,0.054527,0.000283,2.162295,0.053069,0.050449,2.27,0.06,2.36,98;
118498,0.048523,0.000285,2.155171,0.052522,0.050081,2.26,0.06,2.34,99;
118498,0.049175,0.000288,2.156534,0.044598,0.043195,2.26,0.04,2.33,99;
118498,0.043450,0.000292,2.170075,0.054366,0.051224,2.29,0.04,2.35,99;
118498,0.054201,0.000302,2.147114,0.054837,0.048507,2.26,0.06,2.34,99;
118498,0.047630,0.000292,2.149054,0.051369,0.048558,2.25,0.05,2.33,99;
118498,0.048369,0.000280,2.147551,0.054439,0.051370,2.26,0.05,2.34,98;
118498,0.050337,0.000269,2.140969,0.051816,0.050861,2.25,0.05,2.34,98;
118498,0.051396,0.000297,2.261695,0.042734,0.042216,2.35,0.06,2.43,98;
118498,0.046510,0.000275,2.196717,0.044364,0.043060,2.30,0.04,2.36,99;
118498,0.047335,0.000285,2.191392,0.042752,0.041482,2.28,0.05,2.35,99;
