verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
401408,0.084253,0.002993,11.311849,0.186907,0.148826,11.65,0.09,11.77,99;
401408,0.082302,0.002881,11.334113,0.185004,0.147136,11.66,0.10,11.79,99;
401408,0.084494,0.002869,11.322364,0.186052,0.148700,11.68,0.08,11.78,99;
401408,0.079583,0.002898,11.346953,0.183658,0.146612,11.68,0.08,11.80,99;
401408,0.079822,0.002901,11.331579,0.195987,0.143371,11.68,0.08,11.78,99;
401408,0.079519,0.002906,11.395002,0.182947,0.146267,11.73,0.09,11.84,99;
401408,0.080699,0.002990,11.327574,0.190785,0.152793,11.68,0.08,11.78,99;
401408,0.078944,0.002842,11.329540,0.184059,0.147065,11.68,0.07,11.77,99;
401408,0.079524,0.003062,11.354577,0.189678,0.148447,11.70,0.08,11.81,99;
401408,0.078861,0.006648,11.832602,0.122464,0.125721,12.09,0.08,12.21,99;
401408,0.075472,0.003020,11.907228,0.184432,0.149029,12.24,0.09,12.35,99;
401408,0.078752,0.002831,11.399040,0.185626,0.148536,11.74,0.08,11.85,99;
401408,0.079916,0.002985,11.436710,0.187125,0.148253,11.77,0.10,11.89,99;
401408,0.079667,0.002971,11.412061,0.185438,0.149604,11.76,0.08,11.86,99;
401408,0.078749,0.002854,11.352337,0.185644,0.149218,11.70,0.08,11.81,99;
401408,0.080376,0.002529,12.289796,0.114700,0.115394,12.56,0.05,12.63,99;
401408,0.068304,0.003075,11.555097,0.190686,0.149370,11.90,0.08,12.00,99;
401408,0.080044,0.003130,11.351477,0.189988,0.147818,11.68,0.10,11.81,99;
401408,0.077580,0.003025,11.313971,0.184337,0.150110,11.65,0.08,11.78,99;
401408,0.079895,0.002875,11.321511,0.189820,0.152514,11.68,0.07,11.78,99;
401408,0.079981,0.002864,11.343065,0.186109,0.147548,11.69,0.08,11.79,99;
401408,0.080063,0.002987,11.303127,0.187934,0.147986,11.64,0.10,11.75,99;
401408,0.078257,0.002692,12.235281,0.113961,0.114796,12.48,0.07,12.57,99;
401408,0.070600,0.002605,11.794194,0.117348,0.120409,12.03,0.08,12.13,99;
401408,0.069471,0.002548,11.801720,0.112060,0.113974,12.04,0.07,12.13,99;
