verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
12500,2.320365,0.015775,0.003446,9.763541,3.119708,14.28,1.03,15.34,99;
12500,2.375912,0.016314,0.003444,10.151805,3.182127,14.75,1.04,15.82,99;
12500,2.323435,0.015726,0.003443,9.384280,2.861919,13.66,0.99,14.67,99;
12500,2.378486,0.015913,0.003424,10.249401,3.169333,14.87,1.00,15.90,99;
12500,2.387340,0.015320,0.003474,9.186187,2.855582,13.45,1.06,14.53,99;
12500,2.337605,0.015768,0.003444,9.486854,2.856191,13.59,1.17,14.78,99;
12500,2.327646,0.016069,0.003427,9.761508,3.118894,14.24,1.04,15.31,99;
12500,2.369343,0.016256,0.003441,10.177317,3.172571,14.77,1.03,15.82,99;
12500,2.340211,0.015751,0.003473,9.418042,2.850532,13.66,1.03,14.71,99;
12500,2.328864,0.015889,0.003450,9.659139,3.095133,14.13,1.03,15.18,99;
12500,2.380614,0.016399,0.003447,10.281728,3.174171,14.86,1.06,15.94,99;
12500,2.324185,0.015432,0.003452,9.694698,3.065212,14.10,1.06,15.19,99;
12500,2.330428,0.015374,0.003444,9.233449,3.015848,13.68,0.98,14.68,99;
12500,2.340500,0.015413,0.003446,9.195950,2.851854,13.38,1.08,14.48,99;
12500,2.335821,0.015294,0.003439,9.173611,2.879889,13.41,1.06,14.49,99;
12500,2.330420,0.015621,0.003476,9.277637,2.879785,13.51,1.06,14.59,99;
12500,2.331979,0.015964,0.003455,9.406926,2.927003,13.74,1.00,14.77,99;
12500,2.318672,0.015972,0.003424,9.727393,3.111116,14.26,0.97,15.26,99;
12500,2.387218,0.016524,0.003438,10.389321,3.173711,14.83,1.20,16.05,99;
12500,2.324510,0.015912,0.003446,9.382014,2.845102,13.50,1.13,14.65,99;
12500,2.326152,0.015610,0.003449,9.203652,2.844369,13.47,0.98,14.48,99;
12500,2.336555,0.015551,0.003437,9.745243,3.125524,14.27,1.02,15.31,99;
12500,2.372238,0.016164,0.003441,10.195087,3.181001,14.80,1.06,15.88,99;
12500,2.317582,0.015754,0.003458,9.520647,3.105666,13.92,1.10,15.05,99;
12500,2.328111,0.015310,0.003445,9.322598,2.828872,13.57,0.99,14.58,99;
