verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
401408,0.090815,0.002734,26.218649,0.184396,0.151571,26.57,0.09,26.67,99;
401408,0.076849,0.002931,26.222095,0.187541,0.151125,26.55,0.10,26.67,99;
401408,0.077634,0.003137,26.196614,0.178240,0.155470,26.54,0.08,26.65,99;
401408,0.075900,0.002858,26.212656,0.178810,0.147431,26.54,0.09,26.64,99;
401408,0.076013,0.002765,26.106077,0.178612,0.147205,26.41,0.11,26.53,99;
401408,0.076761,0.002810,26.218363,0.185849,0.145063,26.54,0.10,26.65,99;
401408,0.077030,0.002825,26.216712,0.182250,0.143417,26.54,0.09,26.65,99;
401408,0.076147,0.002915,26.218992,0.180475,0.143903,26.54,0.09,26.64,99;
401408,0.076662,0.002913,26.186637,0.179405,0.147856,26.52,0.08,26.64,99;
401408,0.075476,0.002985,26.212785,0.181305,0.150258,26.53,0.10,26.65,99;
401408,0.077723,0.002835,26.218654,0.182261,0.147658,26.55,0.09,26.65,99;
401408,0.077585,0.002970,26.199849,0.180992,0.150830,26.53,0.09,26.64,99;
401408,0.075783,0.002916,26.216087,0.183286,0.147295,26.53,0.10,26.65,99;
401408,0.075758,0.002910,26.215374,0.183832,0.146087,26.56,0.07,26.65,99;
401408,0.077114,0.003838,26.213563,0.181262,0.146185,26.55,0.08,26.65,99;
401408,0.079735,0.002772,26.212443,0.186343,0.150698,26.54,0.10,26.66,99;
401408,0.076649,0.002790,26.212445,0.182029,0.149009,26.55,0.08,26.65,99;
401408,0.080465,0.002980,26.216340,0.186077,0.148711,26.53,0.12,26.66,99;
401408,0.080961,0.002794,26.215651,0.182471,0.147699,26.53,0.10,26.65,99;
401408,0.076598,0.002826,26.207313,0.182339,0.152257,26.53,0.10,26.64,99;
401408,0.077540,0.002759,26.184882,0.183753,0.149780,26.51,0.09,26.65,99;
401408,0.076887,0.002975,26.176897,0.182718,0.149480,26.49,0.10,26.61,99;
401408,0.077108,0.002787,26.213566,0.186532,0.148773,26.53,0.11,26.65,99;
401408,0.077713,0.002816,26.214024,0.182646,0.144507,26.56,0.07,26.65,99;
401408,0.076822,0.002811,26.211983,0.182310,0.146195,26.54,0.09,26.64,99;
401408,0.076984,0.002812,26.214530,0.186247,0.149392,26.53,0.10,26.65,99;
401408,0.075761,0.002779,26.213290,0.181968,0.146428,26.54,0.09,26.64,99;
401408,0.077160,0.002828,26.181887,0.179458,0.148028,26.51,0.08,26.62,99;
401408,0.077520,0.002773,26.212004,0.182865,0.147308,26.53,0.10,26.64,99;
401408,0.076950,0.002773,26.186512,0.185318,0.149182,26.49,0.12,26.62,99;
401408,0.076730,0.002792,26.216530,0.182853,0.147067,26.55,0.08,26.65,99;
401408,0.081090,0.002907,26.175322,0.181712,0.148202,26.48,0.11,26.61,99;
401408,0.077523,0.002827,26.216450,0.180222,0.146409,26.54,0.10,26.65,99;
401408,0.077293,0.002801,26.213182,0.177372,0.145003,26.53,0.09,26.64,99;
401408,0.085097,0.002796,26.216352,0.180563,0.144450,26.54,0.10,26.65,99;
401408,0.077328,0.002772,26.214305,0.181751,0.144961,26.54,0.08,26.64,99;
401408,0.075735,0.002760,26.188496,0.181350,0.149519,26.50,0.10,26.65,99;
401408,0.076950,0.002802,26.210494,0.185030,0.146625,26.53,0.10,26.64,99;
401408,0.079786,0.002811,26.218255,0.184117,0.146409,26.54,0.10,26.65,99;
401408,0.077095,0.002805,26.215681,0.184175,0.145252,26.55,0.08,26.65,99;
401408,0.079590,0.002895,26.195823,0.179458,0.146816,26.52,0.09,26.63,99;
401408,0.076519,0.003025,26.216837,0.181543,0.147613,26.56,0.07,26.65,99;
401408,0.081491,0.002951,26.204089,0.180065,0.145870,26.53,0.10,26.65,99;
401408,0.074973,0.002921,26.171990,0.178876,0.144110,26.50,0.08,26.60,99;
401408,0.075946,0.002792,26.168715,0.180963,0.144157,26.51,0.07,26.60,99;
401408,0.079890,0.002824,26.221117,0.182827,0.145412,26.56,0.08,26.65,99;
401408,0.076586,0.002798,26.219475,0.180219,0.146346,26.55,0.08,26.65,99;
401408,0.079125,0.002816,26.182786,0.177635,0.144669,26.49,0.10,26.64,99;
401408,0.078129,0.002764,26.213478,0.180799,0.146117,26.55,0.08,26.64,99;
401408,0.076897,0.002782,26.218964,0.182509,0.143548,26.55,0.08,26.65,99;
