verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
401408,0.077505,0.003375,11.430651,0.184840,0.149297,11.76,0.10,11.88,99;
401408,0.078379,0.002957,11.393342,0.184903,0.151260,11.73,0.09,11.84,99;
401408,0.082080,0.002861,11.350870,0.182920,0.145384,11.68,0.09,11.84,99;
401408,0.082156,0.003027,11.412746,0.182076,0.148088,11.76,0.08,11.86,99;
401408,0.076895,0.002903,11.423869,0.189056,0.151631,11.75,0.10,11.88,99;
401408,0.077512,0.003011,11.414755,0.183121,0.150323,11.75,0.09,11.86,99;
401408,0.076623,0.002748,11.482714,0.119219,0.117911,11.71,0.10,11.83,99;
401408,0.069812,0.002455,11.775306,0.110078,0.113847,12.02,0.06,12.10,99;
401408,0.069748,0.002687,11.855497,0.119383,0.121479,12.10,0.08,12.20,99;
401408,0.066742,0.002716,11.850269,0.115986,0.117340,12.10,0.06,12.18,99;
401408,0.069606,0.002756,11.866150,0.115914,0.117710,12.11,0.07,12.20,99;
401408,0.066910,0.002482,12.089807,0.115314,0.118682,12.33,0.07,12.42,99;
401408,0.069441,0.002865,12.039268,0.142903,0.132455,12.33,0.07,12.42,99;
401408,0.072906,0.003010,11.478997,0.186753,0.148023,11.81,0.09,11.92,99;
401408,0.083539,0.003092,11.423134,0.187092,0.150035,11.75,0.11,11.88,99;
401408,0.081338,0.003115,11.422237,0.188112,0.149769,11.75,0.10,11.87,99;
401408,0.078014,0.002852,11.330359,0.186369,0.146846,11.65,0.11,11.78,99;
401408,0.077431,0.002940,11.400588,0.183710,0.146630,11.73,0.09,11.84,99;
401408,0.076550,0.002992,11.452501,0.183632,0.149410,11.77,0.10,11.89,99;
401408,0.076406,0.003013,11.365427,0.184864,0.147209,11.71,0.07,11.81,99;
401408,0.076544,0.002857,11.403007,0.190999,0.148722,11.73,0.10,11.85,99;
401408,0.081981,0.002833,11.385433,0.185294,0.144791,11.73,0.08,11.83,99;
401408,0.076297,0.002939,11.420291,0.182868,0.148052,11.74,0.09,11.86,99;
401408,0.080078,0.003066,11.429497,0.189028,0.149332,11.75,0.11,11.88,99;
401408,0.078235,0.003165,11.540050,0.150136,0.143104,11.83,0.10,11.95,99;
