verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
71094,0.041652,0.000219,1.064258,0.025168,0.036277,1.12,0.05,1.19,98;
71094,0.041353,0.000247,1.064220,0.025472,0.036792,1.14,0.04,1.20,98;
71094,0.039801,0.000264,1.059236,0.026167,0.036579,1.13,0.04,1.19,97;
71094,0.039313,0.000262,1.058158,0.025350,0.036177,1.11,0.05,1.19,97;
71094,0.041899,0.000243,1.058724,0.025172,0.036081,1.12,0.04,1.20,97;
71094,0.043652,0.000233,1.058597,0.025238,0.036619,1.12,0.04,1.19,98;
71094,0.042845,0.000240,1.057462,0.025617,0.036073,1.12,0.05,1.20,98;
71094,0.037149,0.000252,1.057948,0.025144,0.035687,1.12,0.04,1.19,97;
71094,0.038815,0.000261,1.054094,0.026395,0.036496,1.12,0.04,1.19,97;
71094,0.037204,0.000248,1.053299,0.026602,0.036719,1.12,0.04,1.19,97;
71094,0.040753,0.000247,1.056897,0.025625,0.036585,1.12,0.04,1.19,98;
71094,0.039834,0.000243,1.415122,0.025590,0.036750,1.48,0.04,1.54,98;
71094,0.037215,0.000971,1.356522,0.026267,0.037487,1.42,0.04,1.49,98;
71094,0.041070,0.000242,1.360908,0.025975,0.037201,1.43,0.04,1.49,98;
71094,0.040945,0.000238,1.298402,0.025809,0.036708,1.37,0.04,1.43,98;
71094,0.041886,0.000240,1.204005,0.024950,0.036047,1.26,0.05,1.34,98;
71094,0.039899,0.000238,1.139138,0.025670,0.036159,1.20,0.04,1.27,98;
71094,0.041722,0.000251,1.089873,0.026187,0.036980,1.16,0.04,1.22,98;
71094,0.040596,0.000330,1.126799,0.026008,0.037007,1.19,0.04,1.26,98;
71094,0.037217,0.000241,1.058202,0.025277,0.036122,1.11,0.05,1.19,98;
71094,0.037615,0.000238,1.054392,0.025336,0.036000,1.12,0.04,1.18,98;
71094,0.037589,0.000240,1.053772,0.025425,0.036647,1.12,0.04,1.19,97;
71094,0.038985,0.000221,1.050836,0.026110,0.036930,1.11,0.05,1.18,98;
71094,0.037371,0.000245,1.051246,0.025760,0.037015,1.11,0.05,1.19,97;
71094,0.036959,0.000240,1.049081,0.026097,0.037086,1.12,0.03,1.18,98;
71094,0.037452,0.000258,1.052260,0.026017,0.037368,1.13,0.04,1.19,98;
71094,0.038962,0.000235,1.048037,0.025582,0.036737,1.12,0.03,1.18,98;
71094,0.037234,0.000240,1.048146,0.025927,0.037082,1.11,0.04,1.17,98;
71094,0.042494,0.000243,1.051525,0.025972,0.036733,1.12,0.04,1.18,98;
71094,0.036593,0.000239,1.048109,0.025460,0.036615,1.11,0.04,1.18,97;
71094,0.037607,0.000240,1.052724,0.025483,0.036103,1.12,0.04,1.18,97;
71094,0.037289,0.000227,1.052453,0.025462,0.036537,1.12,0.04,1.18,98;
71094,0.036512,0.000250,1.046068,0.025538,0.036491,1.12,0.03,1.18,97;
71094,0.037377,0.000244,1.051085,0.025596,0.036323,1.12,0.03,1.18,98;
71094,0.040093,0.000222,1.049863,0.025459,0.037107,1.12,0.04,1.18,98;
71094,0.039184,0.000241,1.051396,0.025561,0.036874,1.12,0.04,1.18,98;
71094,0.040150,0.000236,1.051010,0.025618,0.037090,1.11,0.05,1.18,98;
71094,0.037290,0.000241,1.049988,0.025894,0.036761,1.11,0.04,1.18,98;
71094,0.038711,0.000250,1.050713,0.025690,0.036739,1.12,0.03,1.18,98;
71094,0.037395,0.000243,1.048428,0.025374,0.036205,1.11,0.05,1.18,98;
71094,0.037609,0.000245,1.050684,0.025338,0.035968,1.12,0.03,1.18,98;
71094,0.037895,0.000243,1.049844,0.025538,0.036603,1.11,0.04,1.18,98;
71094,0.040841,0.000235,1.047034,0.025492,0.037725,1.12,0.04,1.18,98;
71094,0.037248,0.000243,1.053473,0.026569,0.036666,1.13,0.02,1.18,98;
71094,0.037691,0.000249,1.052062,0.025717,0.036432,1.11,0.04,1.19,97;
71094,0.036319,0.000236,1.050300,0.025757,0.036065,1.11,0.04,1.18,98;
71094,0.043941,0.000238,1.048389,0.025645,0.037253,1.11,0.05,1.18,98;
71094,0.036902,0.000221,1.049816,0.025394,0.036483,1.11,0.04,1.18,98;
71094,0.036239,0.000241,1.049201,0.025382,0.036348,1.11,0.04,1.17,98;
71094,0.037861,0.000242,1.052917,0.026147,0.036970,1.13,0.02,1.19,97;
