verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
71094,0.037816,0.000238,0.478614,0.025153,0.036230,0.54,0.04,0.61,96;
71094,0.037116,0.000240,0.478779,0.027482,0.037647,0.54,0.04,0.59,99;
71094,0.041244,0.000254,0.478223,0.028563,0.040845,0.55,0.04,0.62,96;
71094,0.037214,0.000236,0.477806,0.026126,0.036132,0.55,0.03,0.61,96;
71094,0.038243,0.000241,0.479134,0.025590,0.036100,0.54,0.05,0.61,96;
71094,0.037338,0.000234,0.478468,0.025612,0.036511,0.55,0.03,0.61,96;
71094,0.037859,0.000268,0.480181,0.025599,0.036133,0.54,0.04,0.61,96;
71094,0.045952,0.000249,0.478448,0.028632,0.040088,0.55,0.04,0.62,96;
71094,0.036501,0.000251,0.477591,0.028449,0.040294,0.55,0.04,0.60,99;
71094,0.041379,0.000234,0.477625,0.025577,0.036073,0.54,0.04,0.61,96;
71094,0.037521,0.000261,0.478432,0.027055,0.037870,0.55,0.04,0.61,96;
71094,0.036596,0.000246,0.476358,0.028408,0.040168,0.55,0.04,0.61,95;
71094,0.048591,0.000234,0.479121,0.025696,0.036432,0.54,0.05,0.62,96;
71094,0.037722,0.000237,0.479150,0.025643,0.036115,0.55,0.03,0.59,99;
71094,0.040031,0.000234,0.478573,0.025366,0.036421,0.54,0.04,0.59,99;
71094,0.037296,0.000247,0.479355,0.026410,0.037105,0.55,0.03,0.61,96;
71094,0.037001,0.000240,0.474946,0.028437,0.040071,0.55,0.04,0.61,95;
71094,0.037449,0.000237,0.478469,0.025370,0.035909,0.54,0.04,0.60,96;
71094,0.039992,0.000236,0.479210,0.025479,0.036045,0.54,0.05,0.59,99;
71094,0.042642,0.000237,0.478497,0.026771,0.037173,0.54,0.05,0.61,96;
71094,0.043248,0.000251,0.476950,0.028535,0.040265,0.53,0.06,0.62,95;
71094,0.037964,0.000237,0.476136,0.026369,0.037096,0.53,0.05,0.61,96;
71094,0.036647,0.000242,0.478218,0.026976,0.038067,0.56,0.02,0.61,96;
71094,0.038009,0.000235,0.479894,0.025485,0.036283,0.54,0.04,0.61,96;
71094,0.040262,0.000230,0.479038,0.025403,0.037458,0.53,0.05,0.59,99;
