verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
12500,2.462504,0.015629,0.006040,9.526974,3.135280,14.11,1.10,15.23,99;
12500,2.393984,0.015680,0.006038,10.315758,3.175637,14.83,1.14,15.99,99;
12500,2.331377,0.014873,0.006010,9.465535,2.860186,13.74,1.00,14.76,99;
12500,2.329708,0.015712,0.006013,9.605453,3.126002,14.09,1.05,15.17,99;
12500,2.326041,0.014958,0.006009,9.363905,2.874288,13.61,1.04,14.67,99;
12500,2.324179,0.015769,0.005992,9.602013,3.114885,14.04,1.08,15.15,99;
12500,2.355866,0.015587,0.006298,9.245303,2.882923,13.57,0.99,14.59,99;
12500,2.319801,0.015943,0.006009,9.827362,3.117876,14.29,1.06,15.37,99;
12500,2.378130,0.015423,0.006010,10.339458,3.171540,14.94,1.03,16.00,99;
12500,2.321520,0.015354,0.006084,9.564511,3.072973,13.96,1.08,15.06,99;
12500,2.332884,0.015420,0.006049,9.318175,2.827165,13.62,0.94,14.58,99;
12500,2.354908,0.015626,0.006079,9.933767,3.171825,14.52,1.02,15.57,99;
12500,2.327791,0.015908,0.006010,9.531376,3.106307,14.10,0.94,15.06,99;
12500,2.343918,0.015278,0.006011,9.208644,2.863929,13.53,0.96,14.52,99;
12500,2.321714,0.015152,0.006013,9.292944,2.874523,13.61,0.96,14.59,99;
12500,2.314549,0.015348,0.006854,9.282523,2.943483,13.67,0.95,14.65,99;
12500,2.385830,0.015889,0.006010,10.403186,3.168154,14.94,1.10,16.06,99;
12500,2.372950,0.015874,0.006009,10.154378,3.173452,14.68,1.11,15.81,99;
12500,2.321940,0.015735,0.006009,9.738962,3.012088,14.12,1.03,15.18,99;
12500,2.348135,0.015563,0.006011,9.819022,3.168339,14.30,1.12,15.44,99;
12500,2.336179,0.015536,0.006042,9.579966,3.008748,13.95,1.05,15.03,99;
12500,2.329536,0.014992,0.005991,9.266441,2.834546,13.49,1.02,14.53,99;
12500,2.327376,0.015584,0.006011,9.366638,2.840640,13.60,1.02,14.64,99;
12500,2.361409,0.015851,0.006010,10.358428,3.183471,14.77,1.21,16.01,99;
12500,2.450469,0.016024,0.006008,10.221667,3.182950,14.81,1.12,15.96,99;
