verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
236518,0.065650,0.000426,13.658231,0.101269,0.100482,13.85,0.08,14.01,99;
236518,0.055277,0.000404,14.667600,0.093613,0.093689,14.85,0.06,14.94,99;
236518,0.057759,0.000435,13.493825,0.155620,0.124763,13.78,0.06,13.86,99;
236518,0.064306,0.000415,12.822205,0.149193,0.126170,13.10,0.07,13.22,99;
236518,0.064643,0.000386,12.828651,0.153385,0.130231,13.12,0.07,13.20,99;
236518,0.065784,0.000390,12.825179,0.150697,0.123165,13.07,0.10,13.19,99;
236518,0.067809,0.000386,12.780875,0.148595,0.127007,13.07,0.07,13.21,99;
236518,0.065159,0.000405,12.856274,0.150776,0.128043,13.14,0.07,13.23,99;
236518,0.065298,0.000487,12.817377,0.150637,0.122902,13.08,0.08,13.18,99;
236518,0.063794,0.000420,12.864411,0.149183,0.125020,13.12,0.09,13.24,99;
236518,0.064113,0.000419,12.822716,0.155213,0.127044,13.09,0.09,13.20,99;
236518,0.063730,0.000413,12.828957,0.146068,0.123841,13.12,0.05,13.19,99;
236518,0.062841,0.000415,12.839485,0.146887,0.125173,13.11,0.07,13.21,99;
236518,0.071190,0.000431,12.821522,0.150197,0.125063,13.11,0.07,13.20,99;
236518,0.067225,0.000456,12.818476,0.150515,0.122248,13.10,0.06,13.19,99;
236518,0.071371,0.000382,12.816217,0.149755,0.123806,13.07,0.10,13.19,99;
236518,0.069254,0.000422,12.838961,0.160037,0.123641,13.12,0.08,13.22,99;
236518,0.063634,0.000418,12.818780,0.152492,0.123218,13.10,0.07,13.19,99;
236518,0.063937,0.000410,12.836564,0.154002,0.121982,13.13,0.06,13.21,99;
236518,0.064173,0.000405,12.832883,0.154598,0.125300,13.12,0.07,13.21,99;
236518,0.064356,0.000389,12.836086,0.149896,0.122920,13.10,0.08,13.20,99;
236518,0.066636,0.000411,12.810968,0.147871,0.123494,13.09,0.07,13.21,99;
236518,0.063298,0.000390,12.837607,0.158130,0.123442,13.14,0.06,13.21,99;
236518,0.064616,0.000403,12.836169,0.151168,0.124054,13.12,0.07,13.20,99;
236518,0.065020,0.000420,12.828924,0.154162,0.124847,13.10,0.08,13.20,99;
