verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
236518,0.054816,0.000404,10.321582,0.108210,0.099398,10.53,0.06,10.64,99;
236518,0.054849,0.000400,9.318301,0.151167,0.124648,9.60,0.05,9.68,99;
236518,0.069779,0.000499,9.047052,0.151256,0.123249,9.31,0.10,9.42,99;
236518,0.065244,0.000434,9.326065,0.102648,0.103777,9.54,0.07,9.65,99;
236518,0.066075,0.000475,9.260907,0.153499,0.141348,9.55,0.09,9.66,99;
236518,0.085271,0.000407,9.044481,0.147860,0.122141,9.31,0.09,9.45,99;
236518,0.063792,0.000430,9.108164,0.149067,0.124952,9.38,0.08,9.48,99;
236518,0.067264,0.000471,9.090331,0.152428,0.125863,9.35,0.09,9.47,99;
236518,0.065465,0.000407,9.147436,0.149173,0.121286,9.41,0.08,9.52,99;
236518,0.063349,0.000414,9.121215,0.148344,0.123541,9.39,0.07,9.49,99;
236518,0.063328,0.000405,9.844292,0.100868,0.099319,10.06,0.06,10.17,99;
236518,0.054414,0.000443,9.722856,0.117490,0.108486,9.96,0.05,10.03,99;
236518,0.059166,0.000413,9.124046,0.149412,0.124912,9.40,0.07,9.49,99;
236518,0.063070,0.000666,9.041908,0.161353,0.155128,9.36,0.08,9.46,99;
236518,0.094964,0.000418,9.055750,0.155557,0.125246,9.35,0.09,9.47,99;
236518,0.064329,0.000372,9.030351,0.151028,0.125593,9.32,0.06,9.40,99;
236518,0.064883,0.000417,9.063563,0.149697,0.122893,9.33,0.08,9.43,99;
236518,0.062986,0.000436,9.050650,0.151488,0.122397,9.32,0.08,9.42,99;
236518,0.064455,0.000377,9.072581,0.148078,0.125930,9.34,0.08,9.44,99;
236518,0.064525,0.000430,9.015116,0.152253,0.124710,9.28,0.09,9.39,99;
236518,0.069717,0.000381,9.046277,0.150110,0.125932,9.33,0.07,9.42,99;
236518,0.064950,0.000407,9.342337,0.109698,0.109608,9.56,0.08,9.66,99;
236518,0.061312,0.000459,9.905334,0.092272,0.092157,10.09,0.06,10.18,99;
236518,0.055478,0.000394,9.359142,0.092460,0.095052,9.55,0.06,9.63,99;
236518,0.058239,0.000397,9.320150,0.100594,0.099300,9.50,0.08,9.64,99;
