Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
819200,401408,0.069301,2.776089,0.108530,0.092278,2.781769,26.240090,0.184461,0.004680,67.27,21.18,31.96,276;
819200,401408,0.080108,2.591202,0.108722,0.085363,2.596432,25.953835,0.184078,0.004632,66.95,20.24,31.76,274;
819200,401408,0.126975,2.657778,0.140013,0.117641,2.664340,26.132247,0.213995,0.006302,67.31,20.77,31.69,277;
819200,401408,0.122138,1.980042,0.132945,0.116956,1.986497,26.222243,0.212123,0.006369,65.96,19.88,31.43,273;
819200,401408,0.082613,1.849197,0.110861,0.094184,1.855165,26.227654,0.184945,0.004747,65.96,19.91,31.12,275;
819200,401408,0.079082,1.921438,0.110712,0.090010,1.926886,26.282774,0.184167,0.004803,66.07,19.97,31.32,274;
819200,401408,0.072693,2.410951,0.110760,0.094283,2.416695,26.077744,0.186312,0.004879,66.65,20.37,31.43,276;
819200,401408,0.070353,1.974308,0.139975,0.116539,1.981019,26.285433,0.183084,0.006320,65.83,20.04,31.02,276;
819200,401408,0.120063,2.307380,0.138138,0.118101,2.313878,26.268739,0.219216,0.006098,66.75,20.80,31.33,279;
819200,401408,0.071333,2.501464,0.108705,0.085346,2.507072,25.941882,0.115541,0.004713,66.36,20.30,31.33,276;
819200,401408,0.140636,2.587236,0.139103,0.117513,2.593684,26.496676,0.214721,0.006161,68.07,20.98,32.39,274;
819200,401408,0.078924,2.586153,0.146825,0.160815,2.591733,26.267435,0.208003,0.004721,66.57,21.16,31.52,278;
819200,401408,0.129952,1.783978,0.112373,0.093289,1.789797,26.080239,0.141309,0.005165,64.56,20.18,30.48,278;
819200,401408,0.072813,2.386611,0.108988,0.086566,2.392322,26.205050,0.186350,0.005022,66.63,20.79,31.78,275;
819200,401408,0.078042,2.188259,0.109144,0.095757,2.193949,26.223488,0.188744,0.004273,66.25,20.22,31.49,274;
819200,401408,0.089711,2.132470,0.109565,0.088914,2.138133,26.232606,0.191639,0.004504,66.33,20.43,31.53,275;
819200,401408,0.132637,1.981159,0.141829,0.115524,1.987607,25.950997,0.213569,0.006269,65.52,19.74,30.71,277;
819200,401408,0.129330,2.680978,0.138759,0.118105,2.687790,25.927221,0.214841,0.006559,66.56,20.97,31.74,275;
819200,401408,0.077428,2.327477,0.109724,0.091299,2.333186,25.932579,0.184485,0.004437,65.96,20.23,31.33,275;
819200,401408,0.085820,2.630609,0.139105,0.117548,2.637206,26.178423,0.185442,0.006283,67.09,20.87,31.94,275;
819200,401408,0.072022,1.828509,0.110755,0.095750,1.834310,26.231219,0.190998,0.005230,65.67,19.75,30.92,276;
819200,401408,0.114838,2.729635,0.139052,0.118645,2.736203,26.266531,0.217138,0.006535,67.60,21.23,30.51,291;
819200,401408,0.121452,2.450251,0.135401,0.116634,2.456754,26.288383,0.218433,0.006275,67.35,20.49,31.74,276;
819200,401408,0.062752,1.898214,0.113495,0.092433,1.904023,26.157884,0.185714,0.004954,65.41,20.37,29.48,290;
819200,401408,0.075575,1.857414,0.111334,0.096134,1.863083,26.014434,0.186737,0.004793,65.27,19.55,30.51,278;
