verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
236518,0.061079,0.000396,12.065542,0.145776,0.122842,12.34,0.06,12.45,99;
236518,0.060679,0.000389,12.075876,0.150272,0.124226,12.35,0.07,12.44,99;
236518,0.066400,0.000380,12.081167,0.147607,0.123845,12.33,0.10,12.45,99;
236518,0.061135,0.000393,12.072129,0.152988,0.120665,12.34,0.08,12.44,99;
236518,0.059935,0.000392,12.141458,0.148785,0.120721,12.40,0.08,12.50,99;
236518,0.061979,0.000390,12.074335,0.150077,0.122778,12.34,0.08,12.44,99;
236518,0.061839,0.000409,12.074520,0.147764,0.121341,12.34,0.08,12.44,99;
236518,0.063811,0.000406,12.052140,0.145189,0.123557,12.32,0.07,12.44,99;
236518,0.062648,0.000402,12.076866,0.151513,0.127524,12.35,0.07,12.45,99;
236518,0.062675,0.000397,12.072822,0.150548,0.122527,12.34,0.08,12.44,99;
236518,0.066296,0.000400,12.075975,0.148761,0.122386,12.37,0.06,12.44,99;
236518,0.061778,0.000407,12.083523,0.147055,0.121886,12.35,0.08,12.44,99;
236518,0.061910,0.000395,12.073954,0.149169,0.120617,12.34,0.08,12.43,99;
236518,0.064300,0.000385,12.087902,0.148321,0.123023,12.36,0.07,12.45,99;
236518,0.065540,0.000408,12.081375,0.146963,0.122206,12.36,0.06,12.44,99;
236518,0.059844,0.000504,12.075442,0.156275,0.128787,12.36,0.07,12.45,99;
236518,0.064663,0.000405,12.089544,0.152143,0.123350,12.34,0.10,12.46,99;
236518,0.067651,0.000392,12.080427,0.146377,0.121274,12.35,0.08,12.44,99;
236518,0.066434,0.000404,12.096868,0.146033,0.121836,12.36,0.08,12.46,99;
236518,0.060728,0.000409,12.068678,0.154081,0.124023,12.34,0.07,12.44,99;
236518,0.062223,0.000378,12.102397,0.147268,0.122209,12.37,0.07,12.46,99;
236518,0.066148,0.000403,12.083062,0.150803,0.122045,12.36,0.07,12.45,99;
236518,0.060047,0.000399,12.090740,0.148637,0.121439,12.34,0.08,12.45,99;
236518,0.061327,0.000385,12.091733,0.151210,0.123166,12.37,0.06,12.46,99;
236518,0.067686,0.000378,12.076520,0.149226,0.125146,12.35,0.08,12.45,99;
236518,0.061624,0.000487,12.083644,0.152116,0.127368,12.36,0.07,12.45,99;
236518,0.062113,0.000425,12.084402,0.150670,0.126944,12.36,0.07,12.46,99;
236518,0.062963,0.000430,12.086584,0.150568,0.126162,12.37,0.07,12.46,99;
236518,0.065159,0.000412,12.091924,0.148842,0.122885,12.37,0.06,12.46,99;
236518,0.059762,0.000383,12.084440,0.145481,0.122014,12.34,0.07,12.44,99;
236518,0.061120,0.000434,12.084283,0.150661,0.127566,12.36,0.07,12.45,99;
236518,0.066219,0.000403,12.079937,0.148348,0.121124,12.35,0.08,12.44,99;
236518,0.059637,0.000563,12.082564,0.154672,0.148870,12.37,0.09,12.48,99;
236518,0.086218,0.000400,12.078145,0.149400,0.121688,12.38,0.07,12.47,99;
236518,0.060067,0.000414,12.088221,0.147209,0.123462,12.35,0.08,12.45,99;
236518,0.061494,0.000424,12.075272,0.150834,0.127913,12.38,0.05,12.44,99;
236518,0.062312,0.000402,12.067163,0.151465,0.123694,12.34,0.07,12.43,99;
236518,0.060726,0.000491,12.092640,0.152600,0.128269,12.36,0.08,12.47,99;
236518,0.060899,0.000390,12.085485,0.150030,0.122905,12.36,0.07,12.45,99;
236518,0.061498,0.000416,12.074548,0.149322,0.121484,12.35,0.06,12.44,99;
236518,0.062239,0.000377,12.075515,0.148892,0.123863,12.37,0.04,12.44,99;
236518,0.062533,0.000411,12.070913,0.148248,0.122189,12.33,0.08,12.43,99;
236518,0.060153,0.000399,12.077823,0.152969,0.122929,12.37,0.06,12.44,99;
236518,0.066296,0.000388,12.075455,0.148153,0.122480,12.33,0.09,12.44,99;
236518,0.061785,0.000400,12.089860,0.146776,0.121701,12.35,0.08,12.45,99;
236518,0.062045,0.000439,12.083643,0.150696,0.127175,12.38,0.06,12.45,99;
236518,0.062415,0.000387,12.073515,0.150299,0.126292,12.35,0.07,12.44,99;
236518,0.062970,0.000418,12.089046,0.151791,0.123900,12.37,0.07,12.46,99;
236518,0.061399,0.000399,12.079647,0.148272,0.124914,12.35,0.07,12.44,99;
236518,0.063469,0.000403,12.085370,0.153612,0.124396,12.38,0.06,12.46,99;
