verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
236518,0.062286,0.000416,12.078367,0.148444,0.127692,12.34,0.08,12.45,99;
236518,0.062447,0.000408,12.074656,0.150016,0.122357,12.36,0.06,12.44,99;
236518,0.065442,0.000410,12.087094,0.148735,0.122393,12.36,0.07,12.46,99;
236518,0.064556,0.000399,12.084732,0.147554,0.122279,12.34,0.08,12.45,99;
236518,0.061422,0.000402,12.082184,0.147138,0.124592,12.33,0.10,12.45,99;
236518,0.062689,0.000402,12.075417,0.155540,0.122954,12.34,0.08,12.44,99;
236518,0.061904,0.000406,12.089899,0.145376,0.122906,12.34,0.09,12.45,99;
236518,0.063584,0.000398,12.089703,0.150896,0.122733,12.33,0.10,12.46,99;
236518,0.064829,0.000412,12.093312,0.145612,0.123413,12.36,0.08,12.46,99;
236518,0.060352,0.000385,12.067588,0.148506,0.122860,12.31,0.10,12.46,99;
236518,0.062039,0.000402,12.084637,0.149496,0.125610,12.37,0.06,12.46,99;
236518,0.065388,0.000417,12.101249,0.144212,0.123039,12.38,0.06,12.47,99;
236518,0.066880,0.000386,12.079402,0.147537,0.120525,12.35,0.07,12.44,99;
236518,0.060819,0.000410,12.072281,0.150810,0.122563,12.35,0.06,12.44,99;
236518,0.065239,0.000395,12.079248,0.146142,0.124777,12.34,0.09,12.44,99;
236518,0.065644,0.000405,12.082836,0.148619,0.122987,12.36,0.07,12.45,99;
236518,0.061886,0.000400,12.102126,0.148225,0.122372,12.37,0.07,12.46,99;
236518,0.061048,0.000411,12.074066,0.151826,0.123513,12.37,0.05,12.44,99;
236518,0.061730,0.000436,12.080134,0.149680,0.124943,12.34,0.09,12.44,99;
236518,0.062726,0.000416,12.076912,0.149887,0.122956,12.36,0.06,12.44,99;
236518,0.062240,0.000414,12.078617,0.148810,0.121646,12.34,0.08,12.45,99;
236518,0.059675,0.000451,12.069592,0.145772,0.124277,12.32,0.09,12.45,99;
236518,0.062332,0.000388,12.064204,0.147683,0.121948,12.34,0.06,12.43,99;
236518,0.061812,0.000417,12.072634,0.149390,0.121548,12.34,0.08,12.44,99;
236518,0.059549,0.000416,12.084812,0.154319,0.124162,12.36,0.07,12.45,99;
236518,0.062640,0.000382,12.062259,0.146743,0.124154,12.34,0.07,12.45,99;
236518,0.061813,0.000492,12.087453,0.156290,0.131451,12.39,0.06,12.47,99;
236518,0.060152,0.000403,12.077816,0.148950,0.124855,12.35,0.07,12.44,99;
236518,0.065236,0.000398,12.074759,0.150265,0.124494,12.35,0.07,12.45,99;
236518,0.062355,0.000401,12.074273,0.148153,0.122415,12.36,0.06,12.43,99;
236518,0.060024,0.000419,12.090635,0.144688,0.125296,12.35,0.07,12.45,99;
236518,0.062412,0.000397,12.124828,0.146923,0.123851,12.39,0.08,12.49,99;
236518,0.064579,0.000415,12.069447,0.151859,0.122959,12.34,0.07,12.44,99;
236518,0.061091,0.000414,12.057747,0.145724,0.122922,12.31,0.08,12.45,99;
236518,0.062941,0.000391,12.061895,0.147646,0.121819,12.32,0.08,12.45,99;
236518,0.060872,0.000484,12.081674,0.153950,0.151379,12.39,0.07,12.48,99;
236518,0.084982,0.000408,12.070772,0.149944,0.124033,12.37,0.07,12.46,99;
236518,0.061848,0.000404,12.087858,0.148708,0.122096,12.36,0.07,12.45,99;
236518,0.059919,0.000380,12.069275,0.148096,0.124230,12.34,0.07,12.43,99;
236518,0.062074,0.000401,12.077967,0.154099,0.124101,12.35,0.08,12.45,99;
236518,0.066069,0.000399,12.093043,0.149755,0.121411,12.37,0.07,12.46,99;
236518,0.061442,0.000401,12.082109,0.152476,0.124474,12.37,0.06,12.45,99;
236518,0.065444,0.000397,12.087139,0.150486,0.121893,12.36,0.08,12.46,99;
236518,0.061784,0.000413,12.083204,0.146501,0.122690,12.37,0.06,12.44,99;
236518,0.060943,0.000410,12.071947,0.149837,0.127412,12.36,0.06,12.44,99;
236518,0.062691,0.000406,12.081205,0.148043,0.120392,12.34,0.08,12.44,99;
236518,0.061138,0.000414,12.093284,0.145893,0.123006,12.36,0.08,12.45,99;
236518,0.060674,0.000408,12.076636,0.148006,0.122269,12.36,0.06,12.43,99;
236518,0.059790,0.000402,12.088173,0.146409,0.123970,12.36,0.07,12.45,99;
236518,0.065141,0.000400,12.076644,0.147758,0.121244,12.34,0.08,12.44,99;
