verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
0,0.056668,0.000378,0.000673,0.000810,0.000001,0.03,0.04,0.09,75;
0,0.062257,0.000454,0.000672,0.000810,0.000001,0.03,0.03,0.07,96;
0,0.057856,0.000373,0.000669,0.000806,0.000001,0.03,0.03,0.09,72;
0,0.061090,0.000449,0.000672,0.000832,0.000001,0.03,0.03,0.07,96;
0,0.061953,0.000455,0.000672,0.000810,0.000001,0.03,0.05,0.08,97;
0,0.057854,0.000373,0.000675,0.000806,0.000001,0.03,0.03,0.09,72;
0,0.059945,0.000448,0.000673,0.000863,0.000001,0.02,0.05,0.07,97;
0,0.058777,0.000383,0.000670,0.000827,0.000001,0.03,0.04,0.09,77;
0,0.060412,0.000375,0.000672,0.000809,0.000001,0.03,0.04,0.07,96;
0,0.059068,0.000465,0.000675,0.000824,0.000001,0.03,0.04,0.07,96;
0,0.059080,0.000448,0.000672,0.000809,0.000001,0.02,0.04,0.07,97;
0,0.064744,0.000451,0.000671,0.000810,0.000001,0.03,0.04,0.08,97;
0,0.057476,0.000452,0.000672,0.000807,0.000001,0.02,0.04,0.07,97;
0,0.062065,0.000469,0.000673,0.000827,0.000001,0.02,0.04,0.07,97;
0,0.058284,0.000455,0.000672,0.000847,0.000001,0.03,0.03,0.07,95;
0,0.060319,0.000388,0.000674,0.000861,0.000001,0.03,0.03,0.07,97;
0,0.059382,0.000451,0.000672,0.000806,0.000001,0.03,0.04,0.07,97;
0,0.061133,0.000383,0.000671,0.000823,0.000001,0.03,0.03,0.07,97;
0,0.058812,0.000459,0.000692,0.000812,0.000001,0.03,0.04,0.07,94;
0,0.059770,0.000378,0.000674,0.000859,0.000001,0.04,0.03,0.07,96;
0,0.058799,0.000457,0.000670,0.000828,0.000001,0.03,0.04,0.07,97;
0,0.063324,0.000449,0.000677,0.000836,0.000001,0.02,0.05,0.08,95;
0,0.059857,0.000378,0.000672,0.000832,0.000001,0.03,0.03,0.07,96;
0,0.060538,0.000373,0.000671,0.000818,0.000001,0.03,0.04,0.07,96;
0,0.058750,0.000459,0.000677,0.000822,0.000001,0.03,0.04,0.07,96;
