Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
150000,71094,0.042249,0.736796,0.022681,0.000140,0.736911,1.109020,0.025514,0.000263,4.88,1.72,3.01,219;
150000,71094,0.041336,0.445928,0.022770,0.000131,0.446099,1.113915,0.027955,0.000309,4.30,1.44,2.78,206;
150000,71094,0.090188,0.336153,0.025661,0.000138,0.336272,1.095166,0.037889,0.000277,3.68,1.28,2.47,200;
150000,71094,0.080340,0.333053,0.026105,0.000140,0.333178,1.102069,0.038022,0.000274,3.56,1.33,2.58,190;
150000,71094,0.041149,0.938465,0.023629,0.000126,0.938576,1.122349,0.027410,0.000271,5.04,2.05,4.93,143;
150000,71094,0.085445,0.331635,0.026149,0.000139,0.331780,1.115447,0.037021,0.000369,3.73,1.31,2.37,212;
150000,71094,0.081838,0.409777,0.025849,0.000149,0.409938,1.132012,0.037582,0.000407,4.19,1.51,2.88,197;
150000,71094,0.087516,0.945204,0.026625,0.000137,0.945345,1.108251,0.037964,0.000384,5.28,2.01,3.39,214;
150000,71094,0.081341,0.839695,0.026091,0.000133,0.839826,1.121863,0.038349,0.000289,4.95,2.01,3.19,218;
150000,71094,0.043505,0.410594,0.022469,0.000137,0.410740,1.134121,0.026197,0.000269,4.02,1.25,4.01,131;
150000,71094,0.082116,0.329654,0.025615,0.000140,0.329823,1.103898,0.037931,0.000375,3.73,1.31,2.57,196;
150000,71094,0.032720,0.833741,0.022781,0.000127,0.833858,1.114876,0.025868,0.000279,5.00,1.88,3.29,209;
150000,71094,0.082368,0.571509,0.026659,0.000137,0.571647,1.129385,0.038319,0.000339,4.66,1.73,3.09,207;
150000,71094,0.040581,0.517597,0.023221,0.000112,0.517705,1.117773,0.026135,0.000259,4.46,1.48,2.92,203;
150000,71094,0.046169,0.961331,0.023084,0.000132,0.961451,1.138926,0.026279,0.000269,5.28,2.01,4.59,158;
150000,71094,0.048255,0.511777,0.023355,0.000129,0.511893,1.113762,0.025725,0.000265,4.37,1.58,2.88,206;
150000,71094,0.040425,0.932809,0.023299,0.000126,0.932925,1.102333,0.025764,0.000275,5.12,2.06,3.29,217;
150000,71094,0.036033,0.406553,0.022594,0.000133,0.406696,1.108919,0.026830,0.000247,3.76,1.24,2.47,202;
150000,71094,0.040289,1.016496,0.022918,0.000124,1.016645,1.126055,0.025598,0.000225,5.41,2.05,5.03,148;
150000,71094,0.087311,0.934609,0.026723,0.000126,0.934734,1.089993,0.038096,0.000294,5.14,2.10,4.42,163;
150000,71094,0.074412,0.638511,0.025998,0.000145,0.638647,1.101726,0.037820,0.000369,4.58,1.76,2.98,212;
150000,71094,0.043273,0.325204,0.021576,0.000131,0.325323,1.094193,0.025548,0.000272,3.77,1.44,2.68,194;
150000,71094,0.042847,0.612850,0.023114,0.000131,0.612963,1.114356,0.025671,0.000259,4.61,1.63,4.52,137;
150000,71094,0.043253,0.326476,0.021353,0.000131,0.326578,1.091208,0.025909,0.000247,3.66,1.09,2.47,192;
150000,71094,0.041203,0.534822,0.022592,0.000132,0.534934,1.115421,0.025863,0.000227,4.30,1.68,4.01,149;
