Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
150000,71094,0.047034,0.626167,0.025531,0.000130,0.626278,1.098153,0.025323,0.000269,3.56,0.12,3.92,93;
150000,71094,0.079849,0.432310,0.026512,0.000139,0.432451,1.115620,0.038221,0.000304,3.26,0.16,1.97,173;
150000,71094,0.036739,0.629607,0.024993,0.000133,0.629742,1.052315,0.024909,0.000233,3.47,0.10,2.05,174;
150000,71094,0.063780,0.439176,0.024178,0.000130,0.439332,1.099505,0.026465,0.000332,3.22,0.12,1.94,172;
150000,71094,0.072499,0.437531,0.026503,0.000133,0.437651,1.094884,0.038293,0.000295,3.23,0.13,1.95,172;
150000,71094,0.075185,0.438166,0.028057,0.000144,0.438312,1.111299,0.037453,0.000359,3.27,0.13,2.01,169;
150000,71094,0.080609,0.446098,0.026260,0.000138,0.446215,1.109470,0.037744,0.000344,3.30,0.14,3.81,90;
150000,71094,0.044627,0.623048,0.025424,0.000130,0.623174,1.121379,0.025458,0.000271,3.62,0.10,2.12,175;
150000,71094,0.042764,0.624344,0.025067,0.000125,0.624449,1.079311,0.025144,0.000198,3.53,0.10,2.08,174;
150000,71094,0.033259,0.634920,0.025456,0.000128,0.635041,1.119833,0.025308,0.000229,3.62,0.09,2.12,175;
150000,71094,0.032624,0.625323,0.025717,0.000107,0.625424,1.082592,0.025133,0.000227,3.54,0.07,2.07,174;
150000,71094,0.079320,0.445124,0.026914,0.000144,0.445231,1.094211,0.037941,0.000268,3.28,0.13,1.99,171;
150000,71094,0.087676,0.445568,0.026850,0.000119,0.445681,1.099118,0.037666,0.000302,3.30,0.14,3.81,90;
150000,71094,0.032261,0.624030,0.024895,0.000125,0.624128,1.104975,0.025262,0.000294,3.57,0.10,2.09,174;
150000,71094,0.077713,0.439450,0.027089,0.000138,0.439571,1.100355,0.037925,0.000297,3.25,0.14,1.96,172;
150000,71094,0.032521,0.627107,0.025405,0.000133,0.627233,1.093072,0.025374,0.000278,3.51,0.13,2.08,174;
150000,71094,0.032667,0.629268,0.025606,0.000134,0.629397,1.120311,0.026210,0.000270,3.59,0.11,2.11,175;
150000,71094,0.077313,0.443727,0.027695,0.000144,0.443882,1.121122,0.037723,0.000368,3.31,0.12,2.03,169;
150000,71094,0.050454,0.629926,0.025473,0.000131,0.630054,1.130832,0.026240,0.000228,3.65,0.12,3.97,95;
150000,71094,0.078377,0.445913,0.026846,0.000141,0.446022,1.103330,0.037961,0.000291,3.29,0.12,1.97,173;
150000,71094,0.036398,0.618439,0.025092,0.000123,0.618529,1.082941,0.025357,0.000189,3.50,0.11,2.07,174;
150000,71094,0.073373,0.445745,0.026709,0.000138,0.445853,1.117577,0.038120,0.000252,3.32,0.11,1.99,172;
150000,71094,0.032734,0.634854,0.025664,0.000123,0.634990,1.110155,0.024963,0.000272,3.59,0.09,2.11,174;
150000,71094,0.073344,0.443004,0.026978,0.000124,0.443203,1.068842,0.038123,0.000356,3.23,0.11,1.96,170;
150000,71094,0.044095,0.631435,0.026029,0.000130,0.631563,1.094973,0.026036,0.000330,3.58,0.12,3.94,93;
