verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
401408,0.082816,0.002871,15.399552,0.190975,0.149941,15.72,0.11,15.86,99;
401408,0.087009,0.002985,15.289505,0.187133,0.147338,15.61,0.12,15.74,99;
401408,0.079087,0.002845,15.366447,0.188730,0.150253,15.71,0.09,15.82,99;
401408,0.079864,0.002883,15.339107,0.195882,0.149017,15.70,0.08,15.80,99;
401408,0.079195,0.002867,15.352711,0.189147,0.145986,15.66,0.12,15.80,99;
401408,0.080545,0.002885,15.348012,0.187869,0.146119,15.68,0.09,15.80,99;
401408,0.081573,0.002865,15.359270,0.188712,0.149206,15.69,0.10,15.81,99;
401408,0.079110,0.002847,15.345918,0.186327,0.146338,15.67,0.10,15.79,99;
401408,0.082400,0.002838,15.346333,0.197040,0.150457,15.72,0.07,15.81,99;
401408,0.080608,0.002856,15.344163,0.189221,0.148649,15.71,0.07,15.79,99;
401408,0.079911,0.002852,15.351021,0.186587,0.145133,15.68,0.09,15.79,99;
401408,0.078985,0.002990,15.369967,0.186541,0.149685,15.72,0.08,15.81,99;
401408,0.084996,0.002829,15.352819,0.192106,0.152082,15.69,0.11,15.81,99;
401408,0.079761,0.002846,15.356269,0.188149,0.143529,15.67,0.11,15.80,99;
401408,0.079655,0.003008,15.353633,0.192378,0.151464,15.69,0.10,15.81,99;
401408,0.078558,0.002866,15.343827,0.183919,0.145464,15.69,0.07,15.78,99;
401408,0.079817,0.002875,15.353362,0.186986,0.142839,15.70,0.08,15.79,99;
401408,0.080571,0.002959,15.353868,0.191307,0.149959,15.70,0.09,15.81,99;
401408,0.080431,0.003050,15.343290,0.191288,0.152245,15.68,0.10,15.80,99;
401408,0.080222,0.002986,15.345991,0.189708,0.151217,15.71,0.08,15.80,99;
401408,0.080551,0.002957,15.339234,0.186852,0.149887,15.69,0.08,15.79,99;
401408,0.078958,0.002931,15.348811,0.186735,0.149966,15.68,0.10,15.80,99;
401408,0.078396,0.002946,15.350221,0.189670,0.151442,15.71,0.07,15.80,99;
401408,0.080010,0.002881,15.349359,0.189601,0.151750,15.69,0.10,15.80,99;
401408,0.079826,0.002866,15.288423,0.185019,0.148284,15.59,0.12,15.79,99;
