verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
401408,0.069289,0.002643,11.791633,0.119549,0.119033,12.03,0.08,12.14,99;
401408,0.071820,0.002736,11.801864,0.117858,0.117897,12.06,0.06,12.14,99;
401408,0.068444,0.002620,12.587682,0.118617,0.119068,12.84,0.07,12.92,99;
401408,0.068551,0.003025,11.585046,0.187161,0.146498,11.92,0.08,12.02,99;
401408,0.078272,0.002935,11.298167,0.184097,0.145393,11.65,0.07,11.76,99;
401408,0.079980,0.002980,11.358872,0.187389,0.149555,11.70,0.09,11.81,99;
401408,0.079935,0.003020,11.341263,0.185820,0.149025,11.67,0.10,11.79,99;
401408,0.079065,0.003030,11.312336,0.185738,0.150193,11.64,0.10,11.77,99;
401408,0.078655,0.002907,11.307086,0.190356,0.151229,11.64,0.11,11.76,99;
401408,0.081704,0.003034,11.287963,0.185606,0.147093,11.61,0.11,11.74,99;
401408,0.082776,0.003001,11.320322,0.184246,0.157451,11.65,0.11,11.81,99;
401408,0.078755,0.002967,11.345703,0.185551,0.148839,11.69,0.08,11.79,99;
401408,0.084564,0.002864,11.365785,0.186382,0.149028,11.68,0.12,11.82,99;
401408,0.079112,0.003023,11.299246,0.184528,0.149453,11.65,0.08,11.77,99;
401408,0.078349,0.002834,11.299851,0.185918,0.144902,11.64,0.08,11.76,99;
401408,0.082009,0.003025,11.350878,0.187754,0.153356,11.72,0.07,11.81,99;
401408,0.079445,0.002979,11.350648,0.185555,0.144194,11.70,0.08,11.79,99;
401408,0.078426,0.002908,11.623347,0.135094,0.135136,11.89,0.09,12.00,99;
401408,0.080755,0.002549,11.802221,0.116432,0.115888,12.05,0.07,12.15,99;
401408,0.068060,0.002706,11.649150,0.124775,0.125026,11.90,0.08,12.02,99;
401408,0.067900,0.002569,11.684061,0.129490,0.121969,11.94,0.08,12.05,99;
401408,0.071683,0.002653,11.719665,0.122529,0.121269,11.97,0.08,12.07,99;
401408,0.070847,0.002594,11.735238,0.140841,0.129006,12.00,0.09,12.11,99;
401408,0.082245,0.002622,12.306570,0.117630,0.120567,12.57,0.07,12.67,99;
401408,0.069052,0.002999,11.625510,0.185426,0.146220,11.92,0.11,12.10,99;
