vertices,init,destroy,tarjan,user,system,elapsed,pCPU
250000,0.150587,0.000219,0.063717,0.20,0.01,0.21,100;
250000,0.153137,0.000236,0.064512,0.20,0.01,0.21,99;
250000,0.152529,0.000216,0.064377,0.20,0.01,0.21,100;
250000,0.148112,0.000220,0.063688,0.19,0.01,0.21,99;
250000,0.151876,0.000222,0.065223,0.20,0.01,0.21,99;
250000,0.149797,0.000259,0.063823,0.19,0.01,0.21,99;
250000,0.150926,0.000216,0.063993,0.19,0.02,0.21,100;
250000,0.150140,0.000216,0.063602,0.19,0.01,0.21,99;
250000,0.150142,0.000210,0.064347,0.20,0.01,0.21,100;
250000,0.149013,0.000221,0.063902,0.19,0.02,0.21,100;
250000,0.150224,0.000216,0.063786,0.20,0.01,0.21,99;
250000,0.149037,0.000222,0.063795,0.20,0.00,0.21,99;
250000,0.148341,0.000218,0.063642,0.18,0.02,0.21,99;
250000,0.149733,0.000219,0.064067,0.18,0.02,0.21,99;
250000,0.149840,0.000214,0.063940,0.21,0.00,0.21,100;
250000,0.148783,0.000219,0.063649,0.19,0.01,0.21,99;
250000,0.152277,0.000226,0.064395,0.20,0.01,0.21,100;
250000,0.149265,0.000229,0.063791,0.18,0.03,0.21,99;
250000,0.151884,0.000219,0.064937,0.20,0.01,0.21,99;
250000,0.153175,0.000211,0.065290,0.19,0.02,0.22,100;
250000,0.148155,0.000223,0.063779,0.20,0.01,0.21,100;
250000,0.149160,0.000242,0.063689,0.20,0.01,0.21,99;
250000,0.150449,0.000212,0.063930,0.18,0.02,0.21,100;
250000,0.148340,0.000221,0.063692,0.18,0.02,0.21,99;
250000,0.151282,0.000235,0.064000,0.19,0.02,0.21,99;
250000,0.149456,0.000218,0.063751,0.19,0.01,0.21,99;
250000,0.149634,0.000222,0.063637,0.18,0.02,0.21,99;
250000,0.150452,0.000208,0.063823,0.19,0.01,0.21,99;
250000,0.148077,0.000270,0.063382,0.19,0.01,0.21,99;
250000,0.148738,0.000224,0.063518,0.18,0.02,0.21,99;
250000,0.150448,0.000224,0.063991,0.21,0.00,0.21,100;
250000,0.150904,0.000218,0.064312,0.18,0.03,0.21,99;
250000,0.150572,0.000278,0.063814,0.19,0.02,0.21,100;
250000,0.149646,0.000216,0.063567,0.18,0.02,0.21,99;
250000,0.148187,0.000216,0.063555,0.20,0.01,0.21,100;
250000,0.149911,0.000206,0.064139,0.18,0.02,0.21,99;
250000,0.149160,0.000220,0.063558,0.21,0.00,0.21,100;
250000,0.149227,0.000219,0.064108,0.20,0.00,0.21,99;
250000,0.150256,0.000240,0.063706,0.19,0.01,0.21,99;
250000,0.150660,0.000226,0.063916,0.20,0.01,0.21,100;
250000,0.151132,0.000218,0.065051,0.20,0.01,0.21,99;
250000,0.149210,0.000228,0.063973,0.20,0.01,0.21,99;
250000,0.149687,0.000214,0.063799,0.17,0.04,0.21,99;
250000,0.149713,0.000213,0.064025,0.19,0.01,0.21,100;
250000,0.149346,0.000221,0.063470,0.20,0.00,0.21,99;
250000,0.150106,0.000340,0.063402,0.20,0.00,0.21,99;
250000,0.150494,0.000232,0.064220,0.19,0.02,0.21,100;
250000,0.149612,0.000226,0.063820,0.19,0.01,0.21,99;
250000,0.152586,0.000209,0.064908,0.21,0.00,0.21,99;
250000,0.156874,0.000224,0.063390,0.20,0.01,0.22,99;
250000,0.149165,0.000229,0.063613,0.19,0.01,0.21,100;
250000,0.148250,0.000209,0.064018,0.20,0.01,0.21,99;
250000,0.149787,0.000209,0.064328,0.20,0.00,0.21,99;
250000,0.153269,0.000220,0.064627,0.20,0.01,0.21,99;
250000,0.152317,0.000219,0.065791,0.20,0.01,0.22,99;
250000,0.147914,0.000216,0.063576,0.18,0.02,0.21,100;
250000,0.150206,0.000271,0.063878,0.19,0.01,0.21,99;
250000,0.150206,0.000217,0.063703,0.18,0.03,0.21,99;
250000,0.147951,0.000215,0.064176,0.18,0.02,0.21,99;
250000,0.150997,0.000254,0.064570,0.20,0.01,0.21,100;
250000,0.149876,0.000245,0.064075,0.18,0.02,0.21,99;
250000,0.148854,0.000213,0.063635,0.19,0.02,0.21,100;
250000,0.149385,0.000240,0.063636,0.19,0.01,0.21,99;
250000,0.149302,0.000222,0.063541,0.19,0.02,0.21,100;
250000,0.150050,0.000229,0.063949,0.21,0.00,0.21,99;
250000,0.149643,0.000216,0.064220,0.20,0.01,0.21,99;
250000,0.147904,0.000257,0.063746,0.20,0.00,0.21,100;
250000,0.150323,0.000219,0.063586,0.20,0.00,0.21,99;
250000,0.148972,0.000231,0.064255,0.19,0.01,0.21,99;
250000,0.151165,0.000270,0.064082,0.20,0.01,0.21,100;
250000,0.149956,0.000222,0.063874,0.20,0.01,0.21,99;
250000,0.149133,0.000239,0.064141,0.18,0.02,0.21,99;
250000,0.149637,0.000222,0.063439,0.19,0.01,0.21,100;
250000,0.148487,0.000221,0.063850,0.19,0.02,0.21,99;
250000,0.150519,0.000223,0.064270,0.20,0.01,0.21,100;
250000,0.149537,0.000217,0.063986,0.20,0.01,0.21,99;
250000,0.153214,0.000191,0.065099,0.19,0.02,0.22,100;
250000,0.152954,0.000212,0.064580,0.20,0.01,0.21,100;
250000,0.148893,0.000215,0.064176,0.19,0.02,0.21,99;
250000,0.149220,0.000224,0.063242,0.20,0.01,0.21,99;
250000,0.151146,0.000217,0.064548,0.19,0.02,0.21,100;
250000,0.150482,0.000217,0.063395,0.19,0.02,0.21,99;
250000,0.149325,0.000216,0.063924,0.18,0.03,0.21,99;
250000,0.150572,0.000224,0.063848,0.19,0.02,0.21,100;
250000,0.149119,0.000215,0.063905,0.20,0.01,0.21,100;
250000,0.148182,0.000209,0.063476,0.20,0.00,0.21,98;
250000,0.150218,0.000225,0.063803,0.19,0.01,0.21,99;
250000,0.149202,0.000226,0.064619,0.19,0.01,0.21,99;
250000,0.149644,0.000216,0.063564,0.21,0.00,0.21,99;
250000,0.150135,0.000225,0.063422,0.19,0.01,0.21,99;
250000,0.155082,0.000223,0.064433,0.21,0.00,0.22,100;
250000,0.149582,0.000219,0.063879,0.19,0.01,0.21,99;
250000,0.151073,0.000240,0.065814,0.20,0.01,0.21,99;
250000,0.151792,0.000219,0.063691,0.20,0.00,0.21,100;
250000,0.154501,0.000224,0.065407,0.21,0.00,0.22,100;
250000,0.149597,0.000206,0.064355,0.18,0.02,0.21,99;
250000,0.150011,0.000218,0.063817,0.18,0.02,0.21,99;
250000,0.148669,0.000227,0.064160,0.18,0.02,0.21,99;
250000,0.150269,0.000197,0.064787,0.19,0.02,0.21,99;
250000,0.149718,0.000215,0.063797,0.19,0.01,0.21,99;
