verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
100352,0.045622,0.000689,1.027593,0.029951,0.030344,1.09,0.05,1.17,97;
100352,0.043124,0.000698,1.016046,0.028352,0.029092,1.09,0.04,1.15,98;
100352,0.045056,0.000662,1.031719,0.028334,0.028500,1.09,0.04,1.16,98;
100352,0.042398,0.000775,1.030078,0.031470,0.030762,1.11,0.04,1.17,97;
100352,0.044846,0.000755,1.031955,0.029573,0.029803,1.09,0.05,1.17,98;
100352,0.047775,0.000755,1.030329,0.028233,0.029186,1.08,0.06,1.17,97;
100352,0.043559,0.000725,1.032742,0.029302,0.029155,1.10,0.04,1.16,98;
100352,0.043359,0.000771,1.017684,0.031812,0.028981,1.09,0.04,1.15,98;
100352,0.042980,0.000670,1.022610,0.028195,0.029039,1.08,0.05,1.15,98;
100352,0.043580,0.000720,1.026727,0.028366,0.028760,1.10,0.04,1.16,98;
100352,0.044762,0.000655,1.032969,0.028308,0.028221,1.09,0.05,1.16,98;
100352,0.042054,0.000790,1.023753,0.031709,0.031938,1.08,0.05,1.16,97;
100352,0.047608,0.000683,1.020082,0.028275,0.027738,1.08,0.05,1.15,98;
100352,0.044057,0.000709,1.027804,0.029407,0.028871,1.08,0.06,1.16,98;
100352,0.043058,0.000750,1.027486,0.031603,0.032640,1.09,0.05,1.17,97;
100352,0.044874,0.000872,1.031622,0.028624,0.028554,1.11,0.04,1.16,98;
100352,0.052709,0.000726,1.232021,0.029069,0.029992,1.31,0.04,1.37,98;
100352,0.043717,0.000695,1.165867,0.028237,0.028153,1.23,0.05,1.30,98;
100352,0.046737,0.000748,1.143340,0.030232,0.029898,1.20,0.06,1.28,98;
100352,0.045076,0.000795,1.133108,0.031084,0.031656,1.20,0.04,1.27,98;
100352,0.044315,0.000700,1.097695,0.029291,0.029912,1.15,0.05,1.24,97;
100352,0.044212,0.000677,1.066647,0.028167,0.028952,1.13,0.05,1.20,98;
100352,0.049071,0.000711,1.054692,0.028348,0.028621,1.12,0.05,1.19,98;
100352,0.046409,0.000833,1.030369,0.029491,0.028707,1.10,0.04,1.17,98;
100352,0.044334,0.000747,1.032801,0.029791,0.029128,1.10,0.04,1.17,97;
