verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
118498,0.044006,0.000292,2.203393,0.045542,0.042791,2.29,0.05,2.36,99;
118498,0.044872,0.000279,2.193456,0.044887,0.043238,2.28,0.05,2.36,98;
118498,0.048267,0.000273,2.202189,0.044908,0.042532,2.29,0.05,2.37,99;
118498,0.044656,0.000278,2.193710,0.044856,0.042118,2.28,0.04,2.36,98;
118498,0.045862,0.000282,2.191244,0.042470,0.041471,2.26,0.06,2.35,99;
118498,0.044557,0.000287,2.195416,0.042872,0.040997,2.28,0.05,2.35,99;
118498,0.044059,0.000281,2.194833,0.044511,0.043267,2.29,0.04,2.35,99;
118498,0.047077,0.000262,2.196070,0.044857,0.042806,2.28,0.05,2.36,99;
118498,0.044668,0.000309,2.186508,0.047289,0.044493,2.29,0.04,2.36,98;
118498,0.046483,0.000273,2.202492,0.044470,0.042260,2.30,0.04,2.37,99;
118498,0.050808,0.000273,2.195595,0.043060,0.042052,2.28,0.05,2.36,99;
118498,0.044352,0.000278,2.190232,0.045169,0.043339,2.29,0.04,2.35,99;
118498,0.044533,0.000417,2.202357,0.047882,0.044805,2.29,0.06,2.38,98;
118498,0.052248,0.000246,2.401505,0.053967,0.051021,2.52,0.05,2.60,99;
118498,0.053353,0.000260,2.625278,0.044810,0.044426,2.73,0.05,2.80,99;
118498,0.052418,0.000285,2.461656,0.046721,0.044880,2.56,0.05,2.64,99;
118498,0.050225,0.000284,2.359197,0.047093,0.046504,2.45,0.06,2.55,98;
118498,0.045169,0.000287,2.333844,0.047282,0.044499,2.43,0.05,2.51,99;
118498,0.047511,0.000244,2.432215,0.045063,0.044469,2.53,0.05,2.60,99;
118498,0.050835,0.000297,2.261535,0.045770,0.043131,2.34,0.06,2.43,99;
118498,0.050661,0.000288,2.329646,0.045699,0.042403,2.41,0.06,2.50,99;
118498,0.045265,0.000292,2.194835,0.046969,0.043481,2.30,0.04,2.36,99;
118498,0.050845,0.000273,2.196433,0.042088,0.040569,2.29,0.05,2.36,99;
118498,0.048211,0.000283,2.192747,0.044018,0.042115,2.28,0.05,2.36,99;
118498,0.045912,0.000290,2.201545,0.044889,0.042453,2.30,0.04,2.36,99;
