Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
409600,200704,0.043214,1.091898,0.055809,0.055449,1.094673,5.189507,0.096882,0.002148,12.79,0.14,6.73,192;
409600,200704,0.088235,0.834678,0.061298,0.053020,0.837867,5.188486,0.103545,0.002163,12.38,0.15,6.56,190;
409600,200704,0.095537,0.778563,0.059452,0.050534,0.781770,5.266604,0.080790,0.002201,12.34,0.21,8.35,150;
409600,200704,0.087933,0.863934,0.062610,0.058374,0.867105,5.198836,0.111649,0.002201,12.45,0.16,6.57,192;
409600,200704,0.088906,0.841304,0.059638,0.056599,0.844478,5.193421,0.115647,0.002190,12.40,0.21,6.58,191;
409600,200704,0.099062,1.097974,0.065656,0.057224,1.101188,5.276463,0.082619,0.002171,13.03,0.20,8.71,151;
409600,200704,0.091578,0.832485,0.050566,0.053715,0.835324,5.182331,0.089185,0.002394,12.28,0.20,6.50,192;
409600,200704,0.088275,1.064621,0.058422,0.063086,1.067505,5.276520,0.088441,0.002704,12.93,0.20,6.83,192;
409600,200704,0.093611,0.782573,0.061112,0.050462,0.785951,5.467920,0.081228,0.002308,12.74,0.23,8.57,151;
409600,200704,0.085684,0.759418,0.046782,0.039732,0.762389,5.372798,0.056674,0.002349,12.47,0.17,6.58,192;
409600,200704,0.088879,0.780018,0.058714,0.050012,0.783216,5.307600,0.082009,0.002272,12.46,0.16,6.57,191;
409600,200704,0.098741,0.782863,0.059358,0.050160,0.786090,5.446383,0.080532,0.002195,12.71,0.22,8.54,151;
409600,200704,0.086737,0.772306,0.057755,0.050213,0.775476,5.342397,0.081696,0.002211,12.48,0.16,6.59,191;
409600,200704,0.076453,0.775863,0.049217,0.040725,0.778796,5.385972,0.057962,0.002308,12.59,0.11,6.63,191;
409600,200704,0.048870,0.806308,0.048258,0.042514,0.809213,5.422743,0.061811,0.002415,12.61,0.17,8.48,150;
409600,200704,0.043340,1.056482,0.049202,0.039186,1.059491,5.361130,0.055864,0.002494,12.98,0.14,6.81,192;
409600,200704,0.046421,1.057649,0.048740,0.039003,1.060448,6.613346,0.054386,0.002125,15.43,0.20,8.10,193;
409600,200704,0.095151,0.836946,0.059868,0.052137,0.840083,5.280845,0.097336,0.002190,12.53,0.19,8.45,150;
409600,200704,0.088825,0.851169,0.060921,0.056633,0.854274,5.184523,0.117742,0.002071,12.41,0.18,6.56,191;
409600,200704,0.044661,1.108745,0.056766,0.055881,1.111550,5.190071,0.097447,0.002063,12.84,0.12,6.74,192;
409600,200704,0.051708,0.833588,0.050309,0.053074,0.836463,5.280852,0.089169,0.002311,12.48,0.13,8.40,150;
409600,200704,0.088765,0.861456,0.061277,0.057057,0.864528,5.138300,0.112396,0.002338,12.29,0.20,6.50,192;
409600,200704,0.042919,1.095820,0.055407,0.055411,1.098726,5.195885,0.098434,0.001941,12.76,0.19,6.74,192;
409600,200704,0.083553,1.060118,0.050333,0.039745,1.062923,5.270064,0.059562,0.002252,12.85,0.20,8.61,151;
409600,200704,0.082577,0.856156,0.051900,0.056793,0.859050,5.182894,0.099068,0.002259,12.36,0.17,6.52,192;
