verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
401408,0.078398,0.003115,8.423218,0.188271,0.150737,8.75,0.10,8.88,99;
401408,0.076441,0.002884,8.361028,0.183011,0.147514,8.70,0.07,8.83,99;
401408,0.077337,0.003128,8.427562,0.188090,0.149420,8.75,0.10,8.88,99;
401408,0.077515,0.002990,8.437932,0.183760,0.147135,8.77,0.09,8.88,99;
401408,0.076169,0.002922,8.477841,0.186513,0.145007,8.80,0.10,8.92,99;
401408,0.077687,0.003092,8.421273,0.188561,0.149360,8.75,0.10,8.87,99;
401408,0.078040,0.003010,8.393424,0.186630,0.148736,8.72,0.10,8.84,99;
401408,0.076459,0.003097,8.437806,0.185140,0.148236,8.79,0.08,8.88,99;
401408,0.077232,0.002895,8.391714,0.183901,0.146911,8.71,0.11,8.87,99;
401408,0.078826,0.003079,8.439254,0.187285,0.150111,8.78,0.08,8.89,99;
401408,0.076130,0.002865,8.439853,0.184443,0.147673,8.76,0.10,8.88,99;
401408,0.077184,0.002901,8.390861,0.185046,0.149738,8.71,0.11,8.84,99;
401408,0.077033,0.003010,8.411964,0.181302,0.148635,8.74,0.09,8.86,99;
401408,0.083888,0.004331,8.442580,0.207354,0.204077,8.87,0.09,8.98,99;
401408,0.116033,0.003877,8.514478,0.193654,0.184159,8.94,0.09,9.05,99;
401408,0.101219,0.002807,8.490356,0.131019,0.135703,8.75,0.12,8.89,99;
401408,0.077834,0.002701,8.591068,0.113341,0.113813,8.83,0.08,8.93,99;
401408,0.067589,0.002628,8.698035,0.110096,0.112566,8.93,0.07,9.02,99;
401408,0.067674,0.002598,8.718206,0.115815,0.118074,8.97,0.06,9.06,99;
401408,0.067384,0.002747,8.703511,0.115526,0.116418,8.93,0.08,9.04,99;
401408,0.067142,0.002835,8.639459,0.151759,0.132722,8.92,0.08,9.05,99;
401408,0.077529,0.002512,8.601476,0.111021,0.114161,8.84,0.07,8.94,99;
401408,0.068338,0.002790,8.656471,0.123159,0.125563,8.93,0.05,9.04,99;
401408,0.068316,0.002593,8.661809,0.110935,0.112797,8.89,0.07,8.99,99;
401408,0.075500,0.002701,8.687071,0.115933,0.117455,8.91,0.10,9.03,99;
