vertices,init,destroy,tarjan,user,system,elapsed,pCPU
409600,0.088293,0.001129,0.084594,0.15,0.02,0.17,100;
409600,0.086460,0.001299,0.083468,0.15,0.02,0.17,100;
409600,0.087459,0.001305,0.085637,0.15,0.02,0.17,99;
409600,0.086260,0.001208,0.084041,0.15,0.02,0.17,99;
409600,0.087316,0.001306,0.085344,0.14,0.02,0.17,100;
409600,0.086339,0.001286,0.084392,0.15,0.02,0.17,99;
409600,0.086242,0.001214,0.083761,0.15,0.01,0.17,100;
409600,0.087002,0.001351,0.084351,0.13,0.03,0.17,99;
409600,0.085952,0.001260,0.084875,0.13,0.03,0.17,100;
409600,0.085468,0.001162,0.083215,0.13,0.04,0.17,100;
409600,0.086263,0.001234,0.084046,0.13,0.04,0.17,99;
409600,0.086379,0.001154,0.084401,0.15,0.02,0.17,100;
409600,0.086583,0.001231,0.083600,0.14,0.02,0.17,99;
409600,0.086049,0.001179,0.083066,0.14,0.02,0.17,99;
409600,0.086793,0.001251,0.086142,0.14,0.03,0.17,100;
409600,0.086227,0.001056,0.083856,0.14,0.03,0.17,100;
409600,0.086353,0.001280,0.084366,0.15,0.01,0.17,100;
409600,0.087149,0.001226,0.085650,0.14,0.03,0.17,100;
409600,0.086862,0.001161,0.084857,0.14,0.02,0.17,99;
409600,0.085573,0.001196,0.082424,0.15,0.01,0.17,99;
409600,0.086572,0.001131,0.083685,0.12,0.04,0.17,100;
409600,0.086306,0.001110,0.084139,0.13,0.03,0.17,99;
409600,0.086127,0.001292,0.084225,0.12,0.04,0.17,99;
409600,0.086111,0.001172,0.084649,0.15,0.01,0.17,98;
409600,0.085671,0.001248,0.082535,0.15,0.01,0.17,98;
409600,0.086343,0.001302,0.084463,0.14,0.03,0.17,100;
409600,0.085786,0.001203,0.083029,0.15,0.02,0.17,100;
409600,0.086397,0.001068,0.085010,0.14,0.03,0.17,99;
409600,0.087881,0.001146,0.085569,0.14,0.03,0.17,99;
409600,0.086996,0.001263,0.084800,0.15,0.01,0.17,99;
409600,0.087324,0.001259,0.084683,0.15,0.02,0.17,99;
409600,0.086486,0.001218,0.084114,0.14,0.02,0.17,99;
409600,0.087766,0.001177,0.085006,0.14,0.03,0.17,100;
409600,0.086057,0.001087,0.084413,0.13,0.03,0.17,99;
409600,0.086777,0.001188,0.084283,0.15,0.02,0.17,100;
409600,0.089061,0.001286,0.085732,0.14,0.03,0.17,99;
409600,0.086575,0.001222,0.084707,0.15,0.01,0.17,99;
409600,0.087764,0.001128,0.085129,0.13,0.04,0.17,100;
409600,0.086547,0.001243,0.084403,0.14,0.02,0.17,100;
409600,0.085978,0.001207,0.084608,0.13,0.03,0.17,99;
409600,0.085877,0.001076,0.084497,0.14,0.02,0.17,99;
409600,0.086996,0.001209,0.084850,0.15,0.02,0.17,100;
409600,0.086311,0.001202,0.084121,0.14,0.02,0.17,99;
409600,0.087056,0.001190,0.084245,0.14,0.03,0.17,99;
409600,0.086893,0.001201,0.085575,0.13,0.04,0.17,100;
409600,0.086466,0.001253,0.084564,0.14,0.02,0.17,100;
409600,0.086952,0.001275,0.085795,0.15,0.02,0.17,100;
409600,0.086552,0.001224,0.085339,0.14,0.02,0.17,99;
409600,0.086478,0.001209,0.084382,0.14,0.03,0.17,99;
409600,0.085858,0.001217,0.082357,0.15,0.01,0.17,98;
409600,0.087069,0.001276,0.085434,0.15,0.02,0.17,100;
409600,0.085072,0.001238,0.082907,0.15,0.01,0.17,100;
409600,0.086640,0.001232,0.083962,0.13,0.03,0.17,99;
409600,0.086893,0.001156,0.084476,0.14,0.03,0.17,99;
409600,0.085955,0.001130,0.082705,0.14,0.03,0.17,100;
409600,0.087087,0.001182,0.084525,0.13,0.04,0.17,99;
409600,0.087495,0.001191,0.084599,0.13,0.03,0.17,99;
409600,0.087425,0.001265,0.084843,0.14,0.02,0.17,100;
409600,0.086344,0.001236,0.084816,0.13,0.04,0.17,99;
409600,0.087876,0.001211,0.085891,0.13,0.04,0.17,100;
409600,0.085675,0.001146,0.083060,0.13,0.03,0.17,100;
409600,0.087030,0.001179,0.084359,0.14,0.03,0.17,99;
409600,0.086222,0.001278,0.083643,0.14,0.03,0.17,100;
409600,0.086262,0.001255,0.084888,0.14,0.03,0.17,99;
409600,0.086230,0.001309,0.084450,0.14,0.03,0.17,100;
409600,0.087081,0.001267,0.084499,0.15,0.02,0.17,99;
409600,0.087217,0.001196,0.084495,0.15,0.01,0.17,99;
409600,0.086612,0.001149,0.083498,0.15,0.02,0.17,100;
409600,0.086235,0.001270,0.083972,0.15,0.01,0.17,99;
409600,0.086845,0.001204,0.085089,0.15,0.01,0.17,99;
409600,0.086159,0.001201,0.084554,0.14,0.03,0.17,99;
409600,0.085702,0.001191,0.083179,0.15,0.02,0.17,100;
409600,0.086397,0.001154,0.084103,0.14,0.02,0.17,99;
409600,0.087567,0.001117,0.084406,0.15,0.01,0.17,99;
409600,0.087474,0.001072,0.084717,0.13,0.03,0.17,99;
409600,0.086222,0.001243,0.083681,0.14,0.02,0.17,100;
409600,0.087152,0.001147,0.085044,0.13,0.03,0.17,98;
409600,0.086966,0.001219,0.084079,0.17,0.00,0.17,100;
409600,0.086756,0.001252,0.084630,0.14,0.03,0.17,99;
409600,0.086833,0.001291,0.084311,0.15,0.02,0.17,99;
409600,0.087009,0.001133,0.085164,0.14,0.02,0.17,100;
409600,0.085805,0.001248,0.084462,0.13,0.03,0.17,99;
409600,0.086044,0.001292,0.084037,0.14,0.03,0.17,99;
409600,0.086945,0.001279,0.084277,0.14,0.03,0.17,99;
409600,0.086934,0.001048,0.084005,0.14,0.03,0.17,100;
409600,0.086003,0.001210,0.084755,0.13,0.03,0.17,98;
409600,0.087146,0.001257,0.084604,0.14,0.03,0.17,99;
409600,0.085952,0.001166,0.083993,0.14,0.02,0.17,100;
409600,0.087414,0.001198,0.084548,0.14,0.02,0.17,99;
409600,0.085949,0.001159,0.084336,0.14,0.02,0.17,99;
409600,0.086245,0.001157,0.084300,0.15,0.01,0.17,99;
409600,0.087515,0.001291,0.086072,0.13,0.03,0.17,99;
409600,0.086118,0.001252,0.084209,0.14,0.03,0.17,99;
409600,0.086938,0.001189,0.084622,0.13,0.04,0.17,99;
409600,0.087549,0.001236,0.084290,0.13,0.03,0.17,99;
409600,0.087025,0.001265,0.085529,0.15,0.02,0.17,100;
409600,0.086263,0.001300,0.084371,0.13,0.03,0.17,99;
409600,0.085967,0.001261,0.084406,0.13,0.04,0.17,99;
409600,0.086997,0.001205,0.085792,0.13,0.04,0.17,100;
409600,0.085755,0.001188,0.083101,0.13,0.04,0.17,100;
