verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
200704,0.067943,0.001623,5.179024,0.093857,0.080383,5.34,0.09,5.46,99;
200704,0.062377,0.001609,5.179290,0.093202,0.080317,5.36,0.06,5.45,99;
200704,0.062694,0.001642,5.185191,0.096154,0.079745,5.37,0.07,5.46,99;
200704,0.064235,0.001604,5.183602,0.095117,0.081438,5.37,0.06,5.45,99;
200704,0.066677,0.001551,5.183598,0.093481,0.079981,5.35,0.08,5.46,99;
200704,0.063666,0.001607,5.185181,0.094549,0.079402,5.35,0.08,5.47,99;
200704,0.060747,0.001573,5.183090,0.093126,0.078748,5.34,0.08,5.45,99;
200704,0.067865,0.001439,5.181991,0.079527,0.071916,5.33,0.08,5.44,99;
200704,0.057173,0.001675,5.187422,0.095711,0.078647,5.36,0.06,5.45,99;
200704,0.061826,0.001688,5.174089,0.098546,0.077796,5.35,0.07,5.45,99;
200704,0.059451,0.001645,5.178680,0.096706,0.084845,5.37,0.06,5.45,99;
200704,0.060965,0.001669,5.183931,0.095880,0.077305,5.36,0.06,5.45,99;
200704,0.060086,0.001610,5.172810,0.094131,0.081267,5.35,0.07,5.46,99;
200704,0.062480,0.001597,5.178486,0.099779,0.078816,5.37,0.06,5.46,99;
200704,0.060093,0.001647,5.169722,0.095758,0.077780,5.37,0.04,5.45,99;
200704,0.066883,0.001533,5.182973,0.096722,0.080369,5.37,0.07,5.46,99;
200704,0.062983,0.001585,5.178909,0.094038,0.079455,5.36,0.06,5.45,99;
200704,0.060722,0.001625,5.181094,0.100280,0.080029,5.37,0.07,5.46,99;
200704,0.061598,0.001520,5.163976,0.087055,0.073160,5.34,0.05,5.42,99;
200704,0.060493,0.001759,5.184853,0.098739,0.076053,5.36,0.07,5.45,99;
200704,0.065539,0.001564,5.178858,0.095053,0.081601,5.33,0.09,5.46,99;
200704,0.065681,0.001594,5.182260,0.094609,0.082318,5.37,0.07,5.46,99;
200704,0.063491,0.001578,5.191541,0.092962,0.080247,5.37,0.07,5.46,99;
200704,0.067287,0.001599,5.181328,0.093312,0.079962,5.38,0.05,5.45,99;
200704,0.060587,0.001608,5.182007,0.091896,0.079064,5.37,0.05,5.46,99;
200704,0.066018,0.001687,5.186269,0.099553,0.076713,5.37,0.06,5.46,99;
200704,0.060454,0.001576,5.179766,0.095473,0.079163,5.35,0.07,5.45,99;
200704,0.061813,0.001631,5.180522,0.094739,0.080082,5.37,0.06,5.46,99;
200704,0.063391,0.002113,5.181279,0.097427,0.082659,5.37,0.06,5.46,99;
200704,0.062891,0.001546,5.181617,0.082400,0.074269,5.34,0.07,5.44,99;
200704,0.058353,0.001584,5.182054,0.094385,0.081288,5.36,0.06,5.45,99;
200704,0.058708,0.001577,5.173774,0.092180,0.080539,5.33,0.08,5.46,99;
200704,0.060624,0.001610,5.178557,0.098536,0.078872,5.37,0.06,5.46,99;
200704,0.060112,0.001623,5.170205,0.093289,0.080618,5.35,0.07,5.45,99;
200704,0.060882,0.001562,5.187211,0.091743,0.079817,5.37,0.06,5.45,99;
200704,0.061333,0.001682,5.184213,0.095810,0.076431,5.38,0.05,5.45,99;
200704,0.062908,0.001585,5.182070,0.097584,0.081293,5.36,0.08,5.45,99;
200704,0.061969,0.001662,5.182565,0.101447,0.078944,5.36,0.07,5.46,99;
200704,0.062621,0.001565,5.184688,0.095768,0.080111,5.37,0.06,5.45,99;
200704,0.061900,0.001628,5.179462,0.095468,0.081139,5.35,0.08,5.46,99;
200704,0.061255,0.001412,5.184203,0.083162,0.070814,5.34,0.07,5.43,99;
200704,0.058619,0.001590,5.183333,0.094756,0.079730,5.35,0.07,5.45,99;
200704,0.061839,0.001571,5.179861,0.099814,0.078980,5.36,0.07,5.45,99;
200704,0.066033,0.001656,5.181903,0.096955,0.076771,5.36,0.07,5.45,99;
200704,0.060211,0.001443,5.183340,0.094730,0.078840,5.37,0.06,5.45,99;
200704,0.061683,0.001678,5.179033,0.094482,0.081462,5.37,0.05,5.45,99;
200704,0.061681,0.001494,5.182632,0.092897,0.080640,5.36,0.06,5.45,99;
200704,0.070854,0.001569,5.182354,0.093632,0.079009,5.36,0.07,5.46,99;
200704,0.060464,0.001494,5.182802,0.092233,0.079177,5.36,0.07,5.45,99;
200704,0.062544,0.001609,5.182118,0.094764,0.081373,5.38,0.05,5.45,99;
