verteces,verteces_after,init,destroy,tarjan,preprocess_time,user,system,elapsed,pCPU
409600,200704,0.016916,0.001041,0.051660,102.298136,102.31,0.06,102.37,99;
409600,200704,0.016674,0.001036,0.051067,101.900928,101.95,0.02,101.97,99;
409600,200704,0.016746,0.001014,0.051598,101.927705,101.98,0.01,102.00,99;
409600,200704,0.016819,0.000968,0.051588,101.762236,101.81,0.01,101.83,99;
409600,200704,0.016525,0.001020,0.050317,100.479646,100.52,0.02,100.56,99;
409600,200704,0.016714,0.001052,0.051692,101.787379,101.82,0.03,101.86,99;
409600,200704,0.016929,0.000971,0.051019,102.242047,102.23,0.08,102.31,99;
409600,200704,0.016866,0.000993,0.050958,101.492697,101.55,0.00,101.56,99;
409600,200704,0.016813,0.001016,0.051534,101.400237,101.44,0.03,101.47,99;
409600,200704,0.016479,0.000962,0.050330,99.974713,100.02,0.01,100.04,99;
409600,200704,0.016874,0.000940,0.051942,102.162002,102.15,0.07,102.23,99;
409600,200704,0.016881,0.000969,0.051488,101.924763,101.97,0.02,101.99,99;
409600,200704,0.016944,0.000986,0.050221,101.954400,101.95,0.06,102.02,99;
409600,200704,0.016475,0.000981,0.050167,101.319170,101.36,0.02,101.43,99;
409600,200704,0.017806,0.000968,0.050927,101.778260,101.81,0.03,101.85,99;
409600,200704,0.016817,0.001045,0.052320,101.847510,101.88,0.03,101.92,99;
409600,200704,0.016848,0.000966,0.051703,102.023888,102.03,0.05,102.09,99;
409600,200704,0.016517,0.000954,0.050858,100.585854,100.64,0.01,100.65,99;
409600,200704,0.016773,0.000967,0.052041,101.768023,101.79,0.04,101.84,99;
409600,200704,0.016827,0.001028,0.051956,101.844170,101.86,0.05,101.91,99;
409600,200704,0.016786,0.000984,0.050816,101.879890,101.92,0.02,101.95,99;
409600,200704,0.016843,0.001023,0.051114,101.272696,101.31,0.03,101.34,99;
409600,200704,0.016519,0.000963,0.050321,100.250980,100.28,0.03,100.32,99;
409600,200704,0.016826,0.000963,0.051516,101.918176,101.98,0.00,101.99,99;
409600,200704,0.016771,0.000967,0.050933,101.265311,101.30,0.03,101.33,99;
