verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
401408,0.076992,0.002912,26.221368,0.180396,0.151555,26.55,0.09,26.65,99;
401408,0.076486,0.002935,26.216878,0.179234,0.144379,26.54,0.08,26.64,99;
401408,0.077263,0.002936,26.215027,0.178749,0.149212,26.54,0.09,26.64,99;
401408,0.076438,0.002746,26.218698,0.178926,0.141878,26.53,0.09,26.64,99;
401408,0.076735,0.002799,26.213935,0.187021,0.149933,26.53,0.11,26.65,99;
401408,0.076707,0.002916,26.211734,0.179151,0.147899,26.55,0.08,26.64,99;
401408,0.082176,0.002766,26.215113,0.181343,0.150303,26.54,0.10,26.66,99;
401408,0.078948,0.003061,26.209524,0.193175,0.177878,26.58,0.09,26.69,99;
401408,0.082346,0.002771,26.218515,0.181527,0.149533,26.54,0.10,26.66,99;
401408,0.075848,0.002915,26.214576,0.182091,0.148180,26.51,0.12,26.65,99;
401408,0.082757,0.003021,26.223109,0.181927,0.150923,26.56,0.09,26.67,99;
401408,0.079275,0.002865,26.192040,0.179987,0.146920,26.52,0.09,26.63,99;
401408,0.075861,0.002903,26.220320,0.178248,0.145728,26.55,0.08,26.65,99;
401408,0.081856,0.002841,26.192779,0.184077,0.149893,26.51,0.11,26.63,99;
401408,0.076634,0.002938,26.189365,0.180012,0.150419,26.53,0.07,26.65,99;
401408,0.076214,0.002897,26.218775,0.178106,0.146928,26.55,0.08,26.64,99;
401408,0.076820,0.003330,26.215247,0.192638,0.180681,26.57,0.11,26.70,99;
401408,0.087353,0.002817,26.217202,0.183989,0.148223,26.58,0.06,26.66,99;
401408,0.076281,0.002900,26.215405,0.183586,0.146088,26.58,0.06,26.65,99;
401408,0.079688,0.002918,26.218387,0.182521,0.148621,26.54,0.10,26.66,99;
401408,0.083392,0.002995,26.218936,0.179659,0.147186,26.55,0.09,26.66,99;
401408,0.077203,0.002983,26.216517,0.180657,0.146841,26.55,0.08,26.65,99;
401408,0.078162,0.002950,26.207498,0.178778,0.153277,26.56,0.06,26.65,99;
401408,0.077476,0.003023,26.222335,0.181311,0.147546,26.54,0.09,26.65,99;
401408,0.076997,0.002948,26.217952,0.180536,0.148045,26.55,0.08,26.65,99;
401408,0.081337,0.003458,26.214150,0.195164,0.182545,26.61,0.07,26.70,99;
401408,0.084991,0.002807,26.217598,0.180270,0.152492,26.56,0.09,26.66,99;
401408,0.077770,0.002938,26.221110,0.179552,0.152473,26.53,0.11,26.66,99;
401408,0.075979,0.003039,26.224756,0.182699,0.150366,26.56,0.08,26.66,99;
401408,0.076664,0.002907,26.215074,0.181078,0.148131,26.58,0.06,26.65,99;
401408,0.079640,0.002897,26.218954,0.181435,0.150456,26.57,0.07,26.66,99;
401408,0.080805,0.003058,26.189036,0.184940,0.147892,26.53,0.09,26.63,99;
401408,0.075789,0.002817,26.219288,0.179549,0.150253,26.54,0.09,26.65,99;
401408,0.079813,0.002862,26.213812,0.180684,0.151060,26.54,0.10,26.65,99;
401408,0.081321,0.003452,26.218331,0.201871,0.198438,26.60,0.11,26.73,99;
401408,0.090274,0.002850,26.182605,0.182874,0.146491,26.52,0.10,26.63,99;
401408,0.077054,0.002792,26.224644,0.180164,0.146180,26.58,0.06,26.65,99;
401408,0.077084,0.002866,26.217762,0.180763,0.145224,26.53,0.10,26.64,99;
401408,0.076879,0.002803,26.212964,0.181249,0.148100,26.54,0.09,26.65,99;
401408,0.081096,0.002843,26.220092,0.177558,0.146494,26.56,0.08,26.65,99;
401408,0.075853,0.002934,26.199282,0.179500,0.146090,26.51,0.10,26.65,99;
401408,0.077085,0.003004,26.190408,0.185106,0.148475,26.53,0.08,26.63,99;
401408,0.076182,0.002924,26.214944,0.177716,0.147996,26.55,0.07,26.64,99;
401408,0.076755,0.003397,26.204607,0.201768,0.191661,26.58,0.11,26.70,99;
401408,0.088562,0.002949,26.217011,0.181371,0.151348,26.54,0.10,26.66,99;
401408,0.075380,0.002878,26.176520,0.179889,0.144830,26.52,0.07,26.60,99;
401408,0.077999,0.002825,26.184218,0.180616,0.144962,26.49,0.11,26.61,99;
401408,0.076819,0.002827,26.214684,0.181781,0.144442,26.55,0.08,26.64,99;
401408,0.077384,0.002836,26.218100,0.179543,0.147986,26.52,0.11,26.65,99;
401408,0.077637,0.003005,26.216086,0.181094,0.149130,26.52,0.12,26.66,99;
