Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
250000,118498,0.082528,0.692772,0.063466,0.000288,0.692942,3.435779,0.061561,0.000288,8.45,0.19,6.40,134;
250000,118498,0.037799,0.937531,0.053847,0.000213,0.937648,3.455351,0.042094,0.000282,8.87,0.16,4.77,189;
250000,118498,0.089798,0.681326,0.060266,0.000232,0.681450,3.108614,0.062083,0.000322,7.78,0.18,4.24,187;
250000,118498,0.077204,0.695064,0.060464,0.000272,0.695193,3.703625,0.060297,0.000295,9.01,0.16,4.89,187;
250000,118498,0.080667,0.702735,0.061225,0.000283,0.702859,3.859613,0.060447,0.000286,9.35,0.15,6.83,139;
250000,118498,0.080405,0.716806,0.051951,0.000232,0.716909,4.126266,0.044277,0.000246,9.84,0.17,5.27,190;
250000,118498,0.036658,0.931600,0.052540,0.000213,0.931702,3.584004,0.048304,0.000239,9.19,0.10,4.90,189;
250000,118498,0.043298,0.932069,0.051246,0.000218,0.932166,3.837799,0.044814,0.001063,9.69,0.11,7.56,129;
250000,118498,0.077069,0.721676,0.064421,0.000249,0.721804,3.907405,0.061123,0.000278,9.45,0.17,5.07,189;
250000,118498,0.084998,0.724263,0.062879,0.000241,0.724380,3.514214,0.061183,0.000283,8.67,0.18,4.68,188;
250000,118498,0.039881,0.926984,0.052349,0.000226,0.927083,3.756695,0.043424,0.000243,9.52,0.13,7.67,125;
250000,118498,0.049313,0.935722,0.051151,0.000207,0.935821,4.093278,0.044870,0.000237,10.17,0.16,5.43,190;
250000,118498,0.037993,0.947179,0.052312,0.000211,0.947290,3.896711,0.043489,0.000243,9.76,0.18,5.23,189;
250000,118498,0.054901,0.701196,0.052386,0.000261,0.701321,3.574086,0.042471,0.000257,8.70,0.15,6.63,133;
250000,118498,0.075841,0.697286,0.062079,0.000246,0.697414,3.576733,0.061195,0.000334,8.74,0.17,4.72,188;
250000,118498,0.035042,0.935621,0.050989,0.000210,0.935716,3.448678,0.043291,0.000846,8.88,0.13,4.77,189;
250000,118498,0.057871,0.681086,0.052807,0.000222,0.681182,3.858250,0.042443,0.000255,9.24,0.12,4.99,187;
250000,118498,0.046514,0.698483,0.050931,0.000217,0.698598,3.539396,0.043420,0.000251,8.60,0.16,6.17,141;
250000,118498,0.081222,0.702165,0.062493,0.000263,0.702289,3.682239,0.064153,0.000314,9.02,0.15,4.86,188;
250000,118498,0.087235,0.701146,0.060371,0.000257,0.701271,3.083564,0.061806,0.000282,7.76,0.20,4.26,186;
250000,118498,0.087209,0.682688,0.060389,0.000286,0.682810,3.096814,0.061782,0.000387,7.79,0.17,8.47,93;
250000,118498,0.036809,0.945708,0.054809,0.000222,0.945816,3.072799,0.045430,0.000220,8.13,0.16,4.42,187;
250000,118498,0.040588,0.938387,0.054793,0.000213,0.938501,3.062788,0.048938,0.000243,8.14,0.13,4.39,188;
250000,118498,0.048020,0.939874,0.054004,0.000212,0.939983,3.104335,0.041586,0.000289,8.24,0.15,7.93,105;
250000,118498,0.074627,0.685565,0.060054,0.000293,0.685688,3.065852,0.061740,0.000380,7.71,0.16,4.20,187;
