Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
819200,0.194465,2.487058,0.231508,0.088169,6.09,2.32,3.43,245;
819200,0.187289,2.474719,0.225730,0.086353,6.22,2.15,3.47,241;
819200,0.187469,2.927917,0.224293,0.084890,11.81,3.86,71.88,21;
819200,0.274592,2.539213,0.295245,0.113635,6.47,2.62,5.52,164;
819200,0.188515,2.744699,0.230177,0.088052,6.67,2.53,3.88,236;
819200,0.275889,2.852456,0.299636,0.113924,6.94,3.05,4.09,244;
819200,0.276215,2.534107,0.295980,0.114501,6.48,2.34,3.68,239;
819200,0.190275,3.748834,0.225722,0.085854,8.69,3.52,4.91,248;
819200,0.279942,2.649233,0.296041,0.109527,5.95,2.47,5.52,152;
819200,0.269461,2.756805,0.298085,0.115972,6.89,2.83,4.09,237;
819200,0.260036,2.448028,0.238398,0.094220,6.22,2.36,3.68,233;
819200,0.190214,2.457918,0.234321,0.088300,6.07,2.27,51.61,16;
819200,0.188538,2.734229,0.230483,0.088573,6.77,2.42,5.51,166;
819200,0.311870,2.993104,0.301966,0.134887,7.57,2.70,4.09,251;
819200,0.187919,2.482664,0.224439,0.084853,5.97,2.35,3.51,236;
819200,0.192177,2.468386,0.230827,0.087241,5.98,2.39,4.46,187;
819200,0.276096,2.953572,0.300391,0.114560,7.33,2.98,11.67,88;
819200,0.272658,2.537623,0.293279,0.115459,6.42,2.65,5.52,164;
819200,0.188059,2.827763,0.225665,0.085611,6.88,2.59,3.89,243;
819200,0.280502,2.868029,0.297865,0.114468,7.26,2.79,35.62,28;
819200,0.188651,2.711706,0.227094,0.085523,6.79,2.34,5.32,171;
819200,0.188976,2.749351,0.228397,0.088271,6.77,2.43,3.88,236;
819200,0.276151,2.857937,0.292947,0.113733,7.13,2.89,4.09,244;
819200,0.188133,2.729565,0.225143,0.084798,6.54,2.61,3.88,235;
819200,0.274205,2.539275,0.297706,0.114830,6.33,2.47,6.34,138;
