Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
51200,25088,0.065792,0.052588,0.003072,0.007397,0.052951,0.099616,0.010197,0.000447,0.44,0.10,0.53,102;
51200,25088,0.032783,0.048295,0.002566,0.005020,0.048541,0.094677,0.007142,0.000338,0.38,0.08,0.50,92;
51200,25088,0.029511,0.066476,0.002632,0.005023,0.066782,0.094364,0.007017,0.000387,0.41,0.06,0.50,95;
51200,25088,0.066210,0.052954,0.003053,0.007431,0.053408,0.094389,0.010197,0.000394,0.42,0.10,0.53,100;
51200,25088,0.028533,0.065208,0.002675,0.004981,0.065693,0.094457,0.006945,0.000378,0.40,0.07,0.52,91;
51200,25088,0.030570,0.065039,0.002572,0.005098,0.065532,0.128383,0.006791,0.000353,0.48,0.08,0.56,101;
51200,25088,0.031394,0.064798,0.002825,0.005195,0.065323,0.119681,0.007180,0.000356,0.47,0.05,0.54,99;
51200,25088,0.033397,0.047834,0.002641,0.005150,0.048098,0.131503,0.007065,0.000404,0.45,0.08,2.08,25;
51200,25088,0.039828,0.047706,0.002502,0.004994,0.048012,0.133025,0.007075,0.000333,0.47,0.07,2.08,26;
51200,25088,0.041252,0.065994,0.002824,0.005190,0.066400,0.094408,0.006871,0.000353,0.44,0.08,0.54,96;
51200,25088,0.030869,0.066214,0.002569,0.005011,0.066703,0.095141,0.006694,0.000385,0.43,0.06,0.53,95;
51200,25088,0.029934,0.065694,0.002742,0.005041,0.066214,0.127764,0.007003,0.000364,0.51,0.05,0.55,101;
51200,25088,0.066256,0.052236,0.003008,0.007358,0.052534,0.096678,0.010171,0.000404,0.44,0.11,0.55,100;
51200,25088,0.034119,0.065758,0.002687,0.005135,0.066240,0.094419,0.007080,0.000360,0.40,0.08,0.51,95;
51200,25088,0.070080,0.051896,0.003104,0.007130,0.052370,0.094458,0.010130,0.000448,0.44,0.11,0.55,100;
51200,25088,0.068500,0.051807,0.003028,0.007242,0.052134,0.133068,0.009882,0.000428,0.48,0.13,0.57,107;
51200,25088,0.035114,0.066728,0.002624,0.005076,0.067030,0.131724,0.007046,0.000452,0.48,0.08,0.55,100;
51200,25088,0.036582,0.048464,0.002424,0.005039,0.048769,0.132891,0.006966,0.000686,0.45,0.08,2.07,25;
51200,25088,0.041101,0.048162,0.002514,0.005014,0.048462,0.133528,0.007210,0.000397,0.47,0.07,2.06,26;
51200,25088,0.068321,0.053003,0.003085,0.007149,0.053319,0.094525,0.010328,0.000440,0.45,0.09,0.55,100;
51200,25088,0.033805,0.065807,0.002598,0.005095,0.066088,0.094511,0.007129,0.000376,0.40,0.08,0.51,96;
51200,25088,0.034505,0.065644,0.002844,0.005147,0.065951,0.127365,0.007047,0.000569,0.51,0.06,0.56,101;
51200,25088,0.072648,0.052091,0.003090,0.007374,0.052675,0.095480,0.010252,0.000398,0.46,0.10,0.56,102;
51200,25088,0.070013,0.051305,0.002961,0.007355,0.051671,0.096322,0.009744,0.000436,0.44,0.11,0.57,98;
51200,25088,0.030035,0.065990,0.002814,0.005122,0.066298,0.094530,0.007104,0.000526,0.42,0.07,0.53,95;
