Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
51200,25088,0.034924,0.192743,0.002850,0.005222,0.193034,0.137887,0.006902,0.000387,0.60,0.26,1.24,69;
51200,25088,0.082989,0.110901,0.003285,0.007560,0.111377,0.136644,0.009783,0.000411,0.52,0.31,1.24,67;
51200,25088,0.040921,0.184716,0.002785,0.005218,0.185069,0.133054,0.007118,0.000334,0.58,0.27,1.24,68;
51200,25088,0.058579,0.154004,0.003022,0.005323,0.154291,0.132870,0.007082,0.000313,0.55,0.29,2.92,28;
51200,25088,0.039875,0.185086,0.002941,0.005247,0.185475,0.133144,0.007132,0.000391,0.56,0.30,1.22,70;
51200,25088,0.036735,0.198833,0.002858,0.005284,0.199100,0.133098,0.007066,0.000430,0.64,0.23,1.25,69;
51200,25088,0.039307,0.184359,0.002822,0.005163,0.184662,0.133092,0.006966,0.000343,0.57,0.28,1.23,69;
51200,25088,0.035872,0.186981,0.003039,0.005312,0.187297,0.138259,0.007025,0.000382,0.60,0.26,1.25,69;
51200,25088,0.039824,0.186136,0.002949,0.005211,0.186444,0.132973,0.007106,0.000520,0.58,0.28,1.24,69;
51200,25088,0.050841,0.174098,0.002815,0.005141,0.174465,0.132844,0.006985,0.000391,0.59,0.26,1.03,82;
51200,25088,0.075645,0.121048,0.003368,0.007613,0.121497,0.133001,0.010016,0.000429,0.51,0.30,1.03,78;
51200,25088,0.042677,0.181244,0.002849,0.005266,0.181543,0.132942,0.007129,0.000359,0.59,0.27,2.68,32;
51200,25088,0.036640,0.193572,0.002896,0.005205,0.193865,0.132957,0.007179,0.000409,0.58,0.29,1.25,69;
51200,25088,0.040181,0.190322,0.003086,0.005347,0.190637,0.133195,0.007093,0.000385,0.59,0.27,1.24,70;
51200,25088,0.036557,0.157684,0.002810,0.005226,0.157977,0.133030,0.007096,0.000518,0.59,0.26,1.33,64;
51200,25088,0.075551,0.132618,0.003363,0.007755,0.132921,0.133146,0.010372,0.000513,0.55,0.28,1.04,80;
51200,25088,0.077557,0.172217,0.003327,0.007570,0.172569,0.131615,0.010159,0.000494,0.61,0.29,1.07,84;
51200,25088,0.076439,0.501720,0.003469,0.007630,0.502057,0.132919,0.010010,0.000485,1.02,0.56,1.41,112;
51200,25088,0.079932,0.138590,0.003293,0.007516,0.138888,0.133105,0.010224,0.000526,0.55,0.29,1.15,73;
51200,25088,0.078856,0.158279,0.003308,0.007574,0.158624,0.137142,0.010116,0.000425,0.60,0.31,2.78,32;
51200,25088,0.074949,0.129853,0.003332,0.007689,0.130293,0.133031,0.010317,0.000411,0.52,0.30,1.04,79;
51200,25088,0.074133,0.109189,0.003314,0.007680,0.109625,0.133572,0.009947,0.000409,0.51,0.28,1.03,76;
51200,25088,0.079555,0.129865,0.003388,0.007361,0.130388,0.133153,0.010120,0.000458,0.58,0.25,1.04,80;
51200,25088,0.079805,0.144055,0.003402,0.007593,0.144456,0.133144,0.010124,0.000441,0.58,0.27,1.14,75;
51200,25088,0.049815,0.160564,0.002895,0.005221,0.160913,0.132957,0.007128,0.000295,0.61,0.24,1.25,68;
