verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
236518,0.064605,0.000389,9.041703,0.150454,0.126338,9.33,0.06,9.41,99;
236518,0.064742,0.000493,9.037248,0.157367,0.152443,9.35,0.08,9.45,99;
236518,0.094817,0.000407,9.849949,0.092624,0.092677,10.07,0.07,10.16,99;
236518,0.059141,0.000395,9.492861,0.092343,0.092998,9.67,0.07,9.77,99;
236518,0.055066,0.000406,9.466913,0.100200,0.096888,9.65,0.07,9.75,99;
236518,0.054726,0.000396,9.499963,0.101986,0.096066,9.70,0.06,9.78,99;
236518,0.054134,0.000479,9.503625,0.099861,0.098790,9.71,0.06,9.80,99;
236518,0.055179,0.000406,9.521509,0.095467,0.096034,9.73,0.04,9.80,99;
236518,0.054541,0.000392,10.133362,0.093277,0.094181,10.34,0.05,10.41,99;
236518,0.056800,0.000411,9.735675,0.106848,0.101164,9.96,0.05,10.03,99;
236518,0.058384,0.000437,9.119579,0.153354,0.127438,9.39,0.08,9.49,99;
236518,0.074041,0.000420,9.055470,0.151658,0.121991,9.34,0.07,9.43,99;
236518,0.062482,0.000447,9.031145,0.150246,0.123514,9.33,0.05,9.40,99;
236518,0.067505,0.000411,9.030956,0.153370,0.122944,9.30,0.08,9.41,99;
236518,0.063740,0.000419,9.040223,0.147685,0.122590,9.31,0.07,9.41,99;
236518,0.062856,0.000387,9.013379,0.152362,0.125605,9.29,0.08,9.38,99;
236518,0.064571,0.000413,9.048064,0.151223,0.121535,9.33,0.06,9.42,99;
236518,0.062500,0.000398,9.055048,0.152411,0.124300,9.34,0.06,9.43,99;
236518,0.069560,0.000417,9.015445,0.153163,0.126537,9.29,0.08,9.39,99;
236518,0.065114,0.000410,9.052027,0.151839,0.123141,9.30,0.10,9.42,99;
236518,0.063261,0.000426,9.063137,0.150062,0.122994,9.34,0.06,9.43,99;
236518,0.064780,0.000389,9.024242,0.149896,0.122232,9.29,0.08,9.39,99;
236518,0.072934,0.000436,9.016352,0.153978,0.127692,9.29,0.09,9.40,99;
236518,0.065614,0.000417,9.047913,0.154367,0.124478,9.34,0.06,9.42,99;
236518,0.062855,0.000469,9.107033,0.169570,0.167161,9.45,0.07,9.56,99;
