verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
0,0.059603,0.000374,0.000676,0.000811,0.000001,0.03,0.03,0.09,78;
0,0.059398,0.000407,0.000673,0.000823,0.000001,0.03,0.04,0.09,80;
0,0.064683,0.000376,0.000675,0.000807,0.000001,0.03,0.04,0.10,78;
0,0.057811,0.000375,0.000669,0.000811,0.000001,0.03,0.03,0.07,94;
0,0.061362,0.000371,0.000670,0.000812,0.000001,0.03,0.04,0.07,96;
0,0.059190,0.000463,0.000674,0.000840,0.000001,0.03,0.04,0.07,96;
0,0.058289,0.000456,0.000672,0.000810,0.000001,0.02,0.04,0.07,94;
0,0.062534,0.000461,0.000682,0.000806,0.000001,0.02,0.04,0.07,94;
0,0.059768,0.000422,0.000673,0.000835,0.000001,0.03,0.03,0.07,96;
0,0.062629,0.000455,0.000675,0.000837,0.000001,0.03,0.04,0.07,96;
0,0.059512,0.000451,0.000669,0.000823,0.000001,0.03,0.04,0.07,96;
0,0.059286,0.000446,0.000670,0.000823,0.000001,0.03,0.03,0.09,74;
0,0.062981,0.000456,0.000672,0.000810,0.000001,0.03,0.04,0.07,96;
0,0.059014,0.000447,0.000672,0.000825,0.000001,0.02,0.04,0.09,76;
0,0.064054,0.000374,0.000672,0.000806,0.000001,0.03,0.04,0.07,96;
0,0.059261,0.000383,0.000675,0.000832,0.000001,0.02,0.04,0.07,97;
0,0.062249,0.000459,0.000672,0.000835,0.000001,0.03,0.03,0.07,94;
0,0.059078,0.000452,0.000673,0.000825,0.000001,0.02,0.04,0.07,95;
0,0.058004,0.000460,0.000670,0.000842,0.000001,0.03,0.03,0.07,95;
0,0.067792,0.000457,0.000673,0.000835,0.000001,0.03,0.05,0.08,97;
0,0.057458,0.000374,0.000670,0.000805,0.000001,0.02,0.04,0.09,72;
0,0.060668,0.000387,0.000672,0.000845,0.000001,0.03,0.04,0.09,78;
0,0.059629,0.000426,0.000672,0.000863,0.000001,0.01,0.05,0.07,94;
0,0.059878,0.000371,0.000670,0.000809,0.000001,0.03,0.04,0.07,96;
0,0.060353,0.000460,0.000673,0.000827,0.000001,0.02,0.04,0.07,96;
