vertices,init,destroy,tarjan,user,system,elapsed,pCPU
150000,0.122220,0.000160,0.034342,0.13,0.02,0.15,99;
150000,0.118641,0.000164,0.033848,0.14,0.01,0.15,99;
150000,0.117961,0.000156,0.033604,0.15,0.00,0.15,99;
150000,0.118562,0.000154,0.034778,0.15,0.00,0.15,99;
150000,0.119273,0.000164,0.034460,0.14,0.01,0.15,99;
150000,0.117901,0.000161,0.034061,0.15,0.00,0.15,100;
150000,0.120684,0.000162,0.034642,0.14,0.01,0.15,100;
150000,0.122280,0.000153,0.034773,0.15,0.00,0.15,99;
150000,0.118879,0.000163,0.033957,0.14,0.00,0.15,99;
150000,0.118003,0.000162,0.033590,0.14,0.01,0.15,99;
150000,0.119465,0.000162,0.034608,0.14,0.00,0.15,99;
150000,0.119730,0.000165,0.034238,0.14,0.00,0.15,99;
150000,0.119044,0.000165,0.034130,0.13,0.01,0.15,100;
150000,0.118247,0.000185,0.034284,0.14,0.00,0.15,98;
150000,0.121259,0.000162,0.033822,0.15,0.00,0.15,100;
150000,0.120112,0.000161,0.035986,0.15,0.00,0.15,99;
150000,0.126358,0.000165,0.034431,0.16,0.00,0.16,99;
150000,0.120554,0.000157,0.035589,0.15,0.00,0.15,100;
150000,0.123015,0.000158,0.036542,0.14,0.01,0.16,100;
150000,0.122330,0.000198,0.036316,0.14,0.01,0.16,100;
150000,0.126577,0.000224,0.037159,0.14,0.01,0.16,99;
150000,0.126424,0.000155,0.036604,0.16,0.00,0.16,100;
150000,0.122211,0.000156,0.035491,0.14,0.01,0.15,99;
150000,0.118399,0.000166,0.035580,0.14,0.00,0.15,99;
150000,0.123643,0.000151,0.035786,0.15,0.00,0.16,100;
150000,0.125180,0.000156,0.035384,0.16,0.00,0.16,100;
150000,0.118832,0.000157,0.034241,0.14,0.00,0.15,100;
150000,0.119220,0.000156,0.034145,0.14,0.01,0.15,99;
150000,0.117361,0.000161,0.033653,0.14,0.00,0.15,100;
150000,0.119763,0.000162,0.034182,0.14,0.01,0.15,99;
150000,0.119185,0.000159,0.034134,0.15,0.00,0.15,100;
150000,0.119183,0.000164,0.033818,0.15,0.00,0.15,100;
150000,0.118446,0.000155,0.035243,0.15,0.00,0.15,99;
150000,0.120309,0.000156,0.035856,0.14,0.00,0.15,99;
150000,0.119303,0.000161,0.034133,0.14,0.01,0.15,100;
150000,0.126905,0.000152,0.036833,0.14,0.01,0.16,100;
150000,0.120353,0.000148,0.035603,0.14,0.00,0.15,98;
150000,0.121252,0.000174,0.034932,0.15,0.00,0.15,99;
150000,0.120439,0.000160,0.035081,0.12,0.02,0.15,100;
150000,0.122126,0.000164,0.035115,0.15,0.00,0.15,99;
150000,0.117980,0.000154,0.033976,0.14,0.00,0.15,100;
150000,0.120020,0.000156,0.034956,0.14,0.01,0.15,100;
150000,0.122766,0.000157,0.035865,0.14,0.01,0.15,99;
150000,0.120677,0.000158,0.034146,0.14,0.01,0.15,100;
150000,0.118933,0.000171,0.034752,0.12,0.02,0.15,99;
150000,0.122528,0.000161,0.035721,0.15,0.00,0.15,100;
150000,0.125369,0.000153,0.035390,0.15,0.01,0.16,99;
150000,0.119766,0.000164,0.034486,0.12,0.03,0.15,99;
150000,0.119934,0.000154,0.034997,0.14,0.00,0.15,100;
150000,0.121565,0.000160,0.035555,0.15,0.00,0.15,99;
150000,0.120195,0.000161,0.034577,0.15,0.00,0.15,100;
150000,0.121005,0.000163,0.035153,0.14,0.01,0.15,99;
150000,0.121597,0.000155,0.034500,0.14,0.00,0.15,100;
150000,0.119557,0.000176,0.034944,0.13,0.01,0.15,98;
150000,0.122597,0.000160,0.034701,0.15,0.00,0.15,100;
150000,0.120402,0.000173,0.035097,0.15,0.00,0.15,99;
150000,0.120034,0.000169,0.034104,0.14,0.01,0.15,99;
150000,0.120281,0.000155,0.035265,0.14,0.00,0.15,100;
150000,0.122431,0.000197,0.035781,0.14,0.01,0.15,99;
150000,0.123384,0.000151,0.036281,0.15,0.00,0.16,99;
150000,0.148495,0.000159,0.037711,0.16,0.01,0.18,99;
150000,0.136097,0.000155,0.036889,0.15,0.01,0.17,99;
150000,0.123005,0.000165,0.036538,0.15,0.00,0.16,100;
150000,0.123384,0.000159,0.035589,0.14,0.02,0.16,100;
150000,0.119623,0.000167,0.035287,0.14,0.01,0.15,100;
150000,0.124085,0.000159,0.035807,0.14,0.01,0.16,99;
150000,0.120373,0.000161,0.034879,0.14,0.00,0.15,100;
150000,0.121555,0.000158,0.035328,0.14,0.01,0.15,99;
150000,0.122309,0.000156,0.035954,0.14,0.01,0.15,99;
150000,0.121913,0.000148,0.036207,0.13,0.02,0.15,99;
150000,0.127899,0.000214,0.037995,0.16,0.00,0.16,99;
150000,0.123247,0.000152,0.035991,0.14,0.02,0.16,100;
150000,0.125715,0.000191,0.036553,0.14,0.01,0.16,99;
150000,0.120019,0.000175,0.035059,0.14,0.01,0.15,99;
150000,0.121444,0.000169,0.035453,0.14,0.01,0.15,100;
150000,0.123163,0.000153,0.035780,0.14,0.01,0.16,100;
150000,0.121264,0.000158,0.035265,0.15,0.00,0.15,100;
150000,0.120494,0.000158,0.034821,0.15,0.00,0.15,100;
150000,0.123394,0.000160,0.035125,0.14,0.01,0.16,98;
150000,0.122316,0.000161,0.035651,0.15,0.00,0.15,99;
150000,0.120998,0.000164,0.034744,0.15,0.00,0.15,100;
150000,0.124233,0.000164,0.035284,0.15,0.00,0.16,100;
150000,0.121580,0.000161,0.034863,0.14,0.00,0.15,100;
150000,0.128153,0.000156,0.036892,0.14,0.01,0.16,99;
150000,0.134346,0.000160,0.037741,0.16,0.00,0.17,99;
150000,0.128117,0.000162,0.038323,0.15,0.01,0.16,99;
150000,0.127802,0.000151,0.036077,0.14,0.01,0.16,99;
150000,0.125132,0.000149,0.037518,0.14,0.01,0.16,98;
150000,0.122532,0.000161,0.035857,0.14,0.01,0.15,99;
150000,0.123297,0.000169,0.036112,0.14,0.01,0.16,100;
150000,0.125069,0.000200,0.036485,0.13,0.02,0.16,99;
150000,0.121478,0.000154,0.035601,0.14,0.01,0.15,100;
150000,0.121766,0.000163,0.035925,0.15,0.00,0.16,98;
150000,0.123301,0.000162,0.035671,0.16,0.00,0.16,100;
150000,0.121037,0.000159,0.035419,0.15,0.00,0.15,100;
150000,0.122899,0.000164,0.035840,0.15,0.00,0.16,100;
150000,0.124537,0.000151,0.035906,0.15,0.00,0.16,100;
150000,0.122828,0.000149,0.036746,0.15,0.00,0.16,99;
150000,0.123544,0.000156,0.036210,0.16,0.00,0.16,100;
150000,0.122108,0.000153,0.034403,0.13,0.01,0.15,100;
