vertices,init,destroy,tarjan,user,system,elapsed,pCPU
204800,0.042466,0.000726,0.041952,0.07,0.01,0.08,100;
204800,0.042712,0.000659,0.042801,0.06,0.02,0.08,98;
204800,0.042354,0.000618,0.040851,0.07,0.00,0.08,100;
204800,0.042638,0.000722,0.041966,0.07,0.01,0.08,98;
204800,0.043036,0.000721,0.041263,0.07,0.01,0.08,98;
204800,0.042470,0.000731,0.042038,0.07,0.00,0.08,98;
204800,0.042999,0.000826,0.042805,0.07,0.01,0.08,100;
204800,0.044161,0.000834,0.042672,0.06,0.02,0.08,98;
204800,0.042181,0.000784,0.041796,0.07,0.00,0.08,98;
204800,0.042948,0.000737,0.042374,0.06,0.01,0.08,98;
204800,0.042657,0.000727,0.041892,0.07,0.01,0.08,100;
204800,0.042499,0.000704,0.041754,0.07,0.01,0.08,100;
204800,0.042469,0.000714,0.041939,0.08,0.00,0.08,98;
204800,0.042798,0.000702,0.041771,0.07,0.01,0.08,100;
204800,0.042792,0.000727,0.040955,0.07,0.01,0.08,98;
204800,0.042604,0.000622,0.040964,0.06,0.01,0.08,100;
204800,0.042470,0.000703,0.041676,0.06,0.01,0.08,98;
204800,0.042821,0.000715,0.041998,0.08,0.00,0.08,98;
204800,0.043392,0.000707,0.042025,0.06,0.01,0.08,98;
204800,0.042743,0.000732,0.041841,0.07,0.01,0.08,98;
204800,0.042704,0.000698,0.040953,0.06,0.02,0.08,100;
204800,0.042503,0.000703,0.041702,0.07,0.01,0.08,100;
204800,0.042715,0.000726,0.041010,0.07,0.01,0.08,98;
204800,0.042414,0.000736,0.042023,0.07,0.01,0.08,97;
204800,0.042961,0.000794,0.042301,0.07,0.00,0.08,100;
204800,0.042695,0.000734,0.042000,0.06,0.01,0.08,98;
204800,0.042367,0.000635,0.041987,0.06,0.02,0.08,98;
204800,0.042814,0.000760,0.041226,0.06,0.01,0.08,98;
204800,0.043532,0.000708,0.041975,0.07,0.01,0.08,98;
204800,0.042284,0.000723,0.041710,0.07,0.00,0.08,97;
204800,0.042985,0.000766,0.042186,0.07,0.01,0.08,98;
204800,0.042767,0.000741,0.041952,0.06,0.02,0.08,98;
204800,0.043348,0.000698,0.042141,0.06,0.01,0.08,97;
204800,0.042708,0.000694,0.042107,0.07,0.01,0.08,98;
204800,0.042488,0.000723,0.041535,0.07,0.01,0.08,98;
204800,0.042317,0.000687,0.041008,0.06,0.02,0.08,100;
204800,0.042628,0.000700,0.041794,0.07,0.01,0.08,96;
204800,0.042728,0.000695,0.041696,0.07,0.01,0.08,100;
204800,0.043223,0.000710,0.042732,0.08,0.00,0.08,100;
204800,0.042565,0.000702,0.041593,0.07,0.01,0.08,98;
204800,0.042845,0.000623,0.042636,0.07,0.00,0.08,98;
204800,0.042805,0.000720,0.040854,0.07,0.01,0.08,98;
