verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
0,0.057545,0.000426,0.000623,0.000806,0.000000,0.03,0.04,0.09,78;
0,0.059564,0.000371,0.000624,0.000830,0.000001,0.01,0.05,0.07,96;
0,0.059914,0.000407,0.000619,0.000858,0.000002,0.03,0.03,0.10,76;
0,0.061170,0.000475,0.000632,0.000828,0.000001,0.02,0.05,0.07,96;
0,0.058744,0.000348,0.000622,0.000811,0.000000,0.02,0.04,0.09,72;
0,0.059083,0.000437,0.000621,0.000824,0.000001,0.03,0.04,0.09,75;
0,0.061520,0.000451,0.000622,0.000842,0.000000,0.03,0.04,0.09,77;
0,0.059714,0.000448,0.000624,0.000806,0.000000,0.03,0.04,0.07,96;
0,0.058336,0.000447,0.000620,0.000805,0.000001,0.02,0.04,0.07,95;
0,0.059387,0.000464,0.000632,0.000812,0.000001,0.03,0.04,0.07,96;
0,0.060726,0.000381,0.000619,0.000863,0.000001,0.04,0.03,0.07,96;
0,0.061336,0.000378,0.000621,0.000840,0.000001,0.03,0.04,0.07,97;
0,0.058865,0.000377,0.000620,0.000824,0.000001,0.03,0.04,0.07,95;
0,0.061175,0.000378,0.000620,0.000828,0.000001,0.03,0.04,0.09,77;
0,0.058795,0.000453,0.000623,0.000823,0.000001,0.02,0.04,0.07,97;
0,0.064004,0.000369,0.000621,0.000812,0.000001,0.03,0.04,0.07,96;
0,0.063556,0.000414,0.000621,0.000832,0.000024,0.04,0.03,0.07,97;
0,0.059530,0.000369,0.000618,0.000809,0.000001,0.02,0.04,0.07,97;
0,0.061364,0.000387,0.000620,0.000823,0.000001,0.03,0.03,0.10,74;
0,0.061421,0.000463,0.000620,0.000839,0.000001,0.04,0.03,0.07,96;
0,0.065216,0.000412,0.000619,0.000807,0.000000,0.03,0.04,0.09,79;
0,0.057584,0.000489,0.000620,0.000807,0.000001,0.02,0.04,0.07,96;
0,0.059465,0.000466,0.000621,0.000841,0.000001,0.03,0.04,0.07,96;
0,0.058920,0.000379,0.000623,0.000826,0.000000,0.03,0.03,0.07,97;
0,0.058635,0.000392,0.000622,0.000826,0.000001,0.03,0.03,0.09,77;
